request_id,shelter_id,relief_item_id,requested_quantity,current_stock,urgent_quantity,urgency_level,needed_by,status,notes,matched_wish_ids,total_matched_quantity,remaining_quantity,created_at,updated_at
request_000156,SH_003245,relief_item_000721,660,56,62,높음,2025-10-09T21:18:00,대기중,지진 상황 대비 요청,,0,592,2025-09-16T21:18:00,2025-09-16T21:18:00
request_000157,SH_000830,relief_item_000357,5,1,0,높음,2025-10-14T21:19:04,매칭완료,해일 상황 대비 요청,,0,4,2025-09-16T21:19:04,2025-09-16T21:19:04
request_000158,SH_017409,relief_item_000555,1209,36,126,높음,2025-10-03T21:18:41,대기중,지진 상황 대비 요청,,0,1173,2025-09-16T21:18:41,2025-09-16T21:18:41
request_000159,SH_006822,relief_item_000808,4497,1398,1621,중간,2025-10-02T21:19:39,취소,지진 상황 대비 요청,,0,3099,2025-09-16T21:19:39,2025-09-16T21:19:39
request_000160,SH_000349,relief_item_000460,141,19,77,높음,2025-10-10T21:18:57,배송중,지진 상황 대비 요청,,0,122,2025-09-16T21:18:57,2025-09-16T21:18:57
request_000161,SH_007615,relief_item_000833,1421,399,515,높음,2025-10-12T21:18:33,대기중,지진 상황 대비 요청,,0,1020,2025-09-16T21:18:33,2025-09-16T21:18:33
request_000162,SH_021710,relief_item_000411,617,203,383,중간,2025-09-22T21:19:43,배송중,지진 상황 대비 요청,,0,414,2025-09-16T21:19:43,2025-09-16T21:19:43
request_000163,SH_003517,relief_item_000101,1545,401,367,높음,2025-10-04T21:18:00,매칭완료,지진 상황 대비 요청,,0,1131,2025-09-16T21:18:00,2025-09-16T21:18:00
request_000164,SH_000015,relief_item_000569,315,52,29,높음,2025-09-22T21:17:49,대기중,지진 상황 대비 요청,,0,258,2025-09-16T21:17:49,2025-09-16T21:17:49
request_000165,SH_018089,relief_item_000851,6926,1090,482,높음,2025-09-18T21:17:19,완료,지진 상황 대비 요청,,0,5836,2025-09-16T21:17:19,2025-09-16T21:17:19
request_000166,SH_018096,relief_item_000686,3027,904,1210,높음,2025-10-06T21:18:03,대기중,지진 상황 대비 요청,,0,2121,2025-09-16T21:18:03,2025-09-16T21:18:03
request_000167,SH_018995,relief_item_000327,93,6,58,높음,2025-09-22T21:18:33,매칭완료,지진 상황 대비 요청,,0,66,2025-09-16T21:18:33,2025-09-16T21:18:33
request_000168,SH_012390,relief_item_000816,11,1,0,높음,2025-09-24T21:18:23,매칭완료,한파 상황 대비 요청,,0,5,2025-09-16T21:18:23,2025-09-16T21:18:23
request_000169,SH_005632,relief_item_000751,11,0,8,높음,2025-10-07T21:17:27,대기중,지진 상황 대비 요청,,0,11,2025-09-16T21:17:27,2025-09-16T21:17:27
request_000170,SH_018837,relief_item_000817,26764,288,13477,높음,2025-10-07T21:19:38,대기중,지진 상황 대비 요청,,0,26476,2025-09-16T21:19:38,2025-09-16T21:19:38
request_000171,SH_018544,relief_item_000204,103,12,91,높음,2025-09-29T21:17:27,대기중,지진 상황 대비 요청,,0,86,2025-09-16T21:17:27,2025-09-16T21:17:27
request_000172,SH_020315,relief_item_000462,181,53,87,높음,2025-10-09T21:17:03,대기중,지진 상황 대비 요청,,0,128,2025-09-16T21:17:03,2025-09-16T21:17:03
request_000173,SH_007561,relief_item_000422,5098,709,3683,높음,2025-09-29T21:18:23,매칭완료,지진 상황 대비 요청,,0,4389,2025-09-16T21:18:23,2025-09-16T21:18:23
request_000174,SH_013554,relief_item_000650,19,0,7,높음,2025-09-26T21:18:30,대기중,폭염 상황 대비 요청,,0,15,2025-09-16T21:18:30,2025-09-16T21:18:30
request_000175,SH_019783,relief_item_000466,274,22,123,높음,2025-09-18T21:16:52,대기중,지진 상황 대비 요청,,0,252,2025-09-16T21:16:52,2025-09-16T21:16:52
request_000176,SH_022168,relief_item_000129,1355,14,820,높음,2025-09-25T21:18:09,매칭완료,지진 상황 대비 요청,,0,1341,2025-09-16T21:18:09,2025-09-16T21:18:09
request_000177,SH_008082,relief_item_000078,5850,584,1773,높음,2025-09-21T21:18:07,배송중,지진 상황 대비 요청,,0,5266,2025-09-16T21:18:07,2025-09-16T21:18:07
request_000178,SH_006099,relief_item_000149,9,2,3,높음,2025-09-24T21:17:16,매칭완료,한파 상황 대비 요청,,0,7,2025-09-16T21:17:16,2025-09-16T21:17:16
request_000179,SH_020295,relief_item_000301,29,6,1,높음,2025-09-20T21:16:50,매칭완료,지진 상황 대비 요청,,0,21,2025-09-16T21:16:50,2025-09-16T21:16:50
request_000180,SH_007581,relief_item_000143,4426,996,2807,높음,2025-10-03T21:19:00,매칭완료,지진 상황 대비 요청,,0,3420,2025-09-16T21:19:00,2025-09-16T21:19:00
request_000181,SH_002742,relief_item_000058,70,15,19,높음,2025-10-09T21:17:10,배송중,해일 상황 대비 요청,,0,55,2025-09-16T21:17:10,2025-09-16T21:17:10
request_000182,SH_002228,relief_item_000580,1591,180,1361,높음,2025-10-03T21:17:42,대기중,지진 상황 대비 요청,,0,1409,2025-09-16T21:17:42,2025-09-16T21:17:42
request_000183,SH_015612,relief_item_000919,8005,1178,6004,높음,2025-09-25T21:18:10,대기중,지진 상황 대비 요청,,0,6826,2025-09-16T21:18:10,2025-09-16T21:18:10
request_000184,SH_008291,relief_item_000096,15,1,4,높음,2025-10-02T21:18:30,매칭완료,해일 상황 대비 요청,,0,9,2025-09-16T21:18:30,2025-09-16T21:18:30
request_000185,SH_005682,relief_item_000331,419,84,31,높음,2025-09-28T21:19:42,매칭완료,지진 상황 대비 요청,,0,335,2025-09-16T21:19:42,2025-09-16T21:19:42
request_000186,SH_014421,relief_item_000888,289,90,83,중간,2025-10-14T21:18:47,배송중,지진 상황 대비 요청,,0,199,2025-09-16T21:18:47,2025-09-16T21:18:47
request_000187,SH_021620,relief_item_000186,808,150,620,높음,2025-09-28T21:17:14,배송중,지진 상황 대비 요청,,0,658,2025-09-16T21:17:14,2025-09-16T21:17:14
request_000188,SH_002286,relief_item_000717,1373,34,4,높음,2025-10-03T21:19:11,대기중,지진 상황 대비 요청,,0,1339,2025-09-16T21:19:11,2025-09-16T21:19:11
request_000189,SH_021130,relief_item_000021,2567,335,80,높음,2025-10-08T21:18:58,대기중,지진 상황 대비 요청,,0,2232,2025-09-16T21:18:58,2025-09-16T21:18:58
request_000190,SH_002082,relief_item_000792,38,8,24,높음,2025-10-08T21:19:03,대기중,한파 상황 대비 요청,,0,30,2025-09-16T21:19:03,2025-09-16T21:19:03
request_000191,SH_019237,relief_item_000177,76,15,16,높음,2025-10-01T21:17:19,매칭완료,한파 상황 대비 요청,,0,61,2025-09-16T21:17:19,2025-09-16T21:17:19
request_000192,SH_021253,relief_item_000473,7933,1936,1235,높음,2025-10-02T21:19:39,배송중,지진 상황 대비 요청,,0,5997,2025-09-16T21:19:39,2025-09-16T21:19:39
request_000193,SH_008787,relief_item_000058,406,78,301,높음,2025-09-24T21:19:25,매칭완료,지진 상황 대비 요청,,0,324,2025-09-16T21:19:25,2025-09-16T21:19:25
request_000194,SH_006535,relief_item_000777,438,134,32,중간,2025-10-02T21:19:27,매칭완료,지진 상황 대비 요청,,0,280,2025-09-16T21:19:27,2025-09-16T21:19:27
request_000195,SH_001275,relief_item_000882,729,86,190,높음,2025-10-03T21:17:57,대기중,지진 상황 대비 요청,,0,643,2025-09-16T21:17:57,2025-09-16T21:17:57
request_000196,SH_020198,relief_item_000842,105,5,94,높음,2025-10-08T21:17:57,대기중,지진 상황 대비 요청,,0,80,2025-09-16T21:17:57,2025-09-16T21:17:57
request_000197,SH_013264,relief_item_000933,87,0,61,높음,2025-10-06T21:19:34,매칭완료,지진 상황 대비 요청,,0,81,2025-09-16T21:19:34,2025-09-16T21:19:34
request_000198,SH_001267,relief_item_000346,26,2,11,높음,2025-10-16T21:17:13,배송중,지진 상황 대비 요청,,0,24,2025-09-16T21:17:13,2025-09-16T21:17:13
request_000199,SH_020829,relief_item_000012,7002,1021,1850,높음,2025-10-16T21:18:39,대기중,지진 상황 대비 요청,,0,5976,2025-09-16T21:18:39,2025-09-16T21:18:39
request_000200,SH_011361,relief_item_000894,3673,289,3319,높음,2025-09-18T21:19:13,매칭완료,지진 상황 대비 요청,,0,3376,2025-09-16T21:19:13,2025-09-16T21:19:13
request_000201,SH_005590,relief_item_000754,196,46,76,높음,2025-10-05T21:17:59,취소,지진 상황 대비 요청,,0,150,2025-09-16T21:17:59,2025-09-16T21:17:59
request_000202,SH_018506,relief_item_000739,517,148,51,높음,2025-10-08T21:16:50,대기중,지진 상황 대비 요청,,0,366,2025-09-16T21:16:50,2025-09-16T21:16:50
request_000203,SH_015368,relief_item_000370,15204,361,5061,높음,2025-09-21T21:19:34,매칭완료,지진 상황 대비 요청,,0,14837,2025-09-16T21:19:34,2025-09-16T21:19:34
request_000204,SH_018165,relief_item_000814,54,6,37,높음,2025-09-23T21:19:46,매칭완료,지진 상황 대비 요청,,0,30,2025-09-16T21:19:46,2025-09-16T21:19:46
request_000205,SH_013684,relief_item_000498,48,5,13,높음,2025-09-26T21:19:28,배송중,해일 상황 대비 요청,,0,43,2025-09-16T21:19:28,2025-09-16T21:19:28
request_000206,SH_000645,relief_item_000007,3442,919,1498,높음,2025-09-23T21:19:43,완료,지진 상황 대비 요청,,0,2523,2025-09-16T21:19:43,2025-09-16T21:19:43
request_000207,SH_005408,relief_item_000729,848,102,265,높음,2025-10-04T21:19:30,대기중,지진 상황 대비 요청,,0,746,2025-09-16T21:19:30,2025-09-16T21:19:30
request_000208,SH_002904,relief_item_000057,32,0,32,높음,2025-10-12T21:19:29,대기중,지진 상황 대비 요청,,0,32,2025-09-16T21:19:29,2025-09-16T21:19:29
request_000209,SH_006923,relief_item_000540,1142,324,407,높음,2025-09-17T21:18:16,매칭완료,지진 상황 대비 요청,,0,810,2025-09-16T21:18:16,2025-09-16T21:18:16
request_000210,SH_015890,relief_item_000530,824,179,418,높음,2025-10-08T21:18:29,배송중,지진 상황 대비 요청,,0,645,2025-09-16T21:18:29,2025-09-16T21:18:29
request_000211,SH_015034,relief_item_000760,26,1,16,높음,2025-10-14T21:19:16,대기중,폭염 상황 대비 요청,,0,25,2025-09-16T21:19:16,2025-09-16T21:19:16
request_000212,SH_020410,relief_item_000096,74,16,2,높음,2025-10-15T21:17:33,배송중,지진 상황 대비 요청,,0,58,2025-09-16T21:17:33,2025-09-16T21:17:33
request_000213,SH_018371,relief_item_000717,1044,125,378,높음,2025-10-10T21:19:23,대기중,지진 상황 대비 요청,,0,919,2025-09-16T21:19:23,2025-09-16T21:19:23
request_000214,SH_002645,relief_item_000078,14,4,7,높음,2025-09-19T21:19:38,배송중,한파 상황 대비 요청,,0,10,2025-09-16T21:19:38,2025-09-16T21:19:38
request_000215,SH_016010,relief_item_000463,473,12,78,높음,2025-10-12T21:19:24,취소,지진 상황 대비 요청,,0,461,2025-09-16T21:19:24,2025-09-16T21:19:24
request_000216,SH_005563,relief_item_000747,173,10,57,높음,2025-09-19T21:17:59,완료,지진 상황 대비 요청,,0,163,2025-09-16T21:17:59,2025-09-16T21:17:59
request_000217,SH_012840,relief_item_000854,39,6,11,높음,2025-09-17T21:19:18,완료,한파 상황 대비 요청,,0,33,2025-09-16T21:19:18,2025-09-16T21:19:18
request_000218,SH_011306,relief_item_000400,74,7,49,높음,2025-09-18T21:18:57,매칭완료,해일 상황 대비 요청,,0,67,2025-09-16T21:18:57,2025-09-16T21:18:57
request_000219,SH_013485,relief_item_000309,16,4,6,높음,2025-10-14T21:18:07,대기중,한파 상황 대비 요청,,0,0,2025-09-16T21:18:07,2025-09-16T21:18:07
request_000220,SH_015459,relief_item_000219,19,6,8,중간,2025-09-22T21:19:31,대기중,지진 상황 대비 요청,,0,8,2025-09-16T21:19:31,2025-09-16T21:19:31
request_000221,SH_001905,relief_item_000462,280,39,67,높음,2025-10-04T21:19:00,대기중,지진 상황 대비 요청,,0,198,2025-09-16T21:19:00,2025-09-16T21:19:00
request_000222,SH_008340,relief_item_000880,20,5,8,높음,2025-09-23T21:17:58,매칭완료,지진 상황 대비 요청,,0,15,2025-09-16T21:17:58,2025-09-16T21:17:58
request_000223,SH_011867,relief_item_000698,4162,1172,486,높음,2025-10-13T21:17:15,완료,지진 상황 대비 요청,,0,2990,2025-09-16T21:17:15,2025-09-16T21:17:15
request_000224,SH_016268,relief_item_000156,7235,556,4122,높음,2025-10-13T21:19:36,대기중,지진 상황 대비 요청,,0,6679,2025-09-16T21:19:36,2025-09-16T21:19:36
request_000225,SH_013020,relief_item_000808,38,11,4,높음,2025-09-27T21:17:18,대기중,해일 상황 대비 요청,,0,27,2025-09-16T21:17:18,2025-09-16T21:17:18
request_000226,SH_009415,relief_item_000395,2375,231,1571,높음,2025-10-10T21:17:56,대기중,지진 상황 대비 요청,,0,2132,2025-09-16T21:17:56,2025-09-16T21:17:56
request_000227,SH_001197,relief_item_000611,35,4,10,높음,2025-10-01T21:17:01,대기중,지진 상황 대비 요청,,0,31,2025-09-16T21:17:01,2025-09-16T21:17:01
request_000228,SH_022705,relief_item_000399,556,87,12,높음,2025-10-12T21:19:12,배송중,지진 상황 대비 요청,,0,469,2025-09-16T21:19:12,2025-09-16T21:19:12
request_000229,SH_016810,relief_item_000198,392,115,108,높음,2025-09-30T21:17:31,대기중,지진 상황 대비 요청,,0,274,2025-09-16T21:17:31,2025-09-16T21:17:31
request_000230,SH_009487,relief_item_000985,17,1,12,높음,2025-09-25T21:18:03,대기중,해일 상황 대비 요청,,0,13,2025-09-16T21:18:03,2025-09-16T21:18:03
request_000231,SH_018372,relief_item_000010,2104,220,1571,높음,2025-09-22T21:17:35,대기중,지진 상황 대비 요청,,0,1884,2025-09-16T21:17:35,2025-09-16T21:17:35
request_000232,SH_021899,relief_item_000346,3664,1098,1127,높음,2025-09-17T21:19:30,대기중,지진 상황 대비 요청,,0,2564,2025-09-16T21:19:30,2025-09-16T21:19:30
request_000233,SH_020424,relief_item_000475,33,6,21,높음,2025-09-19T21:17:39,대기중,한파 상황 대비 요청,,0,27,2025-09-16T21:17:39,2025-09-16T21:17:39
request_000234,SH_007498,relief_item_000691,117,8,64,높음,2025-10-11T21:19:05,대기중,지진 상황 대비 요청,,0,104,2025-09-16T21:19:05,2025-09-16T21:19:05
request_000235,SH_001562,relief_item_000805,1453,368,345,높음,2025-10-03T21:18:30,매칭완료,지진 상황 대비 요청,,0,1085,2025-09-16T21:18:30,2025-09-16T21:18:30
request_000236,SH_021532,relief_item_000133,238,43,99,높음,2025-10-12T21:19:44,대기중,지진 상황 대비 요청,,0,185,2025-09-16T21:19:44,2025-09-16T21:19:44
request_000237,SH_005858,relief_item_000790,1552,306,267,높음,2025-09-19T21:18:27,완료,지진 상황 대비 요청,,0,1246,2025-09-16T21:18:27,2025-09-16T21:18:27
request_000238,SH_004433,relief_item_000999,16684,3349,7931,높음,2025-09-20T21:18:18,배송중,지진 상황 대비 요청,,0,13335,2025-09-16T21:18:18,2025-09-16T21:18:18
request_000239,SH_005880,relief_item_000297,299,45,133,높음,2025-09-24T21:17:22,매칭완료,지진 상황 대비 요청,,0,247,2025-09-16T21:17:22,2025-09-16T21:17:22
request_000240,SH_005094,relief_item_000914,59,8,3,높음,2025-09-30T21:19:14,취소,지진 상황 대비 요청,,0,51,2025-09-16T21:19:14,2025-09-16T21:19:14
request_000241,SH_020251,relief_item_000177,145,10,116,높음,2025-09-27T21:18:35,매칭완료,지진 상황 대비 요청,,0,135,2025-09-16T21:18:35,2025-09-16T21:18:35
request_000242,SH_011661,relief_item_000532,13,2,6,높음,2025-10-02T21:18:55,매칭완료,해일 상황 대비 요청,,0,11,2025-09-16T21:18:55,2025-09-16T21:18:55
request_000243,SH_000998,relief_item_000438,47,14,2,높음,2025-09-19T21:18:40,매칭완료,지진 상황 대비 요청,,0,27,2025-09-16T21:18:40,2025-09-16T21:18:40
request_000244,SH_004938,relief_item_000960,4739,20,445,높음,2025-10-13T21:19:20,완료,지진 상황 대비 요청,,0,4719,2025-09-16T21:19:20,2025-09-16T21:19:20
request_000245,SH_000004,relief_item_000759,640,194,40,중간,2025-10-12T21:18:04,배송중,지진 상황 대비 요청,,0,446,2025-09-16T21:18:04,2025-09-16T21:18:04
request_000246,SH_020895,relief_item_000653,906,47,670,높음,2025-09-29T21:19:28,대기중,지진 상황 대비 요청,,0,859,2025-09-16T21:19:28,2025-09-16T21:19:28
request_000247,SH_013024,relief_item_000118,406,106,86,높음,2025-10-04T21:17:26,대기중,지진 상황 대비 요청,,0,288,2025-09-16T21:17:26,2025-09-16T21:17:26
request_000248,SH_001840,relief_item_000458,63,0,59,높음,2025-09-23T21:16:57,대기중,지진 상황 대비 요청,,0,63,2025-09-16T21:16:57,2025-09-16T21:16:57
request_000249,SH_012322,relief_item_000969,27,8,12,높음,2025-10-06T21:17:03,매칭완료,폭염 상황 대비 요청,,0,19,2025-09-16T21:17:03,2025-09-16T21:17:03
request_000250,SH_003233,relief_item_000858,1930,468,1155,높음,2025-10-03T21:17:49,대기중,지진 상황 대비 요청,,0,1454,2025-09-16T21:17:49,2025-09-16T21:17:49
request_000251,SH_016896,relief_item_000135,378,39,12,높음,2025-10-16T21:17:42,매칭완료,지진 상황 대비 요청,,0,334,2025-09-16T21:17:42,2025-09-16T21:17:42
request_000252,SH_009465,relief_item_000226,29,5,20,높음,2025-09-22T21:16:50,대기중,지진 상황 대비 요청,,0,0,2025-09-16T21:16:50,2025-09-16T21:16:50
request_000253,SH_001892,relief_item_000713,16,5,4,중간,2025-09-21T21:18:09,대기중,폭염 상황 대비 요청,,0,6,2025-09-16T21:18:09,2025-09-16T21:18:09
request_000254,SH_014098,relief_item_000418,925,46,258,높음,2025-10-06T21:17:26,매칭완료,지진 상황 대비 요청,,0,852,2025-09-16T21:17:26,2025-09-16T21:17:26
request_000255,SH_016718,relief_item_000865,843,158,118,높음,2025-10-14T21:17:42,매칭완료,지진 상황 대비 요청,,0,685,2025-09-16T21:17:42,2025-09-16T21:17:42
request_000256,SH_004904,relief_item_000634,403,106,223,높음,2025-10-04T21:19:34,배송중,지진 상황 대비 요청,,0,297,2025-09-16T21:19:34,2025-09-16T21:19:34
request_000257,SH_019395,relief_item_000462,3032,15,2616,높음,2025-09-29T21:17:46,대기중,지진 상황 대비 요청,,0,3017,2025-09-16T21:17:46,2025-09-16T21:17:46
request_000258,SH_010219,relief_item_000093,5,1,2,높음,2025-10-14T21:18:58,매칭완료,지진 상황 대비 요청,,0,1,2025-09-16T21:18:58,2025-09-16T21:18:58
request_000259,SH_002505,relief_item_000810,1128,141,918,높음,2025-10-08T21:17:45,대기중,지진 상황 대비 요청,,0,987,2025-09-16T21:17:45,2025-09-16T21:17:45
request_000260,SH_007388,relief_item_000095,73,1,55,높음,2025-10-12T21:18:10,취소,지진 상황 대비 요청,,0,72,2025-09-16T21:18:10,2025-09-16T21:18:10
request_000261,SH_015588,relief_item_000003,448,84,73,높음,2025-10-01T21:17:12,대기중,지진 상황 대비 요청,,0,356,2025-09-16T21:17:12,2025-09-16T21:17:12
request_000262,SH_008408,relief_item_000653,22,0,18,높음,2025-10-09T21:17:03,취소,지진 상황 대비 요청,,0,22,2025-09-16T21:17:03,2025-09-16T21:17:03
request_000263,SH_010927,relief_item_000647,406,16,265,높음,2025-09-17T21:18:21,배송중,지진 상황 대비 요청,,0,390,2025-09-16T21:18:21,2025-09-16T21:18:21
request_000264,SH_017250,relief_item_000530,189,18,47,높음,2025-10-13T21:19:41,대기중,지진 상황 대비 요청,,0,171,2025-09-16T21:19:41,2025-09-16T21:19:41
request_000265,SH_019438,relief_item_000130,394,5,128,높음,2025-10-06T21:17:52,배송중,지진 상황 대비 요청,,0,389,2025-09-16T21:17:52,2025-09-16T21:17:52
request_000266,SH_017424,relief_item_000066,2556,411,604,높음,2025-09-24T21:18:20,대기중,지진 상황 대비 요청,,0,2134,2025-09-16T21:18:20,2025-09-16T21:18:20
request_000267,SH_013931,relief_item_000014,16,1,0,높음,2025-10-15T21:17:46,대기중,지진 상황 대비 요청,,0,15,2025-09-16T21:17:46,2025-09-16T21:17:46
request_000268,SH_015979,relief_item_000679,2535,516,1585,높음,2025-09-27T21:17:59,취소,지진 상황 대비 요청,,0,2019,2025-09-16T21:17:59,2025-09-16T21:17:59
request_000269,SH_011983,relief_item_000339,5,1,2,높음,2025-09-28T21:18:48,대기중,지진 상황 대비 요청,,0,0,2025-09-16T21:18:48,2025-09-16T21:18:48
request_000270,SH_002102,relief_item_000880,3156,762,1321,높음,2025-09-23T21:19:03,배송중,지진 상황 대비 요청,,0,2394,2025-09-16T21:19:03,2025-09-16T21:19:03
