consumption_id,shelter_id,disaster_incident_id,relief_item_id,consumed_quantity,start_date,end_date,duration_days,daily_consumption_rate,peak_consumption_day,peak_consumption_quantity,remain_item,shelter_occupancy,occupancy_rate,disaster_severity,weather_conditions,special_circumstances,waste_rate,satisfaction_score,adequacy_level,restock_frequency,seasonality,children_ratio,elderly_ratio,disabled_ratio,accessibility_score,distribution_efficiency,recorded_by,created_at,updated_at
consumption_000101,SH_007580,incident_000090,relief_item_000470,12,2019-02-08,2019-03-02,22,0.55,6,1,0,79928,0.72,낮음,더위,어린이 다수,0.139,3.9,충분,1,겨울,0.16,0.05,0.12,3.4,0.62,user_000002,2019-03-02,2019-03-02
consumption_000102,SH_004819,incident_000347,relief_item_000507,5,2019-07-14,2019-07-30,16,0.31,16,0,1,26,0.24,낮음,추위,"반려동물 포함,어린이 다수",0.076,4.9,부족,0,여름,0.29,0.05,0.1,2.3,0.7,user_000009,2019-07-30,2019-07-30
consumption_000103,SH_015837,,relief_item_000141,6,2019-10-26,2019-11-11,16,0.38,2,0,1,1389,0.78,중간,비,"반려동물 포함,고령자 포함",0.097,4.7,충분,4,가을,0.2,0.12,0.02,4.6,0.87,user_000002,2019-11-11,2019-11-11
consumption_000104,SH_008647,incident_000570,relief_item_000258,0,2022-02-17,2022-03-18,29,0.0,2,0,0,67,0.06,높음,일반,"장애인 포함,반려동물 포함",0.131,2.1,충분,1,겨울,0.35,0.25,0.11,3.4,0.79,user_000008,2022-03-18,2022-03-18
consumption_000105,SH_018732,incident_000540,relief_item_000213,4,2016-05-24,2016-06-02,9,0.44,6,0,0,10387,0.74,중간,일반,"반려동물 포함,고령자 포함,어린이 다수",0.068,3.0,과다,1,봄,0.38,0.06,0.05,3.8,0.74,user_000007,2016-06-02,2016-06-02
consumption_000106,SH_000930,,relief_item_000510,1,2020-11-14,2020-12-03,19,0.05,17,0,0,39,0.4,낮음,추위,"장애인 포함,어린이 다수",0.033,3.0,충분,5,가을,0.17,0.28,0.11,3.6,0.72,user_000007,2020-12-03,2020-12-03
consumption_000107,SH_000467,incident_000562,relief_item_000140,0,2021-12-08,2021-12-14,6,0.0,3,0,0,13345,0.96,높음,추위,장애인 포함,0.13,2.2,부족,0,겨울,0.09,0.16,0.13,3.4,0.61,user_000006,2021-12-14,2021-12-14
consumption_000108,SH_022766,,relief_item_000060,6,2019-12-03,2019-12-11,8,0.75,1,1,1,3079,0.83,높음,더위,"반려동물 포함,장애인 포함",0.081,4.8,충분,1,겨울,0.32,0.16,0.01,4.4,0.7,user_000004,2019-12-11,2019-12-11
consumption_000109,SH_019666,incident_000199,relief_item_000799,3,2022-08-12,2022-09-01,20,0.15,19,0,0,10,0.0,낮음,더위,"반려동물 포함,고령자 포함,어린이 다수",0.03,4.3,충분,2,여름,0.13,0.27,0.02,4.1,0.75,user_000002,2022-09-01,2022-09-01
consumption_000110,SH_002115,,relief_item_000656,6,2019-08-17,2019-09-09,23,0.26,21,0,1,796,0.3,중간,눈,"장애인 포함,어린이 다수,반려동물 포함",0.022,3.2,부족,5,여름,0.12,0.12,0.06,3.7,0.74,user_000003,2019-09-09,2019-09-09
consumption_000111,SH_016485,,relief_item_000868,5,2024-11-28,2024-12-27,29,0.17,21,0,1,3677,0.13,높음,비,"반려동물 포함,어린이 다수",0.119,3.6,과다,2,가을,0.1,0.14,0.1,2.7,0.62,user_000001,2024-12-27,2024-12-27
consumption_000112,SH_019169,,relief_item_000958,15,2021-05-27,2021-06-12,16,0.94,9,0,3,127,0.35,낮음,더위,"어린이 다수,장애인 포함,고령자 포함",0.069,4.7,과다,5,봄,0.29,0.22,0.12,2.3,0.76,user_000007,2021-06-12,2021-06-12
consumption_000113,SH_019896,,relief_item_000444,1,2018-05-21,2018-05-27,6,0.17,6,0,0,874,0.6,높음,비,"고령자 포함,어린이 다수,반려동물 포함",0.137,3.4,과다,4,봄,0.26,0.13,0.09,4.6,0.97,user_000001,2018-05-27,2018-05-27
consumption_000114,SH_020716,,relief_item_000496,0,2016-10-09,2016-11-01,23,0.0,22,0,0,23,0.1,낮음,추위,"반려동물 포함,장애인 포함",0.074,4.5,부족,0,가을,0.11,0.29,0.11,2.7,0.61,user_000007,2016-11-01,2016-11-01
consumption_000115,SH_002994,,relief_item_000468,4,2024-03-06,2024-03-21,15,0.27,10,0,0,4289,0.96,높음,비,반려동물 포함,0.115,4.4,과다,0,봄,0.08,0.1,0.08,2.3,0.88,user_000004,2024-03-21,2024-03-21
consumption_000116,SH_020553,,relief_item_000146,10,2023-11-23,2023-12-07,14,0.71,9,0,2,856,0.51,중간,비,"어린이 다수,고령자 포함,장애인 포함",0.133,4.1,부족,5,가을,0.22,0.1,0.11,2.2,0.9,user_000010,2023-12-07,2023-12-07
consumption_000117,SH_014513,,relief_item_000601,1,2019-05-26,2019-06-22,27,0.04,6,0,0,4286,0.08,중간,추위,"고령자 포함,반려동물 포함",0.119,4.6,적정,1,봄,0.36,0.28,0.09,2.8,0.97,user_000007,2019-06-22,2019-06-22
consumption_000118,SH_020509,,relief_item_000163,29,2024-10-29,2024-10-30,1,29.0,1,32,6,91,0.04,낮음,추위,"반려동물 포함,어린이 다수,고령자 포함",0.141,2.0,충분,0,가을,0.22,0.23,0.14,3.8,0.83,user_000006,2024-10-30,2024-10-30
consumption_000119,SH_005333,,relief_item_000488,0,2022-01-16,2022-02-09,24,0.0,18,0,0,82,0.93,높음,일반,어린이 다수,0.091,2.9,충분,4,겨울,0.31,0.03,0.03,3.9,0.66,user_000009,2022-02-09,2022-02-09
consumption_000120,SH_002749,,relief_item_000390,0,2017-05-09,2017-06-08,30,0.0,21,0,0,4238,0.17,낮음,눈,"반려동물 포함,고령자 포함,어린이 다수",0.119,2.3,적정,5,봄,0.2,0.0,0.0,3.1,0.83,user_000003,2017-06-08,2017-06-08
consumption_000121,SH_003109,,relief_item_000589,7,2021-01-02,2021-01-31,29,0.24,13,0,0,304,0.79,중간,추위,"반려동물 포함,고령자 포함",0.039,2.3,부족,0,겨울,0.15,0.09,0.01,4.4,0.97,user_000006,2021-01-31,2021-01-31
consumption_000122,SH_009164,,relief_item_000341,1,2016-08-04,2016-08-15,11,0.09,7,0,0,94,0.24,낮음,비,"고령자 포함,어린이 다수,반려동물 포함",0.111,2.8,부족,2,여름,0.28,0.03,0.06,4.2,0.75,user_000009,2016-08-15,2016-08-15
consumption_000123,SH_001203,incident_000520,relief_item_000458,3,2017-10-25,2017-11-07,13,0.23,4,0,0,160,0.89,중간,눈,"어린이 다수,장애인 포함",0.053,2.1,부족,4,가을,0.07,0.07,0.14,2.2,0.92,user_000005,2017-11-07,2017-11-07
consumption_000124,SH_004577,,relief_item_000293,2,2017-01-15,2017-02-08,24,0.08,20,0,0,6196,0.33,중간,더위,어린이 다수,0.02,3.3,적정,2,겨울,0.25,0.08,0.0,2.6,0.85,user_000002,2017-02-08,2017-02-08
consumption_000125,SH_020824,,relief_item_000999,17,2022-05-27,2022-05-28,1,17.0,1,30,3,1833,0.3,중간,비,어린이 다수,0.124,3.7,부족,3,봄,0.26,0.2,0.06,4.0,0.86,user_000006,2022-05-28,2022-05-28
consumption_000126,SH_000569,,relief_item_000712,2,2022-04-20,2022-05-15,25,0.08,6,0,0,2742,0.61,중간,더위,"어린이 다수,반려동물 포함,장애인 포함",0.006,4.9,부족,2,봄,0.06,0.04,0.1,3.1,0.94,user_000007,2022-05-15,2022-05-15
consumption_000127,SH_010545,incident_000592,relief_item_000526,0,2024-03-19,2024-04-03,15,0.0,15,0,0,2171,0.65,낮음,비,"어린이 다수,반려동물 포함,고령자 포함",0.149,4.1,적정,5,봄,0.27,0.01,0.11,2.7,0.86,user_000005,2024-04-03,2024-04-03
consumption_000128,SH_008509,,relief_item_000453,6,2015-11-20,2015-12-08,18,0.33,16,0,0,120,0.02,낮음,더위,"반려동물 포함,어린이 다수",0.009,4.1,과다,2,가을,0.31,0.22,0.06,2.6,0.79,user_000008,2015-12-08,2015-12-08
consumption_000129,SH_006944,incident_000144,relief_item_000497,1,2017-09-02,2017-09-23,21,0.05,17,0,0,1118,0.94,낮음,비,어린이 다수,0.097,2.2,부족,3,가을,0.22,0.21,0.07,3.6,0.79,user_000008,2017-09-23,2017-09-23
consumption_000130,SH_011479,incident_000234,relief_item_000143,0,2024-12-13,2024-12-21,8,0.0,4,0,0,18214,0.5,낮음,눈,어린이 다수,0.092,5.0,충분,0,겨울,0.08,0.07,0.06,2.6,0.84,user_000010,2024-12-21,2024-12-21
consumption_000131,SH_012934,,relief_item_000388,21,2017-03-02,2017-03-19,17,1.24,11,1,3,5257,0.68,낮음,추위,"반려동물 포함,어린이 다수,장애인 포함",0.089,3.3,적정,3,봄,0.31,0.14,0.03,4.3,0.98,user_000007,2017-03-19,2017-03-19
consumption_000132,SH_010682,incident_000799,relief_item_000854,1,2021-03-14,2021-03-27,13,0.08,6,0,0,57,0.2,낮음,눈,고령자 포함,0.136,2.4,충분,2,봄,0.2,0.16,0.03,2.4,0.85,user_000003,2021-03-27,2021-03-27
consumption_000133,SH_009960,incident_000410,relief_item_000489,1,2025-05-11,2025-06-05,25,0.04,23,0,0,6884,0.36,낮음,일반,"장애인 포함,어린이 다수",0.094,4.7,충분,1,봄,0.36,0.1,0.05,3.8,0.65,user_000009,2025-06-05,2025-06-05
consumption_000134,SH_005525,,relief_item_000279,1,2020-12-04,2020-12-24,20,0.05,4,0,0,1298,0.19,높음,눈,"고령자 포함,장애인 포함",0.061,2.3,적정,3,겨울,0.06,0.25,0.04,2.1,0.67,user_000004,2020-12-24,2020-12-24
consumption_000135,SH_017282,incident_000439,relief_item_000884,2,2015-12-28,2016-01-23,26,0.08,22,0,0,2073,0.75,높음,눈,"고령자 포함,장애인 포함",0.112,4.6,충분,0,겨울,0.25,0.27,0.02,3.6,0.72,user_000005,2016-01-23,2016-01-23
consumption_000136,SH_005959,incident_000028,relief_item_000623,14,2016-10-31,2016-11-01,1,14.0,1,27,0,23,0.46,중간,더위,장애인 포함,0.091,2.2,적정,3,가을,0.1,0.14,0.09,2.6,1.0,user_000007,2016-11-01,2016-11-01
consumption_000137,SH_022156,,relief_item_000634,3,2025-06-15,2025-06-25,10,0.3,9,0,0,221,0.75,낮음,일반,"고령자 포함,장애인 포함",0.121,4.4,적정,4,여름,0.25,0.21,0.12,4.9,0.77,user_000002,2025-06-25,2025-06-25
consumption_000138,SH_008799,incident_000653,relief_item_000158,10,2017-01-30,2017-02-21,22,0.45,15,0,0,9510,0.3,높음,눈,어린이 다수,0.099,2.8,적정,2,겨울,0.06,0.26,0.07,2.6,0.94,user_000005,2017-02-21,2017-02-21
consumption_000139,SH_000971,,relief_item_000843,1,2020-08-12,2020-09-08,27,0.04,15,0,0,4638,0.7,중간,더위,"고령자 포함,어린이 다수",0.074,4.8,적정,2,여름,0.25,0.3,0.14,2.9,0.65,user_000002,2020-09-08,2020-09-08
consumption_000140,SH_013641,,relief_item_000935,12,2022-11-15,2022-11-17,2,6.0,2,7,1,1387,0.91,낮음,추위,고령자 포함,0.049,2.4,적정,4,가을,0.19,0.09,0.02,3.0,0.79,user_000006,2022-11-17,2022-11-17
consumption_000141,SH_004397,,relief_item_000702,0,2019-12-30,2020-01-02,3,0.0,1,0,0,7662,0.94,중간,더위,"반려동물 포함,고령자 포함,어린이 다수",0.004,3.3,부족,1,겨울,0.19,0.2,0.11,2.2,0.86,user_000006,2020-01-02,2020-01-02
consumption_000142,SH_016739,,relief_item_000619,2,2025-06-16,2025-07-10,24,0.08,11,0,0,34,0.5,중간,더위,"어린이 다수,고령자 포함",0.064,3.5,적정,3,여름,0.21,0.03,0.14,3.2,0.94,user_000007,2025-07-10,2025-07-10
consumption_000143,SH_011421,incident_000428,relief_item_000055,2,2022-08-13,2022-09-09,27,0.07,14,0,0,127,0.03,낮음,더위,"장애인 포함,고령자 포함,어린이 다수",0.047,2.1,과다,2,여름,0.31,0.05,0.07,4.7,0.71,user_000002,2022-09-09,2022-09-09
consumption_000144,SH_003233,,relief_item_000858,1,2020-11-18,2020-12-16,28,0.04,2,0,0,15116,0.55,중간,추위,"어린이 다수,반려동물 포함",0.092,2.2,충분,3,가을,0.33,0.23,0.01,3.6,0.78,user_000010,2020-12-16,2020-12-16
consumption_000145,SH_009116,,relief_item_000842,0,2023-03-01,2023-03-28,27,0.0,3,0,0,267,0.15,중간,추위,"어린이 다수,반려동물 포함",0.062,4.4,부족,5,봄,0.3,0.04,0.03,2.8,0.73,user_000007,2023-03-28,2023-03-28
consumption_000146,SH_003539,incident_000682,relief_item_000423,6,2017-12-27,2018-01-23,27,0.22,16,0,0,142,0.65,중간,눈,"반려동물 포함,어린이 다수",0.015,2.6,과다,2,겨울,0.22,0.28,0.11,2.1,0.63,user_000004,2018-01-23,2018-01-23
consumption_000147,SH_006392,,relief_item_000420,1,2018-06-28,2018-06-30,2,0.5,2,0,0,427,0.24,낮음,더위,"고령자 포함,장애인 포함",0.13,4.2,부족,5,여름,0.05,0.05,0.01,4.0,0.8,user_000006,2018-06-30,2018-06-30
consumption_000148,SH_016845,,relief_item_000989,4,2017-04-05,2017-04-30,25,0.16,13,0,0,35096,0.93,낮음,일반,반려동물 포함,0.01,2.5,충분,4,봄,0.39,0.23,0.15,4.4,0.97,user_000001,2017-04-30,2017-04-30
consumption_000149,SH_012842,incident_000660,relief_item_000556,1,2020-04-17,2020-05-12,25,0.04,14,0,0,61,0.87,낮음,추위,"장애인 포함,반려동물 포함",0.045,2.1,적정,3,봄,0.17,0.29,0.12,3.1,0.91,user_000004,2020-05-12,2020-05-12
consumption_000150,SH_008841,,relief_item_000239,2,2024-08-26,2024-09-06,11,0.18,9,0,0,7401,0.56,높음,일반,"장애인 포함,어린이 다수,고령자 포함",0.106,4.8,과다,1,여름,0.14,0.27,0.15,4.9,0.68,user_000009,2024-09-06,2024-09-06
consumption_000151,SH_012119,incident_000531,relief_item_000848,5,2018-09-18,2018-10-12,24,0.21,22,0,0,307,0.52,중간,비,"고령자 포함,장애인 포함,어린이 다수",0.004,2.7,충분,4,가을,0.36,0.14,0.13,3.6,0.92,user_000008,2018-10-12,2018-10-12
consumption_000152,SH_007685,,relief_item_000250,1,2018-03-25,2018-04-24,30,0.03,6,0,0,1814,0.04,중간,눈,장애인 포함,0.12,3.4,적정,0,봄,0.06,0.04,0.07,3.8,0.84,user_000006,2018-04-24,2018-04-24
consumption_000153,SH_000821,,relief_item_000457,3,2025-08-10,2025-08-26,16,0.19,8,0,0,142,0.71,높음,눈,고령자 포함,0.018,3.8,부족,0,여름,0.27,0.17,0.02,4.5,0.67,user_000001,2025-08-26,2025-08-26
consumption_000154,SH_020739,,relief_item_000571,0,2025-05-24,2025-06-01,8,0.0,6,0,0,240,0.3,낮음,눈,고령자 포함,0.038,2.0,적정,2,봄,0.16,0.12,0.04,2.5,0.69,user_000001,2025-06-01,2025-06-01
consumption_000155,SH_004839,incident_000542,relief_item_000536,1,2020-01-14,2020-02-06,23,0.04,10,0,0,7984,0.86,중간,눈,장애인 포함,0.066,2.6,충분,0,겨울,0.39,0.17,0.12,4.7,0.68,user_000010,2020-02-06,2020-02-06
consumption_000156,SH_000130,,relief_item_000617,0,2021-11-26,2021-12-03,7,0.0,4,0,0,201,0.34,낮음,비,"반려동물 포함,고령자 포함,장애인 포함",0.144,2.7,적정,4,가을,0.27,0.1,0.09,3.3,0.9,user_000009,2021-12-03,2021-12-03
consumption_000157,SH_005758,,relief_item_000868,3,2020-08-31,2020-09-24,24,0.12,5,0,0,112,0.07,낮음,더위,"고령자 포함,반려동물 포함",0.004,2.7,부족,5,여름,0.16,0.01,0.12,3.8,0.65,user_000009,2020-09-24,2020-09-24
consumption_000158,SH_021807,,relief_item_000915,9,2022-01-15,2022-01-22,7,1.29,6,2,1,722,0.26,높음,추위,"어린이 다수,장애인 포함,반려동물 포함",0.105,4.4,충분,0,겨울,0.4,0.28,0.14,3.6,0.82,user_000006,2022-01-22,2022-01-22
consumption_000159,SH_005234,,relief_item_000477,7,2021-11-03,2021-11-04,1,7.0,1,14,0,47,0.47,높음,일반,"장애인 포함,어린이 다수,고령자 포함",0.019,3.3,부족,1,가을,0.18,0.25,0.04,2.9,0.79,user_000006,2021-11-04,2021-11-04
consumption_000160,SH_009346,incident_000445,relief_item_000365,3,2021-02-11,2021-02-25,14,0.21,7,0,0,2455,0.98,중간,일반,"어린이 다수,고령자 포함,장애인 포함",0.089,3.4,과다,2,겨울,0.35,0.13,0.11,2.6,0.77,user_000005,2021-02-25,2021-02-25
consumption_000161,SH_002065,incident_000282,relief_item_000697,2,2025-05-24,2025-06-09,16,0.12,5,0,0,17,0.28,낮음,더위,"어린이 다수,장애인 포함",0.063,4.6,적정,2,봄,0.16,0.03,0.02,3.9,0.64,user_000008,2025-06-09,2025-06-09
consumption_000162,SH_009864,incident_000127,relief_item_000211,4,2016-09-17,2016-10-17,30,0.13,6,0,0,9523,0.38,낮음,더위,장애인 포함,0.146,4.8,충분,3,가을,0.0,0.02,0.09,3.1,0.94,user_000003,2016-10-17,2016-10-17
consumption_000163,SH_015096,,relief_item_000845,3,2018-04-25,2018-05-06,11,0.27,4,0,0,7508,0.4,중간,추위,"반려동물 포함,어린이 다수,고령자 포함",0.118,3.5,적정,0,봄,0.33,0.3,0.12,3.7,0.65,user_000007,2018-05-06,2018-05-06
consumption_000164,SH_004543,,relief_item_000681,0,2020-05-28,2020-06-23,26,0.0,8,0,0,8564,0.42,중간,일반,"어린이 다수,고령자 포함",0.069,2.8,부족,0,봄,0.09,0.19,0.1,4.1,0.75,user_000006,2020-06-23,2020-06-23
consumption_000165,SH_008181,,relief_item_000198,4,2019-11-27,2019-12-04,7,0.57,7,0,0,51,0.64,중간,일반,반려동물 포함,0.12,2.6,부족,1,가을,0.36,0.28,0.11,4.3,0.84,user_000003,2019-12-04,2019-12-04
consumption_000166,SH_001233,,relief_item_000309,1,2018-02-13,2018-03-07,22,0.05,17,0,0,195,0.31,높음,눈,"장애인 포함,고령자 포함",0.133,3.1,부족,1,겨울,0.37,0.09,0.1,2.8,0.98,user_000010,2018-03-07,2018-03-07
consumption_000167,SH_014638,incident_000881,relief_item_000891,0,2019-01-21,2019-01-27,6,0.0,4,0,0,84,0.6,높음,일반,어린이 다수,0.043,3.8,적정,5,겨울,0.35,0.1,0.01,4.4,0.65,user_000010,2019-01-27,2019-01-27
consumption_000168,SH_009303,incident_000201,relief_item_000460,0,2021-08-25,2021-08-27,2,0.0,2,0,0,682,0.38,낮음,일반,"반려동물 포함,고령자 포함",0.017,2.9,적정,3,여름,0.18,0.06,0.12,2.4,0.87,user_000004,2021-08-27,2021-08-27
consumption_000169,SH_020627,incident_000010,relief_item_000968,1,2021-12-15,2022-01-08,24,0.04,9,0,0,1354,0.22,높음,눈,"반려동물 포함,장애인 포함",0.053,4.5,적정,4,겨울,0.12,0.28,0.05,3.8,0.75,user_000008,2022-01-08,2022-01-08
consumption_000170,SH_020192,,relief_item_000027,4,2017-03-06,2017-03-20,14,0.29,2,0,0,176,0.88,높음,눈,"장애인 포함,반려동물 포함,어린이 다수",0.081,2.7,부족,0,봄,0.11,0.12,0.05,2.0,0.68,user_000006,2017-03-20,2017-03-20
consumption_000171,SH_017981,,relief_item_000968,1,2024-02-17,2024-02-24,7,0.14,1,0,0,303,0.37,낮음,눈,반려동물 포함,0.026,4.1,충분,0,겨울,0.31,0.27,0.09,2.8,0.76,user_000003,2024-02-24,2024-02-24
consumption_000172,SH_011209,incident_000714,relief_item_000975,5,2024-06-21,2024-07-21,30,0.17,11,0,0,627,0.36,높음,추위,"어린이 다수,장애인 포함,고령자 포함",0.068,4.4,부족,5,여름,0.07,0.07,0.07,2.8,0.77,user_000010,2024-07-21,2024-07-21
consumption_000173,SH_020470,,relief_item_000696,8,2019-07-02,2019-07-17,15,0.53,14,1,1,82,0.14,높음,추위,"고령자 포함,반려동물 포함",0.114,2.3,부족,3,여름,0.2,0.15,0.05,4.0,0.73,user_000010,2019-07-17,2019-07-17
consumption_000174,SH_010312,,relief_item_000090,4,2020-01-25,2020-02-16,22,0.18,20,0,0,9132,0.87,중간,비,"반려동물 포함,장애인 포함",0.075,3.7,부족,1,겨울,0.08,0.29,0.11,4.7,0.81,user_000010,2020-02-16,2020-02-16
consumption_000175,SH_020719,,relief_item_000674,2,2018-08-08,2018-08-26,18,0.11,2,0,0,1211,0.38,낮음,추위,고령자 포함,0.11,4.5,충분,0,여름,0.07,0.22,0.07,4.3,0.88,user_000008,2018-08-26,2018-08-26
consumption_000176,SH_016022,incident_000567,relief_item_000370,2,2025-08-28,2025-08-30,2,1.0,1,1,0,21697,0.55,높음,눈,"어린이 다수,장애인 포함",0.062,2.1,적정,3,여름,0.16,0.15,0.11,4.7,0.96,user_000008,2025-08-30,2025-08-30
consumption_000177,SH_003837,,relief_item_000623,44,2022-07-14,2022-08-01,18,2.44,1,3,5,3633,0.33,낮음,눈,"장애인 포함,반려동물 포함",0.007,4.7,부족,4,여름,0.37,0.23,0.05,4.8,0.6,user_000007,2022-08-01,2022-08-01
consumption_000178,SH_003233,,relief_item_000858,2,2017-07-10,2017-07-14,4,0.5,2,1,0,11987,0.44,중간,일반,어린이 다수,0.069,4.9,부족,0,여름,0.05,0.06,0.01,2.5,0.9,user_000010,2017-07-14,2017-07-14
consumption_000179,SH_001955,incident_000401,relief_item_000593,2,2016-06-04,2016-06-19,15,0.13,11,0,0,7139,0.49,낮음,눈,"고령자 포함,어린이 다수,반려동물 포함",0.041,2.1,부족,4,여름,0.31,0.09,0.11,2.4,1.0,user_000010,2016-06-19,2016-06-19
consumption_000180,SH_004804,incident_000264,relief_item_000092,0,2016-04-05,2016-05-05,30,0.0,23,0,0,22,0.15,낮음,더위,"어린이 다수,반려동물 포함",0.069,3.8,과다,3,봄,0.22,0.16,0.1,4.5,0.98,user_000006,2016-05-05,2016-05-05
consumption_000181,SH_008920,incident_000204,relief_item_000851,16,2021-03-30,2021-03-31,1,16.0,1,16,1,29,0.97,높음,비,"반려동물 포함,고령자 포함",0.073,3.6,과다,3,봄,0.09,0.08,0.14,2.8,0.73,user_000002,2021-03-31,2021-03-31
consumption_000182,SH_016425,incident_000867,relief_item_000866,34,2020-10-14,2020-11-10,27,1.26,10,1,3,2804,0.43,중간,눈,고령자 포함,0.083,2.2,과다,1,가을,0.0,0.23,0.14,2.6,0.99,user_000004,2020-11-10,2020-11-10
consumption_000183,SH_017967,,relief_item_000996,0,2018-01-17,2018-02-13,27,0.0,2,0,0,5585,0.63,낮음,추위,고령자 포함,0.123,2.1,과다,5,겨울,0.14,0.15,0.07,3.9,0.84,user_000010,2018-02-13,2018-02-13
consumption_000184,SH_007432,,relief_item_000902,2,2017-01-01,2017-01-16,15,0.13,9,0,0,1758,0.16,중간,비,"장애인 포함,반려동물 포함",0.084,3.1,충분,5,겨울,0.23,0.27,0.03,2.8,0.99,user_000002,2017-01-16,2017-01-16
consumption_000185,SH_010036,incident_000475,relief_item_000598,0,2020-03-21,2020-04-05,15,0.0,9,0,0,285,0.08,중간,비,"고령자 포함,장애인 포함,반려동물 포함",0.1,4.2,과다,0,봄,0.24,0.29,0.09,4.9,0.71,user_000007,2020-04-05,2020-04-05
consumption_000186,SH_006400,,relief_item_000209,6,2022-09-24,2022-10-05,11,0.55,5,1,0,3046,0.34,높음,일반,"반려동물 포함,고령자 포함,어린이 다수",0.082,4.5,충분,5,가을,0.01,0.01,0.1,3.6,0.79,user_000010,2022-10-05,2022-10-05
consumption_000187,SH_013585,incident_000958,relief_item_000062,5,2025-06-03,2025-06-06,3,1.67,3,2,0,46,0.46,중간,비,"고령자 포함,반려동물 포함,장애인 포함",0.106,2.2,부족,3,여름,0.36,0.27,0.03,2.1,0.63,user_000007,2025-06-06,2025-06-06
consumption_000188,SH_017282,incident_000439,relief_item_000884,0,2017-07-25,2017-08-04,10,0.0,3,0,0,1843,0.67,낮음,더위,"장애인 포함,반려동물 포함,고령자 포함",0.149,2.6,충분,1,여름,0.25,0.09,0.01,3.0,0.7,user_000005,2017-08-04,2017-08-04
consumption_000189,SH_019808,,relief_item_000922,11,2025-03-05,2025-03-21,16,0.69,3,1,2,633,0.13,높음,더위,장애인 포함,0.108,2.8,적정,3,봄,0.21,0.01,0.03,3.4,0.86,user_000006,2025-03-21,2025-03-21
consumption_000190,SH_004551,,relief_item_000315,7,2016-04-13,2016-05-12,29,0.24,13,0,1,6337,0.67,높음,일반,"고령자 포함,어린이 다수",0.066,4.9,부족,3,봄,0.35,0.2,0.11,2.1,0.65,user_000005,2016-05-12,2016-05-12
