match_id,donation_wish_id,relief_request_id,matched_quantity,donor_id,shelter_id,relief_item_id,status,matched_at,delivery_scheduled_at,delivery_completed_at,verified_at,delivery_company,tracking_number,delivery_address,created_at,updated_at
match_000085,wish_007996,request_003973,1,user_000689,SH_003782,relief_item_000604,매칭완료,2025-09-16T21:19:41,2025-09-19T21:19:41,2025-09-21T17:19:41,2025-09-21T20:19:41,한진택배,TRK689040722,"경기도 수원시 권선구 금곡로102번길 126 (호매실동, 수원호매실휴먼시아7단지아파트)",2025-09-16T21:19:41,2025-09-16T21:19:41
match_000086,wish_005327,request_005629,1,user_002750,SH_007599,relief_item_000879,검수완료,2025-09-16T21:18:51,2025-09-17T21:18:51,2025-09-19T16:18:51,2025-09-19T18:18:51,롯데택배,TRK123279163,서울특별시 관악구 관악로 145 (봉천동),2025-09-16T21:18:51,2025-09-16T21:18:51
match_000087,wish_002866,request_005927,1,user_005664,SH_017798,relief_item_000217,배송중,2025-09-16T21:19:07,2025-09-17T21:19:07,2025-09-18T21:19:07,2025-09-19T02:19:07,CJ대한통운,TRK959323145,"강원특별자치도 평창군 용평면 새터마을길 108, 국립평창청소년수련원",2025-09-16T21:19:07,2025-09-16T21:19:07
match_000088,wish_000379,request_000113,3,user_007138,SH_020861,relief_item_000239,검수완료,2025-09-16T21:18:36,2025-09-18T21:18:36,2025-09-20T00:18:36,2025-09-20T05:18:36,롯데택배,TRK739578623,"서울특별시 영등포구 도신로 68(신길동, 신길우성아파트)",2025-09-16T21:18:36,2025-09-16T21:18:36
match_000089,wish_029429,request_005115,3,user_002318,SH_020658,relief_item_000295,매칭완료,2025-09-16T21:19:19,2025-09-17T21:19:19,2025-09-18T01:19:19,2025-09-18T02:19:19,한진택배,TRK549976012,"강원특별자치도 양양군 손양면 학포길 33, 오산리선사유적박물관",2025-09-16T21:19:19,2025-09-16T21:19:19
match_000090,wish_014384,request_006661,1,user_002079,SH_015840,relief_item_000408,배송완료,2025-09-16T21:18:31,2025-09-19T21:18:31,2025-09-21T07:18:31,2025-09-21T08:18:31,우체국택배,TRK645032504,"경상남도 창원시 성산구 동산로 124 (상남동, 성원아파트)",2025-09-16T21:18:31,2025-09-16T21:18:31
match_000091,wish_025091,request_006957,1,user_006506,SH_019126,relief_item_000110,매칭완료,2025-09-16T21:19:40,2025-09-17T21:19:40,2025-09-18T15:19:40,2025-09-18T21:19:40,CJ대한통운,TRK209645977,"대구광역시 남구 명덕로68길 19 (이천동, 강변타운)",2025-09-16T21:19:40,2025-09-16T21:19:40
match_000092,wish_014842,request_007436,5,user_006581,SH_006905,relief_item_000510,배송중,2025-09-16T21:18:19,2025-09-17T21:18:19,2025-09-19T09:18:19,2025-09-19T10:18:19,우체국택배,TRK626581755,대전광역시 서구 둔산남로 127 (둔산동),2025-09-16T21:18:19,2025-09-16T21:18:19
match_000093,wish_002465,request_005998,1,user_008215,SH_003489,relief_item_000150,검수완료,2025-09-16T21:19:10,2025-09-19T21:19:10,2025-09-20T07:19:10,2025-09-20T10:19:10,우체국택배,TRK484936632,"대구광역시 수성구 무학로 227, 대구광역시경찰청 지하주차장 지하1층 (지산동)",2025-09-16T21:19:10,2025-09-16T21:19:10
match_000094,wish_008217,request_006653,1,user_000130,SH_022614,relief_item_000678,취소,2025-09-16T21:17:50,2025-09-18T21:17:50,2025-09-20T18:17:50,2025-09-21T00:17:50,우체국택배,TRK679777017,"울산광역시 중구 반구정9길 10 (반구동, 한라그랜드맨션)",2025-09-16T21:17:50,2025-09-16T21:17:50
match_000095,wish_026750,request_009303,2,user_002448,SH_014537,relief_item_000325,검수완료,2025-09-16T21:17:51,2025-09-17T21:17:51,2025-09-18T09:17:51,2025-09-18T14:17:51,롯데택배,TRK757174266,"충청남도 당진시 송악읍 반촌로 108, 지하1층 (당진롯데캐슬)",2025-09-16T21:17:51,2025-09-16T21:17:51
match_000096,wish_010278,request_009531,6,user_009198,SH_008890,relief_item_000990,배송완료,2025-09-16T21:19:30,2025-09-17T21:19:30,2025-09-19T00:19:30,2025-09-19T05:19:30,CJ대한통운,TRK761170188,"경상남도 통영시 평인일주로 82 (인평동, 충무인평주공아파트)",2025-09-16T21:19:30,2025-09-16T21:19:30
match_000097,wish_001536,request_000809,1,user_005458,SH_021519,relief_item_000955,배송중,2025-09-16T21:18:30,2025-09-17T21:18:30,2025-09-19T08:18:30,2025-09-19T14:18:30,한진택배,TRK319392419,서울특별시 서초구 바우뫼로12길 43 (양재동),2025-09-16T21:18:30,2025-09-16T21:18:30
match_000098,wish_027982,request_008752,4,user_000090,SH_008328,relief_item_000645,배송완료,2025-09-16T21:18:21,2025-09-17T21:18:21,2025-09-19T03:18:21,2025-09-19T08:18:21,롯데택배,TRK772762625,"경상남도 창원시 진해구 남의로116번길 26-0 (두동, 마천산장)",2025-09-16T21:18:21,2025-09-16T21:18:21
match_000099,wish_006062,request_001988,4,user_009243,SH_012597,relief_item_000832,배송중,2025-09-16T21:18:38,2025-09-18T21:18:38,2025-09-19T18:18:38,2025-09-19T21:18:38,CJ대한통운,TRK920417891,"서울특별시 강남구 봉은사로 419 (삼성동, 삼성2동주민센터)",2025-09-16T21:18:38,2025-09-16T21:18:38
match_000100,wish_019295,request_000735,1,user_001022,SH_019182,relief_item_000081,취소,2025-09-16T21:19:13,2025-09-17T21:19:13,2025-09-19T18:19:13,2025-09-20T00:19:13,우체국택배,TRK129614706,"경기도 고양시 일산동구 중앙로 지하 1042 (백석동, 백석역)",2025-09-16T21:19:13,2025-09-16T21:19:13
match_000101,wish_015036,request_006263,1,user_007928,SH_012012,relief_item_000905,배송완료,2025-09-16T21:18:59,2025-09-17T21:18:59,2025-09-19T16:18:59,2025-09-19T18:18:59,CJ대한통운,TRK957365770,"충청남도 공주시 관골1길 24-5 (신관동, 신관동주민센터)",2025-09-16T21:18:59,2025-09-16T21:18:59
match_000102,wish_017755,request_006750,12,user_005437,SH_010102,relief_item_000155,배송중,2025-09-16T21:18:30,2025-09-18T21:18:30,2025-09-20T21:18:30,2025-09-21T00:18:30,한진택배,TRK329404534,"경상남도 창원시 의창구 도계로 12, 한일데파트 지하1층 (도계동)",2025-09-16T21:18:30,2025-09-16T21:18:30
match_000103,wish_029025,request_003427,10,user_009962,SH_013428,relief_item_000569,배송완료,2025-09-16T21:18:48,2025-09-19T21:18:48,2025-09-21T13:18:48,2025-09-21T14:18:48,CJ대한통운,TRK139975283,"전북특별자치도 전주시 완산구 삼천천변1길 16 (삼천동1가, 용흥초등학교)",2025-09-16T21:18:48,2025-09-16T21:18:48
match_000104,wish_006775,request_006745,4,user_009073,SH_005092,relief_item_000416,매칭완료,2025-09-16T21:18:05,2025-09-18T21:18:05,2025-09-20T13:18:05,2025-09-20T15:18:05,롯데택배,TRK458230552,"서울특별시 서초구 방배로 278 (방배동, 동부센트레빌아파트)",2025-09-16T21:18:05,2025-09-16T21:18:05
match_000105,wish_009273,request_007136,2,user_000652,SH_001251,relief_item_000311,배송완료,2025-09-16T21:18:27,2025-09-18T21:18:27,2025-09-20T00:18:27,2025-09-20T04:18:27,한진택배,TRK850516823,"경기도 군포시 수리산로 102 (산본동, 설악아파트)",2025-09-16T21:18:27,2025-09-16T21:18:27
match_000106,wish_027429,request_004032,2,user_009705,SH_013506,relief_item_000562,배송중,2025-09-16T21:18:27,2025-09-19T21:18:27,2025-09-21T20:18:27,2025-09-21T21:18:27,한진택배,TRK642623401,전북특별자치도 무주군 무주읍 신교로 49 (무주읍내리사랑으로부영아파트),2025-09-16T21:18:27,2025-09-16T21:18:27
match_000107,wish_016650,request_002475,3,user_005242,SH_000691,relief_item_000453,배송완료,2025-09-16T21:19:16,2025-09-17T21:19:16,2025-09-19T08:19:16,2025-09-19T12:19:16,CJ대한통운,TRK281921636,"충청북도 충주시 남산로 114 (용산동, 충주용산3주공아파트)",2025-09-16T21:19:16,2025-09-16T21:19:16
match_000108,wish_026563,request_008121,5,user_005867,SH_017742,relief_item_000911,배송중,2025-09-16T21:18:04,2025-09-17T21:18:04,2025-09-19T17:18:04,2025-09-19T23:18:04,우체국택배,TRK370512181,"경기도 김포시 김포한강2로 144 (장기동, 초당마을주공아파트)",2025-09-16T21:18:04,2025-09-16T21:18:04
match_000109,wish_002309,request_006433,42,user_001699,SH_018886,relief_item_000164,배송중,2025-09-16T21:19:42,2025-09-18T21:19:42,2025-09-19T14:19:42,2025-09-19T16:19:42,CJ대한통운,TRK999599055,서울특별시 강동구 천호대로162길 34 (성내동),2025-09-16T21:19:42,2025-09-16T21:19:42
match_000110,wish_004530,request_001029,1,user_008790,SH_010481,relief_item_000152,검수완료,2025-09-16T21:19:05,2025-09-19T21:19:05,2025-09-21T19:19:05,2025-09-22T00:19:05,CJ대한통운,TRK692355223,"광주광역시 남구 봉선로19번길 18 (주월동, 송림아파트)",2025-09-16T21:19:05,2025-09-16T21:19:05
match_000111,wish_022246,request_005757,6,user_003986,SH_018696,relief_item_000407,취소,2025-09-16T21:19:48,2025-09-17T21:19:48,2025-09-19T04:19:48,2025-09-19T07:19:48,롯데택배,TRK232672233,제주특별자치도 서귀포시 남원읍 태위로 522-15,2025-09-16T21:19:48,2025-09-16T21:19:48
match_000112,wish_024101,request_005365,36,user_003274,SH_022530,relief_item_000085,배송완료,2025-09-16T21:19:06,2025-09-17T21:19:06,2025-09-19T11:19:06,2025-09-19T14:19:06,한진택배,TRK546943040,"대구광역시 북구 칠곡중앙대로 45 (매천동, 청구장미마을)",2025-09-16T21:19:06,2025-09-16T21:19:06
match_000113,wish_002538,request_005147,5,user_007128,SH_021339,relief_item_000813,배송완료,2025-09-16T21:19:25,2025-09-18T21:19:25,2025-09-19T01:19:25,2025-09-19T03:19:25,우체국택배,TRK601045402,"대전광역시 유성구 어은로 27 (봉명동, 유림공원관리사)",2025-09-16T21:19:25,2025-09-16T21:19:25
match_000114,wish_025945,request_002994,2,user_007875,SH_004129,relief_item_000582,매칭완료,2025-09-16T21:19:42,2025-09-18T21:19:42,2025-09-20T06:19:42,2025-09-20T08:19:42,CJ대한통운,TRK263029457,부산광역시 사상구 대동로 84 (학장무학아파트),2025-09-16T21:19:42,2025-09-16T21:19:42
match_000115,wish_015799,request_009227,1,user_006921,SH_020379,relief_item_000050,검수완료,2025-09-16T21:18:42,2025-09-18T21:18:42,2025-09-20T14:18:42,2025-09-20T20:18:42,우체국택배,TRK298219134,전북특별자치도 무주군 무주읍 주계로 97 (무주군청),2025-09-16T21:18:42,2025-09-16T21:18:42
match_000116,wish_015424,request_002239,1,user_003472,SH_002435,relief_item_000469,취소,2025-09-16T21:18:05,2025-09-18T21:18:05,2025-09-19T17:18:05,2025-09-19T21:18:05,롯데택배,TRK561308650,서울특별시 구로구 경인로 382-0 (개봉동),2025-09-16T21:18:05,2025-09-16T21:18:05
match_000117,wish_011102,request_005986,1,user_003681,SH_009241,relief_item_000205,취소,2025-09-16T21:18:58,2025-09-17T21:18:58,2025-09-18T21:18:58,2025-09-18T22:18:58,우체국택배,TRK843638330,"서울특별시 용산구 보광로5길 40 (보광동, 리버빌아파트)",2025-09-16T21:18:58,2025-09-16T21:18:58
match_000118,wish_026629,request_003247,5,user_004458,SH_014555,relief_item_000340,배송완료,2025-09-16T21:18:02,2025-09-18T21:18:02,2025-09-20T14:18:02,2025-09-20T18:18:02,롯데택배,TRK642063437,경상남도 함안군 가야읍 함안대로 497 (함안교육청),2025-09-16T21:18:02,2025-09-16T21:18:02
match_000119,wish_008209,request_001584,4,user_007798,SH_012308,relief_item_000080,취소,2025-09-16T21:18:25,2025-09-19T21:18:25,2025-09-21T06:18:25,2025-09-21T11:18:25,한진택배,TRK693506230,서울특별시 양천구 신목로 53 (신정동),2025-09-16T21:18:25,2025-09-16T21:18:25
match_000120,wish_006289,request_004505,6,user_002263,SH_001115,relief_item_000037,배송중,2025-09-16T21:19:07,2025-09-18T21:19:07,2025-09-19T18:19:07,2025-09-20T00:19:07,롯데택배,TRK698051172,"부산광역시 사상구 엄궁남로 43 (엄궁동, 신엄궁대동아파트)",2025-09-16T21:19:07,2025-09-16T21:19:07
match_000121,wish_020977,request_009469,3,user_005110,SH_016847,relief_item_000278,검수완료,2025-09-16T21:19:09,2025-09-19T21:19:09,2025-09-20T11:19:09,2025-09-20T12:19:09,우체국택배,TRK596409224,"경상남도 진주시 대밭골로 91 (충무공동, 혁신도시LH아파트3단지)",2025-09-16T21:19:09,2025-09-16T21:19:09
match_000122,wish_003446,request_001333,5,user_002786,SH_005329,relief_item_000995,매칭완료,2025-09-16T21:17:53,2025-09-19T21:17:53,2025-09-20T09:17:53,2025-09-20T11:17:53,CJ대한통운,TRK539404970,"서울특별시 도봉구 덕릉로 219, 창2동 놀이터 (창동)",2025-09-16T21:17:53,2025-09-16T21:17:53
match_000123,wish_024268,request_009157,5,user_006750,SH_011019,relief_item_000236,배송완료,2025-09-16T21:17:57,2025-09-17T21:17:57,2025-09-19T06:17:57,2025-09-19T12:17:57,우체국택배,TRK162780103,"서울특별시 은평구 연서로 지하 137-1 (구산동, 6호선 구산역사무소)",2025-09-16T21:17:57,2025-09-16T21:17:57
match_000124,wish_012650,request_008358,1,user_003079,SH_022628,relief_item_000887,매칭완료,2025-09-16T21:18:33,2025-09-17T21:18:33,2025-09-19T14:18:33,2025-09-19T19:18:33,우체국택배,TRK897040181,"경기도 고양시 일산동구 하늘마을1로 7 (중산동, 하늘마을4단지아파트)",2025-09-16T21:18:33,2025-09-16T21:18:33
match_000125,wish_025077,request_002815,5,user_007551,SH_010552,relief_item_000797,검수완료,2025-09-16T21:18:16,2025-09-19T21:18:16,2025-09-21T04:18:16,2025-09-21T09:18:16,롯데택배,TRK376483987,"광주광역시 남구 대남대로294번길 7, 지하1층 (월산동, 신우아파트)",2025-09-16T21:18:16,2025-09-16T21:18:16
match_000126,wish_007838,request_007486,2,user_006008,SH_013087,relief_item_000108,취소,2025-09-16T21:19:04,2025-09-18T21:19:04,2025-09-19T14:19:04,2025-09-19T18:19:04,우체국택배,TRK381208337,"인천광역시 부평구 길주로 지하379, 산곡역 (산곡동)",2025-09-16T21:19:04,2025-09-16T21:19:04
match_000127,wish_007559,request_005921,1,user_000669,SH_003487,relief_item_000605,매칭완료,2025-09-16T21:18:52,2025-09-19T21:18:52,2025-09-21T13:18:52,2025-09-21T16:18:52,한진택배,TRK664019458,"대구광역시 수성구 욱수천로 7, 지하주차장 1층 (욱수동, 태왕월드하이츠아파트)",2025-09-16T21:18:52,2025-09-16T21:18:52
match_000128,wish_004971,request_006626,11,user_009167,SH_015545,relief_item_000822,검수완료,2025-09-16T21:18:03,2025-09-17T21:18:03,2025-09-19T06:18:03,2025-09-19T12:18:03,롯데택배,TRK116069523,강원특별자치도 양양군 양양읍 한고개길 17-18(e편한세상 양양아파트),2025-09-16T21:18:03,2025-09-16T21:18:03
match_000129,wish_020667,request_000171,5,user_006808,SH_018544,relief_item_000204,배송중,2025-09-16T21:18:48,2025-09-18T21:18:48,2025-09-19T15:18:48,2025-09-19T19:18:48,우체국택배,TRK465483096,"경기도 포천시 군내면 청군로3290번길 16, 지하1층 (군내면사무소)",2025-09-16T21:18:48,2025-09-16T21:18:48
match_000130,wish_006272,request_006172,14,user_001134,SH_003093,relief_item_000133,취소,2025-09-16T21:18:00,2025-09-19T21:18:00,2025-09-20T06:18:00,2025-09-20T10:18:00,롯데택배,TRK157543597,"서울특별시 노원구 동일로207길 17 (중계동, 중계그린아파트)",2025-09-16T21:18:00,2025-09-16T21:18:00
match_000131,wish_018985,request_008867,2,user_001103,SH_002556,relief_item_000400,취소,2025-09-16T21:19:25,2025-09-18T21:19:25,2025-09-20T05:19:25,2025-09-20T07:19:25,롯데택배,TRK969660301,"경상남도 거제시 거제대로 3697-19 (옥포동, 그린파크)",2025-09-16T21:19:25,2025-09-16T21:19:25
match_000132,wish_002389,request_000546,6,user_007184,SH_016877,relief_item_000484,배송중,2025-09-16T21:18:37,2025-09-17T21:18:37,2025-09-19T19:18:37,2025-09-19T20:18:37,우체국택배,TRK530389276,부산광역시 부산진구 시민공원로 30 (부암동),2025-09-16T21:18:37,2025-09-16T21:18:37
match_000133,wish_006181,request_001250,3,user_006672,SH_003685,relief_item_000138,취소,2025-09-16T21:18:09,2025-09-19T21:18:09,2025-09-21T01:18:09,2025-09-21T06:18:09,한진택배,TRK327199535,"울산광역시 남구 중앙로 39 (야음동, 일동미라주아파트)",2025-09-16T21:18:09,2025-09-16T21:18:09
match_000134,wish_015935,request_001732,10,user_008934,SH_010082,relief_item_000957,배송완료,2025-09-16T21:18:22,2025-09-18T21:18:22,2025-09-19T12:18:22,2025-09-19T16:18:22,CJ대한통운,TRK345549392,"인천광역시 계양구 동양로 10 (박촌동, 한화꿈에그린아파트)",2025-09-16T21:18:22,2025-09-16T21:18:22
match_000135,wish_015445,request_004873,1,user_003373,SH_011875,relief_item_000703,배송완료,2025-09-16T21:18:29,2025-09-19T21:18:29,2025-09-21T06:18:29,2025-09-21T12:18:29,롯데택배,TRK683568191,강원특별자치도 양양군 현남면 인구항길 17,2025-09-16T21:18:29,2025-09-16T21:18:29
match_000136,wish_011008,request_007060,6,user_009800,SH_010553,relief_item_000927,배송완료,2025-09-16T21:18:17,2025-09-18T21:18:17,2025-09-20T15:18:17,2025-09-20T20:18:17,롯데택배,TRK130708680,"광주광역시 남구 대남대로317번길 4, 대명빌딩 지하1층 (월산동)",2025-09-16T21:18:17,2025-09-16T21:18:17
match_000137,wish_024594,request_000266,6,user_003955,SH_017424,relief_item_000066,검수완료,2025-09-16T21:18:28,2025-09-17T21:18:28,2025-09-18T03:18:28,2025-09-18T09:18:28,우체국택배,TRK928992169,충청남도 계룡시 두마면 사계로 51(계룡대림e편한세상아파트),2025-09-16T21:18:28,2025-09-16T21:18:28
match_000138,wish_024830,request_005863,27,user_008899,SH_009097,relief_item_000150,배송중,2025-09-16T21:19:13,2025-09-18T21:19:13,2025-09-19T21:19:13,2025-09-20T01:19:13,롯데택배,TRK242910372,"경기도 안양시 만안구 박달로 344 (박달동, 대림한숲타운아파트)",2025-09-16T21:19:13,2025-09-16T21:19:13
match_000139,wish_024571,request_000063,1,user_006346,SH_010117,relief_item_000796,배송완료,2025-09-16T21:18:25,2025-09-18T21:18:25,2025-09-20T16:18:25,2025-09-20T22:18:25,CJ대한통운,TRK494075786,충청북도 보은군 보은읍 군청길 38-1 (국민체육센타),2025-09-16T21:18:25,2025-09-16T21:18:25
match_000140,wish_002724,request_003552,2,user_004029,SH_021235,relief_item_000028,취소,2025-09-16T21:18:16,2025-09-17T21:18:16,2025-09-19T07:18:16,2025-09-19T13:18:16,우체국택배,TRK648287189,부산광역시 기장군 정관읍 정관3로 23 (정관동일스위트 2차),2025-09-16T21:18:16,2025-09-16T21:18:16
match_000141,wish_011101,request_008591,10,user_005815,SH_022933,relief_item_000551,배송중,2025-09-16T21:18:01,2025-09-18T21:18:01,2025-09-20T02:18:01,2025-09-20T07:18:01,우체국택배,TRK433881214,"전라남도 목포시 남악1로 15 (옥암동, 목포한국아델리움)",2025-09-16T21:18:01,2025-09-16T21:18:01
match_000142,wish_010129,request_006926,1,user_005798,SH_022469,relief_item_000068,배송완료,2025-09-16T21:19:16,2025-09-18T21:19:16,2025-09-19T01:19:16,2025-09-19T07:19:16,우체국택배,TRK805785519,"충청남도 태안군 안면읍 조운막터길 43, 안면중학교",2025-09-16T21:19:16,2025-09-16T21:19:16
