stat_id,shelter_id,date,occupancy_count,occupancy_rate,new_arrivals,departures,total_meals_served,total_supplies_distributed,emergency_requests,staff_count,volunteer_count,created_at
stat_00001325,shelter_0004,2025-04-25 15:09:03.316503,290,0.993,0,2,867,377,0,5,28,2025-04-26 15:08:03.316503
stat_00001326,shelter_0004,2025-04-26 15:09:03.316503,292,1.0,13,0,876,576,0,18,17,2025-04-27 15:08:03.316503
stat_00001327,shelter_0004,2025-04-27 15:09:03.316503,291,0.997,0,1,893,277,3,12,17,2025-04-28 15:08:03.316503
stat_00001328,shelter_0004,2025-04-28 15:09:03.316503,292,1.0,3,0,884,529,0,16,28,2025-04-29 15:08:03.316503
stat_00001329,shelter_0004,2025-04-29 15:09:03.316503,287,0.983,0,5,862,7,0,19,24,2025-04-30 15:08:03.316503
stat_00001330,shelter_0004,2025-04-30 15:09:03.316503,280,0.959,0,7,848,263,0,13,14,2025-05-01 15:08:03.316503
stat_00001331,shelter_0004,2025-05-01 15:09:03.316503,274,0.938,0,6,831,226,0,19,8,2025-05-02 15:08:03.316503
stat_00001332,shelter_0004,2025-05-02 15:09:03.316503,285,0.976,11,0,875,247,0,10,10,2025-05-03 15:08:03.316503
stat_00001333,shelter_0004,2025-05-03 15:09:03.316503,275,0.942,0,10,841,196,0,17,21,2025-05-04 15:08:03.316503
stat_00001334,shelter_0004,2025-05-04 15:09:03.316503,273,0.935,0,2,825,526,0,10,25,2025-05-05 15:08:03.316503
stat_00001335,shelter_0004,2025-05-05 15:09:03.316503,287,0.983,14,0,867,356,0,9,30,2025-05-06 15:08:03.316503
stat_00001336,shelter_0004,2025-05-06 15:09:03.316503,292,1.0,11,0,873,462,0,10,15,2025-05-07 15:08:03.316503
stat_00001337,shelter_0004,2025-05-07 15:09:03.316503,289,0.99,0,3,870,86,0,14,23,2025-05-08 15:08:03.316503
stat_00001338,shelter_0004,2025-05-08 15:09:03.316503,282,0.966,0,7,856,98,0,8,15,2025-05-09 15:08:03.316503
stat_00001339,shelter_0004,2025-05-09 15:09:03.316503,292,1.0,15,0,891,67,0,8,9,2025-05-10 15:08:03.316503
stat_00001340,shelter_0004,2025-05-10 15:09:03.316503,284,0.973,0,8,870,432,0,9,19,2025-05-11 15:08:03.316503
stat_00001341,shelter_0004,2025-05-11 15:09:03.316503,292,1.0,14,0,892,32,0,5,14,2025-05-12 15:08:03.316503
stat_00001342,shelter_0004,2025-05-12 15:09:03.316503,292,1.0,15,0,894,1,0,13,26,2025-05-13 15:08:03.316503
stat_00001343,shelter_0004,2025-05-13 15:09:03.316503,292,1.0,6,0,887,363,0,16,12,2025-05-14 15:08:03.316503
stat_00001344,shelter_0004,2025-05-14 15:09:03.316503,292,1.0,15,0,890,86,0,14,11,2025-05-15 15:08:03.316503
stat_00001345,shelter_0004,2025-05-15 15:09:03.316503,292,1.0,3,0,874,69,0,10,18,2025-05-16 15:08:03.316503
stat_00001346,shelter_0004,2025-05-16 15:09:03.316503,292,1.0,8,0,887,474,0,12,1,2025-05-17 15:08:03.316503
stat_00001347,shelter_0004,2025-05-17 15:09:03.316503,288,0.986,0,4,858,12,0,10,3,2025-05-18 15:08:03.316503
stat_00001348,shelter_0004,2025-05-18 15:09:03.316503,280,0.959,0,8,834,544,0,18,8,2025-05-19 15:08:03.316503
stat_00001349,shelter_0004,2025-05-19 15:09:03.316503,284,0.973,4,0,869,52,0,20,12,2025-05-20 15:08:03.316503
stat_00001350,shelter_0004,2025-05-20 15:09:03.316503,286,0.979,2,0,851,319,0,12,28,2025-05-21 15:08:03.316503
stat_00001351,shelter_0004,2025-05-21 15:09:03.316503,287,0.983,1,0,865,555,0,12,23,2025-05-22 15:08:03.316503
stat_00001352,shelter_0004,2025-05-22 15:09:03.316503,280,0.959,0,7,858,26,0,8,2,2025-05-23 15:08:03.316503
stat_00001353,shelter_0004,2025-05-23 15:09:03.316503,273,0.935,0,7,810,293,0,20,26,2025-05-24 15:08:03.316503
stat_00001354,shelter_0004,2025-05-24 15:09:03.316503,271,0.928,0,2,817,352,0,15,30,2025-05-25 15:08:03.316503
stat_00001355,shelter_0004,2025-05-25 15:09:03.316503,292,1.0,1,0,883,117,0,12,12,2025-05-26 15:08:03.316503
stat_00001356,shelter_0004,2025-05-26 15:09:03.316503,288,0.986,0,4,856,285,0,18,2,2025-05-27 15:08:03.316503
stat_00001357,shelter_0004,2025-05-27 15:09:03.316503,285,0.976,0,3,870,54,0,6,18,2025-05-28 15:08:03.316503
stat_00001358,shelter_0004,2025-05-28 15:09:03.316503,291,0.997,6,0,887,141,0,13,7,2025-05-29 15:08:03.316503
stat_00001359,shelter_0004,2025-05-29 15:09:03.316503,282,0.966,0,9,857,459,0,19,28,2025-05-30 15:08:03.316503
stat_00001360,shelter_0004,2025-05-30 15:09:03.316503,292,1.0,10,0,867,134,5,15,28,2025-05-31 15:08:03.316503
stat_00001361,shelter_0004,2025-05-31 15:09:03.316503,292,1.0,14,0,895,319,0,16,19,2025-06-01 15:08:03.316503
stat_00001362,shelter_0004,2025-06-01 15:09:03.316503,286,0.979,0,6,851,486,0,8,0,2025-06-02 15:08:03.316503
stat_00001363,shelter_0004,2025-06-02 15:09:03.316503,290,0.993,4,0,878,300,0,19,24,2025-06-03 15:08:03.316503
stat_00001364,shelter_0004,2025-06-03 15:09:03.316503,282,0.966,0,8,841,32,0,17,10,2025-06-04 15:08:03.316503
stat_00001365,shelter_0004,2025-06-04 15:09:03.316503,272,0.932,0,10,821,245,0,19,17,2025-06-05 15:08:03.316503
stat_00001366,shelter_0004,2025-06-05 15:09:03.316503,269,0.921,0,3,813,108,0,5,5,2025-06-06 15:08:03.316503
stat_00001367,shelter_0004,2025-06-06 15:09:03.316503,267,0.914,0,2,791,326,0,11,12,2025-06-07 15:08:03.316503
stat_00001368,shelter_0004,2025-06-07 15:09:03.316503,260,0.89,0,7,779,166,0,10,9,2025-06-08 15:08:03.316503
stat_00001369,shelter_0004,2025-06-08 15:09:03.316503,267,0.914,7,0,792,211,0,19,6,2025-06-09 15:08:03.316503
stat_00001370,shelter_0004,2025-06-09 15:09:03.316503,262,0.897,0,5,791,443,0,13,4,2025-06-10 15:08:03.316503
stat_00001371,shelter_0004,2025-06-10 15:09:03.316503,275,0.942,13,0,838,116,0,8,16,2025-06-11 15:08:03.316503
stat_00001372,shelter_0004,2025-06-11 15:09:03.316503,283,0.969,8,0,865,311,0,12,10,2025-06-12 15:08:03.316503
stat_00001373,shelter_0004,2025-06-12 15:09:03.316503,285,0.976,2,0,859,270,3,13,0,2025-06-13 15:08:03.316503
stat_00001374,shelter_0004,2025-06-13 15:09:03.316503,289,0.99,4,0,886,375,0,19,25,2025-06-14 15:08:03.316503
stat_00001375,shelter_0004,2025-06-14 15:09:03.316503,291,0.997,2,0,885,120,4,18,4,2025-06-15 15:08:03.316503
stat_00001376,shelter_0004,2025-06-15 15:09:03.316503,292,1.0,4,0,876,366,0,12,8,2025-06-16 15:08:03.316503
stat_00001377,shelter_0004,2025-06-16 15:09:03.316503,292,1.0,0,10,884,42,0,7,24,2025-06-17 15:08:03.316503
stat_00001378,shelter_0004,2025-06-17 15:09:03.316503,292,1.0,1,0,896,459,0,5,29,2025-06-18 15:08:03.316503
stat_00001379,shelter_0004,2025-06-18 15:09:03.316503,292,1.0,13,0,885,568,0,7,21,2025-06-19 15:08:03.316503
stat_00001380,shelter_0004,2025-06-19 15:09:03.316503,286,0.979,0,6,860,30,1,16,24,2025-06-20 15:08:03.316503
stat_00001381,shelter_0004,2025-06-20 15:09:03.316503,276,0.945,0,10,835,120,0,6,24,2025-06-21 15:08:03.316503
stat_00001382,shelter_0004,2025-06-21 15:09:03.316503,269,0.921,0,7,809,416,0,6,25,2025-06-22 15:08:03.316503
stat_00001383,shelter_0004,2025-06-22 15:09:03.316503,274,0.938,5,0,832,346,0,18,8,2025-06-23 15:08:03.316503
stat_00001384,shelter_0004,2025-06-23 15:09:03.316503,282,0.966,8,0,845,48,0,5,21,2025-06-24 15:08:03.316503
stat_00001385,shelter_0004,2025-06-24 15:09:03.316503,279,0.955,0,3,833,194,0,15,1,2025-06-25 15:08:03.316503
stat_00001386,shelter_0004,2025-06-25 15:09:03.316503,292,1.0,13,0,895,555,0,10,9,2025-06-26 15:08:03.316503
stat_00001387,shelter_0004,2025-06-26 15:09:03.316503,287,0.983,0,5,881,505,0,12,13,2025-06-27 15:08:03.316503
stat_00001388,shelter_0004,2025-06-27 15:09:03.316503,292,1.0,14,0,880,306,0,5,30,2025-06-28 15:08:03.316503
stat_00001389,shelter_0004,2025-06-28 15:09:03.316503,285,0.976,0,7,865,194,0,7,10,2025-06-29 15:08:03.316503
stat_00001390,shelter_0004,2025-06-29 15:09:03.316503,292,1.0,14,0,878,226,0,8,8,2025-06-30 15:08:03.316503
stat_00001391,shelter_0004,2025-06-30 15:09:03.316503,292,1.0,8,0,890,43,0,12,18,2025-07-01 15:08:03.316503
stat_00001392,shelter_0004,2025-07-01 15:09:03.316503,292,1.0,11,0,896,196,0,8,1,2025-07-02 15:08:03.316503
stat_00001393,shelter_0004,2025-07-02 15:09:03.316503,288,0.986,0,4,858,63,2,17,12,2025-07-03 15:08:03.316503
stat_00001394,shelter_0004,2025-07-03 15:09:03.316503,292,1.0,9,0,894,20,0,6,15,2025-07-04 15:08:03.316503
stat_00001395,shelter_0004,2025-07-04 15:09:03.316503,288,0.986,0,4,857,185,0,14,13,2025-07-05 15:08:03.316503
stat_00001396,shelter_0004,2025-07-05 15:09:03.316503,292,1.0,11,0,887,306,0,11,0,2025-07-06 15:08:03.316503
stat_00001397,shelter_0004,2025-07-06 15:09:03.316503,292,1.0,0,0,884,31,0,8,10,2025-07-07 15:08:03.316503
stat_00001398,shelter_0004,2025-07-07 15:09:03.316503,285,0.976,0,7,866,206,0,17,18,2025-07-08 15:08:03.316503
stat_00001399,shelter_0004,2025-07-08 15:09:03.316503,277,0.949,0,8,825,135,0,20,5,2025-07-09 15:08:03.316503
stat_00001400,shelter_0004,2025-07-09 15:09:03.316503,289,0.99,12,0,862,35,0,15,3,2025-07-10 15:08:03.316503
stat_00001401,shelter_0004,2025-07-10 15:09:03.316503,280,0.959,0,9,850,191,0,8,30,2025-07-11 15:08:03.316503
stat_00001402,shelter_0004,2025-07-11 15:09:03.316503,290,0.993,10,0,885,314,0,5,13,2025-07-12 15:08:03.316503
stat_00001403,shelter_0004,2025-07-12 15:09:03.316503,292,1.0,10,0,870,85,0,13,13,2025-07-13 15:08:03.316503
stat_00001404,shelter_0004,2025-07-13 15:09:03.316503,289,0.99,0,3,878,356,0,11,21,2025-07-14 15:08:03.316503
stat_00001405,shelter_0004,2025-07-14 15:09:03.316503,292,1.0,5,0,877,448,0,6,0,2025-07-15 15:08:03.316503
stat_00001406,shelter_0004,2025-07-15 15:09:03.316503,292,1.0,3,0,869,27,0,6,15,2025-07-16 15:08:03.316503
stat_00001407,shelter_0004,2025-07-16 15:09:03.316503,292,1.0,12,0,896,232,0,8,28,2025-07-17 15:08:03.316503
stat_00001408,shelter_0004,2025-07-17 15:09:03.316503,284,0.973,0,8,852,110,0,11,2,2025-07-18 15:08:03.316503
stat_00001409,shelter_0004,2025-07-18 15:09:03.316503,283,0.969,0,1,851,354,0,16,12,2025-07-19 15:08:03.316503
stat_00001410,shelter_0004,2025-07-19 15:09:03.316503,282,0.966,0,1,839,497,0,14,26,2025-07-20 15:08:03.316503
stat_00001411,shelter_0004,2025-07-20 15:09:03.316503,292,1.0,15,0,877,236,3,17,12,2025-07-21 15:08:03.316503
stat_00001412,shelter_0004,2025-07-21 15:09:03.316503,292,1.0,8,0,887,376,0,19,12,2025-07-22 15:08:03.316503
stat_00001413,shelter_0004,2025-07-22 15:09:03.316503,283,0.969,0,9,846,397,0,10,27,2025-07-23 15:08:03.316503
stat_00001414,shelter_0004,2025-07-23 15:09:03.316503,274,0.938,0,9,833,41,0,15,16,2025-07-24 15:08:03.316503
stat_00001415,shelter_0004,2025-07-24 15:09:03.316503,271,0.928,0,3,814,166,0,16,6,2025-07-25 15:08:03.316503
stat_00001416,shelter_0004,2025-07-25 15:09:03.316503,275,0.942,4,0,834,335,0,6,3,2025-07-26 15:08:03.316503
stat_00001417,shelter_0004,2025-07-26 15:09:03.316503,290,0.993,15,0,890,9,0,11,7,2025-07-27 15:08:03.316503
stat_00001418,shelter_0004,2025-07-27 15:09:03.316503,287,0.983,0,3,855,467,0,7,13,2025-07-28 15:08:03.316503
stat_00001419,shelter_0004,2025-07-28 15:09:03.316503,284,0.973,0,3,849,204,0,9,9,2025-07-29 15:08:03.316503
stat_00001420,shelter_0004,2025-07-29 15:09:03.316503,284,0.973,0,0,844,439,0,20,6,2025-07-30 15:08:03.316503
stat_00001421,shelter_0004,2025-07-30 15:09:03.316503,287,0.983,3,0,868,414,0,16,30,2025-07-31 15:08:03.316503
stat_00001422,shelter_0004,2025-07-31 15:09:03.316503,279,0.955,0,8,835,447,0,20,0,2025-08-01 15:08:03.316503
stat_00001423,shelter_0004,2025-08-01 15:09:03.316503,284,0.973,5,0,844,375,5,5,13,2025-08-02 15:08:03.316503
stat_00001424,shelter_0004,2025-08-02 15:09:03.316503,285,0.976,1,0,868,149,0,19,16,2025-08-03 15:08:03.316503
stat_00001425,shelter_0004,2025-08-03 15:09:03.316503,292,1.0,13,0,892,432,0,11,0,2025-08-04 15:08:03.316503
stat_00001426,shelter_0004,2025-08-04 15:09:03.316503,292,1.0,10,0,882,77,0,10,0,2025-08-05 15:08:03.316503
stat_00001427,shelter_0004,2025-08-05 15:09:03.316503,292,1.0,12,0,870,569,0,8,25,2025-08-06 15:08:03.316503
stat_00001428,shelter_0004,2025-08-06 15:09:03.316503,291,0.997,0,1,884,357,0,14,7,2025-08-07 15:08:03.316503
stat_00001429,shelter_0004,2025-08-07 15:09:03.316503,292,1.0,6,0,871,187,0,15,4,2025-08-08 15:08:03.316503
stat_00001430,shelter_0004,2025-08-08 15:09:03.316503,292,1.0,3,0,886,479,4,8,10,2025-08-09 15:08:03.316503
stat_00001431,shelter_0004,2025-08-09 15:09:03.316503,292,1.0,14,0,888,447,0,19,7,2025-08-10 15:08:03.316503
stat_00001432,shelter_0004,2025-08-10 15:09:03.316503,292,1.0,15,0,876,154,0,16,1,2025-08-11 15:08:03.316503
stat_00001433,shelter_0004,2025-08-11 15:09:03.316503,292,1.0,15,0,872,199,0,7,10,2025-08-12 15:08:03.316503
stat_00001434,shelter_0004,2025-08-12 15:09:03.316503,292,1.0,12,0,887,259,0,17,27,2025-08-13 15:08:03.316503
stat_00001435,shelter_0004,2025-08-13 15:09:03.316503,292,1.0,11,0,894,266,0,13,29,2025-08-14 15:08:03.316503
stat_00001436,shelter_0004,2025-08-14 15:09:03.316503,283,0.969,0,9,857,300,0,19,16,2025-08-15 15:08:03.316503
stat_00001437,shelter_0004,2025-08-15 15:09:03.316503,292,1.0,12,0,889,124,0,10,2,2025-08-16 15:08:03.316503
stat_00001438,shelter_0004,2025-08-16 15:09:03.316503,292,1.0,13,0,881,158,0,16,0,2025-08-17 15:08:03.316503
stat_00001439,shelter_0004,2025-08-17 15:09:03.316503,292,1.0,14,0,883,525,0,19,19,2025-08-18 15:08:03.316503
stat_00001440,shelter_0004,2025-08-18 15:09:03.316503,292,1.0,3,0,881,136,0,18,3,2025-08-19 15:08:03.316503
stat_00001441,shelter_0004,2025-08-19 15:09:03.316503,287,0.983,0,5,875,352,0,8,12,2025-08-20 15:08:03.316503
stat_00001442,shelter_0004,2025-08-20 15:09:03.316503,292,1.0,5,0,876,91,0,13,19,2025-08-21 15:08:03.316503
stat_00001443,shelter_0004,2025-08-21 15:09:03.316503,292,1.0,15,0,881,439,5,16,30,2025-08-22 15:08:03.316503
stat_00001444,shelter_0004,2025-08-22 15:09:03.316503,292,1.0,4,0,876,99,0,8,0,2025-08-23 15:08:03.316503
stat_00001445,shelter_0004,2025-08-23 15:09:03.316503,292,1.0,9,0,870,466,0,6,9,2025-08-24 15:08:03.316503
stat_00001446,shelter_0004,2025-08-24 15:09:03.316503,292,1.0,12,0,884,561,0,13,14,2025-08-25 15:08:03.316503
stat_00001447,shelter_0004,2025-08-25 15:09:03.316503,292,1.0,12,0,868,378,0,11,17,2025-08-26 15:08:03.316503
stat_00001448,shelter_0004,2025-08-26 15:09:03.316503,288,0.986,0,4,857,145,0,20,29,2025-08-27 15:08:03.316503
stat_00001449,shelter_0004,2025-08-27 15:09:03.316503,286,0.979,0,2,852,435,0,13,10,2025-08-28 15:08:03.316503
stat_00001450,shelter_0004,2025-08-28 15:09:03.316503,290,0.993,4,0,888,463,0,15,16,2025-08-29 15:08:03.316503
stat_00001451,shelter_0004,2025-08-29 15:09:03.316503,284,0.973,0,6,855,420,0,8,29,2025-08-30 15:08:03.316503
stat_00001452,shelter_0004,2025-08-30 15:09:03.316503,292,1.0,8,0,869,194,0,8,21,2025-08-31 15:08:03.316503
stat_00001453,shelter_0004,2025-08-31 15:09:03.316503,287,0.983,0,5,875,512,0,16,9,2025-09-01 15:08:03.316503
stat_00001454,shelter_0004,2025-09-01 15:09:03.316503,292,1.0,14,0,886,283,0,20,15,2025-09-02 15:08:03.316503
stat_00001455,shelter_0004,2025-09-02 15:09:03.316503,285,0.976,0,7,865,169,0,17,10,2025-09-03 15:08:03.316503
stat_00001456,shelter_0004,2025-09-03 15:09:03.316503,280,0.959,0,5,860,280,0,9,3,2025-09-04 15:08:03.316503
stat_00001457,shelter_0004,2025-09-04 15:09:03.316503,278,0.952,0,2,838,66,0,11,16,2025-09-05 15:08:03.316503
stat_00001458,shelter_0004,2025-09-05 15:09:03.316503,275,0.942,0,3,817,408,0,14,7,2025-09-06 15:08:03.316503
stat_00001459,shelter_0004,2025-09-06 15:09:03.316503,275,0.942,0,0,818,14,0,11,12,2025-09-07 15:08:03.316503
stat_00001460,shelter_0004,2025-09-07 15:09:03.316503,278,0.952,3,0,854,156,0,13,26,2025-09-08 15:08:03.316503
stat_00001461,shelter_0005,2024-09-08 15:09:03.316503,0,0.0,0,4,13,0,0,11,14,2024-09-09 15:08:03.316503
stat_00001462,shelter_0005,2024-09-09 15:09:03.316503,10,0.041,10,0,24,6,0,17,15,2024-09-10 15:08:03.316503
stat_00001463,shelter_0005,2024-09-10 15:09:03.316503,5,0.02,0,5,11,8,0,17,15,2024-09-11 15:08:03.316503
stat_00001464,shelter_0005,2024-09-11 15:09:03.316503,15,0.061,10,0,38,4,0,12,30,2024-09-12 15:08:03.316503
stat_00001465,shelter_0005,2024-09-12 15:09:03.316503,14,0.057,0,1,33,28,0,5,30,2024-09-13 15:08:03.316503
stat_00001466,shelter_0005,2024-09-13 15:09:03.316503,24,0.098,10,0,77,13,0,15,8,2024-09-14 15:08:03.316503
stat_00001467,shelter_0005,2024-09-14 15:09:03.316503,23,0.094,0,1,72,20,0,9,19,2024-09-15 15:08:03.316503
stat_00001468,shelter_0005,2024-09-15 15:09:03.316503,37,0.151,14,0,107,72,0,12,27,2024-09-16 15:08:03.316503
stat_00001469,shelter_0005,2024-09-16 15:09:03.316503,46,0.188,9,0,155,3,0,18,5,2024-09-17 15:08:03.316503
stat_00001470,shelter_0005,2024-09-17 15:09:03.316503,48,0.196,2,0,157,28,0,19,22,2024-09-18 15:08:03.316503
stat_00001471,shelter_0005,2024-09-18 15:09:03.316503,58,0.237,10,0,169,81,0,20,27,2024-09-19 15:08:03.316503
stat_00001472,shelter_0005,2024-09-19 15:09:03.316503,53,0.216,0,5,165,34,0,17,15,2024-09-20 15:08:03.316503
stat_00001473,shelter_0005,2024-09-20 15:09:03.316503,52,0.212,0,1,147,51,0,15,12,2024-09-21 15:08:03.316503
stat_00001474,shelter_0005,2024-09-21 15:09:03.316503,45,0.184,0,7,142,88,0,17,4,2024-09-22 15:08:03.316503
stat_00001475,shelter_0005,2024-09-22 15:09:03.316503,44,0.18,0,1,132,45,0,6,8,2024-09-23 15:08:03.316503
stat_00001476,shelter_0005,2024-09-23 15:09:03.316503,48,0.196,4,0,147,26,0,9,25,2024-09-24 15:08:03.316503
stat_00001477,shelter_0005,2024-09-24 15:09:03.316503,44,0.18,0,4,143,7,0,15,12,2024-09-25 15:08:03.316503
stat_00001478,shelter_0005,2024-09-25 15:09:03.316503,40,0.163,0,4,126,38,2,14,30,2024-09-26 15:08:03.316503
stat_00001479,shelter_0005,2024-09-26 15:09:03.316503,41,0.167,1,0,131,23,0,6,10,2024-09-27 15:08:03.316503
stat_00001480,shelter_0005,2024-09-27 15:09:03.316503,34,0.139,0,7,109,24,0,6,5,2024-09-28 15:08:03.316503
stat_00001481,shelter_0005,2024-09-28 15:09:03.316503,48,0.196,14,0,154,31,0,5,13,2024-09-29 15:08:03.316503
stat_00001482,shelter_0005,2024-09-29 15:09:03.316503,54,0.22,6,0,166,24,0,7,13,2024-09-30 15:08:03.316503
stat_00001483,shelter_0005,2024-09-30 15:09:03.316503,47,0.192,0,7,145,34,0,15,8,2024-10-01 15:08:03.316503
stat_00001484,shelter_0005,2024-10-01 15:09:03.316503,59,0.241,12,0,174,98,0,10,19,2024-10-02 15:08:03.316503
stat_00001485,shelter_0005,2024-10-02 15:09:03.316503,52,0.212,0,7,165,19,0,8,17,2024-10-03 15:08:03.316503
stat_00001486,shelter_0005,2024-10-03 15:09:03.316503,60,0.245,8,0,196,17,1,12,19,2024-10-04 15:08:03.316503
stat_00001487,shelter_0005,2024-10-04 15:09:03.316503,61,0.249,1,0,182,112,0,8,6,2024-10-05 15:08:03.316503
stat_00001488,shelter_0005,2024-10-05 15:09:03.316503,74,0.302,13,0,236,75,0,6,14,2024-10-06 15:08:03.316503
stat_00001489,shelter_0005,2024-10-06 15:09:03.316503,86,0.351,12,0,258,34,0,20,0,2024-10-07 15:08:03.316503
stat_00001490,shelter_0005,2024-10-07 15:09:03.316503,83,0.339,0,3,240,128,0,12,10,2024-10-08 15:08:03.316503
stat_00001491,shelter_0005,2024-10-08 15:09:03.316503,89,0.363,6,0,265,58,0,11,1,2024-10-09 15:08:03.316503
stat_00001492,shelter_0005,2024-10-09 15:09:03.316503,88,0.359,0,1,273,133,0,10,23,2024-10-10 15:08:03.316503
stat_00001493,shelter_0005,2024-10-10 15:09:03.316503,103,0.42,15,0,302,176,0,6,29,2024-10-11 15:08:03.316503
stat_00001494,shelter_0005,2024-10-11 15:09:03.316503,102,0.416,0,1,321,99,0,6,4,2024-10-12 15:08:03.316503
stat_00001495,shelter_0005,2024-10-12 15:09:03.316503,97,0.396,0,5,282,62,0,13,8,2024-10-13 15:08:03.316503
stat_00001496,shelter_0005,2024-10-13 15:09:03.316503,110,0.449,13,0,343,153,0,14,30,2024-10-14 15:08:03.316503
stat_00001497,shelter_0005,2024-10-14 15:09:03.316503,195,0.796,5,0,589,373,0,6,17,2024-10-15 15:08:03.316503
stat_00001498,shelter_0005,2024-10-15 15:09:03.316503,199,0.812,4,0,617,169,0,6,15,2024-10-16 15:08:03.316503
stat_00001499,shelter_0005,2024-10-16 15:09:03.316503,193,0.788,0,6,573,32,0,12,25,2024-10-17 15:08:03.316503
stat_00001500,shelter_0005,2024-10-17 15:09:03.316503,184,0.751,0,9,545,22,0,6,22,2024-10-18 15:08:03.316503
stat_00001501,shelter_0005,2024-10-18 15:09:03.316503,245,1.0,0,3,725,143,0,8,12,2024-10-19 15:08:03.316503
stat_00001502,shelter_0005,2024-10-19 15:09:03.316503,239,0.976,0,6,713,376,3,14,28,2024-10-20 15:08:03.316503
stat_00001503,shelter_0005,2024-10-20 15:09:03.316503,240,0.98,1,0,721,327,0,5,16,2024-10-21 15:08:03.316503
stat_00001504,shelter_0005,2024-10-21 15:09:03.316503,235,0.959,0,5,720,450,0,20,12,2024-10-22 15:08:03.316503
stat_00001505,shelter_0005,2024-10-22 15:09:03.316503,231,0.943,0,4,707,287,0,19,0,2024-10-23 15:08:03.316503
stat_00001506,shelter_0005,2024-10-23 15:09:03.316503,243,0.992,12,0,722,55,0,14,25,2024-10-24 15:08:03.316503
stat_00001507,shelter_0005,2024-10-24 15:09:03.316503,242,0.988,0,1,723,307,0,11,11,2024-10-25 15:08:03.316503
stat_00001508,shelter_0005,2024-10-25 15:09:03.316503,245,1.0,11,0,740,102,0,12,29,2024-10-26 15:08:03.316503
stat_00001509,shelter_0005,2024-10-26 15:09:03.316503,240,0.98,0,5,728,411,0,6,28,2024-10-27 15:08:03.316503
stat_00001510,shelter_0005,2024-10-27 15:09:03.316503,238,0.971,0,2,714,20,1,12,1,2024-10-28 15:08:03.316503
stat_00001511,shelter_0005,2024-10-28 15:09:03.316503,236,0.963,0,2,711,94,0,18,18,2024-10-29 15:08:03.316503
stat_00001512,shelter_0005,2024-10-29 15:09:03.316503,229,0.935,0,7,693,283,0,12,25,2024-10-30 15:08:03.316503
stat_00001513,shelter_0005,2024-10-30 15:09:03.316503,225,0.918,0,4,676,94,0,12,26,2024-10-31 15:08:03.316503
stat_00001514,shelter_0005,2024-10-31 15:09:03.316503,233,0.951,8,0,709,151,0,11,2,2024-11-01 15:08:03.316503
stat_00001515,shelter_0005,2024-11-01 15:09:03.316503,235,0.959,2,0,699,282,0,6,10,2024-11-02 15:08:03.316503
stat_00001516,shelter_0005,2024-11-02 15:09:03.316503,245,1.0,15,0,729,56,0,19,3,2024-11-03 15:08:03.316503
stat_00001517,shelter_0005,2024-11-03 15:09:03.316503,245,1.0,2,0,732,262,2,11,25,2024-11-04 15:08:03.316503
stat_00001518,shelter_0005,2024-11-04 15:09:03.316503,236,0.963,0,9,723,303,0,7,20,2024-11-05 15:08:03.316503
stat_00001519,shelter_0005,2024-11-05 15:09:03.316503,239,0.976,3,0,724,292,0,20,21,2024-11-06 15:08:03.316503
stat_00001520,shelter_0005,2024-11-06 15:09:03.316503,230,0.939,0,9,686,457,0,11,16,2024-11-07 15:08:03.316503
stat_00001521,shelter_0005,2024-11-07 15:09:03.316503,236,0.963,6,0,728,426,0,8,14,2024-11-08 15:08:03.316503
stat_00001522,shelter_0005,2024-11-08 15:09:03.316503,239,0.976,3,0,713,79,0,13,8,2024-11-09 15:08:03.316503
stat_00001523,shelter_0005,2024-11-09 15:09:03.316503,245,1.0,15,0,728,383,0,10,17,2024-11-10 15:08:03.316503
stat_00001524,shelter_0005,2024-11-10 15:09:03.316503,245,1.0,10,0,727,198,0,20,20,2024-11-11 15:08:03.316503
stat_00001525,shelter_0005,2024-11-11 15:09:03.316503,235,0.959,0,10,725,258,0,8,2,2024-11-12 15:08:03.316503
