preference_id,user_id,item_category,preference_score,interaction_count,last_interaction,created_at,updated_at
pref_00000210,user_000062,medical,0.2,1,2025-09-08 15:07:19,2025-09-08 15:09:11.793077,2025-09-08 15:09:11.793078
pref_00000211,user_000063,food,1.0,3,2025-09-08 15:08:49,2025-09-08 15:09:11.795873,2025-09-08 15:09:11.795873
pref_00000212,user_000064,medical,1.0,1,2025-09-08 15:05:49,2025-09-08 15:09:11.797696,2025-09-08 15:09:11.797696
pref_00000213,user_000065,shelter,0.0455,1,2025-09-08 15:09:05,2025-09-08 15:09:11.804799,2025-09-08 15:09:11.804800
pref_00000214,user_000065,daily,0.5227,6,2025-09-08 15:09:05,2025-09-08 15:09:11.806649,2025-09-08 15:09:11.806650
pref_00000215,user_000065,other,0.0227,1,2025-09-08 15:09:05,2025-09-08 15:09:11.808540,2025-09-08 15:09:11.808541
pref_00000216,user_000065,hygiene,0.4091,4,2025-09-08 15:09:05,2025-09-08 15:09:11.810166,2025-09-08 15:09:11.810166
pref_00000217,user_000066,hygiene,0.7778,33,2025-09-08 15:09:06,2025-09-08 15:09:11.840509,2025-09-08 15:09:11.840510
pref_00000218,user_000066,daily,0.0794,4,2025-09-08 15:09:06,2025-09-08 15:09:11.848486,2025-09-08 15:09:11.848487
pref_00000219,user_000066,shelter,0.0159,2,2025-09-08 15:09:06,2025-09-08 15:09:11.855439,2025-09-08 15:09:11.855440
pref_00000220,user_000066,medical,0.0794,3,2025-09-08 15:09:06,2025-09-08 15:09:11.863774,2025-09-08 15:09:11.863775
pref_00000221,user_000066,other,0.0397,1,2025-09-08 15:09:06,2025-09-08 15:09:11.871528,2025-09-08 15:09:11.871529
pref_00000222,user_000066,food,0.0079,1,2025-09-08 15:09:06,2025-09-08 15:09:11.879903,2025-09-08 15:09:11.879904
pref_00000223,user_000067,hygiene,0.1923,4,2025-09-08 15:08:59,2025-09-08 15:09:11.908500,2025-09-08 15:09:11.908501
pref_00000224,user_000067,other,0.0513,1,2025-09-08 15:08:59,2025-09-08 15:09:11.916043,2025-09-08 15:09:11.916044
pref_00000225,user_000067,medical,0.3462,8,2025-09-08 15:08:59,2025-09-08 15:09:11.923354,2025-09-08 15:09:11.923355
pref_00000226,user_000067,food,0.1282,4,2025-09-08 15:08:59,2025-09-08 15:09:11.930713,2025-09-08 15:09:11.930714
pref_00000227,user_000067,shelter,0.1923,4,2025-09-08 15:08:59,2025-09-08 15:09:11.938154,2025-09-08 15:09:11.938155
pref_00000228,user_000067,education,0.0256,1,2025-09-08 15:08:59,2025-09-08 15:09:11.945481,2025-09-08 15:09:11.945481
pref_00000229,user_000067,clothing,0.0128,1,2025-09-08 15:08:59,2025-09-08 15:09:11.953451,2025-09-08 15:09:11.953453
pref_00000230,user_000067,daily,0.0513,2,2025-09-08 15:08:59,2025-09-08 15:09:11.960870,2025-09-08 15:09:11.960871
pref_00000231,user_000068,hygiene,0.25,1,2025-09-08 15:07:50,2025-09-08 15:09:11.968968,2025-09-08 15:09:11.968969
pref_00000232,user_000068,food,0.4375,3,2025-09-08 15:07:50,2025-09-08 15:09:11.970550,2025-09-08 15:09:11.970551
pref_00000233,user_000068,shelter,0.3125,1,2025-09-08 15:07:50,2025-09-08 15:09:11.972121,2025-09-08 15:09:11.972122
pref_00000234,user_000069,other,1.0,1,2025-09-08 15:08:40,2025-09-08 15:09:11.974933,2025-09-08 15:09:11.974934
pref_00000235,user_000070,clothing,1.0,1,2025-09-08 15:07:40,2025-09-08 15:09:11.976843,2025-09-08 15:09:11.976844
pref_00000236,user_000071,food,0.2353,2,2025-09-08 15:08:19,2025-09-08 15:09:11.982090,2025-09-08 15:09:11.982091
pref_00000237,user_000071,medical,0.4118,3,2025-09-08 15:08:19,2025-09-08 15:09:11.983081,2025-09-08 15:09:11.983081
pref_00000238,user_000071,other,0.0588,1,2025-09-08 15:08:19,2025-09-08 15:09:11.984027,2025-09-08 15:09:11.984028
pref_00000239,user_000071,daily,0.2941,1,2025-09-08 15:08:19,2025-09-08 15:09:11.985079,2025-09-08 15:09:11.985080
pref_00000240,user_000072,daily,1.0,2,2025-09-08 15:07:27,2025-09-08 15:09:11.987575,2025-09-08 15:09:11.987576
pref_00000241,user_000073,other,0.5145,18,2025-09-08 15:09:01,2025-09-08 15:09:12.010388,2025-09-08 15:09:12.010389
pref_00000242,user_000073,education,0.0435,2,2025-09-08 15:09:01,2025-09-08 15:09:12.015848,2025-09-08 15:09:12.015848
pref_00000243,user_000073,shelter,0.3333,15,2025-09-08 15:09:01,2025-09-08 15:09:12.021635,2025-09-08 15:09:12.021636
pref_00000244,user_000073,medical,0.0435,2,2025-09-08 15:09:01,2025-09-08 15:09:12.027312,2025-09-08 15:09:12.027313
pref_00000245,user_000073,hygiene,0.0435,2,2025-09-08 15:09:01,2025-09-08 15:09:12.032681,2025-09-08 15:09:12.032681
pref_00000246,user_000073,daily,0.0145,1,2025-09-08 15:09:01,2025-09-08 15:09:12.038293,2025-09-08 15:09:12.038294
pref_00000247,user_000073,clothing,0.0072,1,2025-09-08 15:09:01,2025-09-08 15:09:12.044200,2025-09-08 15:09:12.044200
pref_00000248,user_000074,clothing,0.7143,3,2025-09-08 15:08:44,2025-09-08 15:09:12.047941,2025-09-08 15:09:12.047942
pref_00000249,user_000074,shelter,0.2857,1,2025-09-08 15:08:44,2025-09-08 15:09:12.048541,2025-09-08 15:09:12.048542
pref_00000250,user_000075,other,0.4643,4,2025-09-08 15:09:04,2025-09-08 15:09:12.054721,2025-09-08 15:09:12.054721
pref_00000251,user_000075,education,0.4286,4,2025-09-08 15:09:04,2025-09-08 15:09:12.056082,2025-09-08 15:09:12.056082
pref_00000252,user_000075,daily,0.0357,1,2025-09-08 15:09:04,2025-09-08 15:09:12.057481,2025-09-08 15:09:12.057482
pref_00000253,user_000075,shelter,0.0714,1,2025-09-08 15:09:04,2025-09-08 15:09:12.060636,2025-09-08 15:09:12.060636
pref_00000254,user_000076,other,0.8,4,2025-09-08 15:08:40,2025-09-08 15:09:12.064630,2025-09-08 15:09:12.064636
pref_00000255,user_000076,food,0.2,1,2025-09-08 15:08:40,2025-09-08 15:09:12.065358,2025-09-08 15:09:12.065359
pref_00000256,user_000077,daily,0.3636,9,2025-09-08 15:09:04,2025-09-08 15:09:12.078033,2025-09-08 15:09:12.078034
pref_00000257,user_000077,clothing,0.5065,11,2025-09-08 15:09:04,2025-09-08 15:09:12.081089,2025-09-08 15:09:12.081090
pref_00000258,user_000077,food,0.1299,2,2025-09-08 15:09:04,2025-09-08 15:09:12.084031,2025-09-08 15:09:12.084031
pref_00000259,user_000078,daily,0.5116,8,2025-09-08 15:09:03,2025-09-08 15:09:12.092578,2025-09-08 15:09:12.092578
pref_00000260,user_000078,shelter,0.3023,3,2025-09-08 15:09:03,2025-09-08 15:09:12.094483,2025-09-08 15:09:12.094483
pref_00000261,user_000078,education,0.093,1,2025-09-08 15:09:03,2025-09-08 15:09:12.096466,2025-09-08 15:09:12.096467
pref_00000262,user_000078,food,0.093,1,2025-09-08 15:09:03,2025-09-08 15:09:12.098262,2025-09-08 15:09:12.098262
pref_00000263,user_000079,shelter,1.0,2,2025-09-08 15:08:39,2025-09-08 15:09:12.101298,2025-09-08 15:09:12.101299
pref_00000264,user_000080,food,0.1032,4,2025-09-08 15:08:57,2025-09-08 15:09:12.130779,2025-09-08 15:09:12.130779
pref_00000265,user_000080,education,0.1355,13,2025-09-08 15:08:57,2025-09-08 15:09:12.137973,2025-09-08 15:09:12.137974
pref_00000266,user_000080,other,0.4323,23,2025-09-08 15:08:57,2025-09-08 15:09:12.145845,2025-09-08 15:09:12.145846
pref_00000267,user_000080,clothing,0.1613,5,2025-09-08 15:08:57,2025-09-08 15:09:12.154374,2025-09-08 15:09:12.154374
pref_00000268,user_000080,hygiene,0.0194,3,2025-09-08 15:08:57,2025-09-08 15:09:12.161581,2025-09-08 15:09:12.161581
pref_00000269,user_000080,medical,0.0968,3,2025-09-08 15:08:57,2025-09-08 15:09:12.169369,2025-09-08 15:09:12.169370
pref_00000270,user_000080,daily,0.0387,2,2025-09-08 15:08:57,2025-09-08 15:09:12.177040,2025-09-08 15:09:12.177040
pref_00000271,user_000080,shelter,0.0129,1,2025-09-08 15:08:57,2025-09-08 15:09:12.184554,2025-09-08 15:09:12.184555
pref_00000272,user_000081,food,1.0,2,2025-09-08 15:08:49,2025-09-08 15:09:12.187016,2025-09-08 15:09:12.187017
pref_00000273,user_000082,education,0.3226,3,2025-09-08 15:09:00,2025-09-08 15:09:12.193241,2025-09-08 15:09:12.193242
pref_00000274,user_000082,other,0.3871,4,2025-09-08 15:09:00,2025-09-08 15:09:12.194877,2025-09-08 15:09:12.194877
pref_00000275,user_000082,food,0.129,1,2025-09-08 15:09:00,2025-09-08 15:09:12.196112,2025-09-08 15:09:12.196112
pref_00000276,user_000082,shelter,0.1613,1,2025-09-08 15:09:00,2025-09-08 15:09:12.197281,2025-09-08 15:09:12.197281
pref_00000277,user_000083,hygiene,0.8,1,2025-09-08 15:08:56,2025-09-08 15:09:12.199726,2025-09-08 15:09:12.199727
pref_00000278,user_000083,other,0.2,1,2025-09-08 15:08:56,2025-09-08 15:09:12.200042,2025-09-08 15:09:12.200042
pref_00000279,user_000084,daily,0.2173,0,,2025-09-08 15:09:12.201375,2025-09-08 15:09:12.201375
pref_00000280,user_000084,shelter,0.2739,0,,2025-09-08 15:09:12.201381,2025-09-08 15:09:12.201382
pref_00000281,user_000084,education,0.5089,0,,2025-09-08 15:09:12.201386,2025-09-08 15:09:12.201386
pref_00000282,user_000085,education,0.4474,4,2025-09-08 15:08:59,2025-09-08 15:09:12.209121,2025-09-08 15:09:12.209122
pref_00000283,user_000085,hygiene,0.2105,2,2025-09-08 15:08:59,2025-09-08 15:09:12.210724,2025-09-08 15:09:12.210725
pref_00000284,user_000085,shelter,0.3421,6,2025-09-08 15:08:59,2025-09-08 15:09:12.212391,2025-09-08 15:09:12.212391
pref_00000285,user_000086,clothing,0.2188,2,2025-09-08 15:09:04,2025-09-08 15:09:12.227490,2025-09-08 15:09:12.227491
pref_00000286,user_000086,daily,0.4375,5,2025-09-08 15:09:04,2025-09-08 15:09:12.231144,2025-09-08 15:09:12.231145
pref_00000287,user_000086,education,0.0312,1,2025-09-08 15:09:04,2025-09-08 15:09:12.234298,2025-09-08 15:09:12.234299
pref_00000288,user_000086,other,0.0312,1,2025-09-08 15:09:04,2025-09-08 15:09:12.235922,2025-09-08 15:09:12.235923
pref_00000289,user_000086,food,0.2812,3,2025-09-08 15:09:04,2025-09-08 15:09:12.237696,2025-09-08 15:09:12.237697
pref_00000290,user_000087,daily,0.2857,1,2025-09-08 15:08:50,2025-09-08 15:09:12.240115,2025-09-08 15:09:12.240116
pref_00000291,user_000087,hygiene,0.7143,1,2025-09-08 15:08:50,2025-09-08 15:09:12.240471,2025-09-08 15:09:12.240472
pref_00000292,user_000088,education,0.2222,2,2025-09-08 15:09:04,2025-09-08 15:09:12.249094,2025-09-08 15:09:12.249094
pref_00000293,user_000088,other,0.3889,6,2025-09-08 15:09:04,2025-09-08 15:09:12.250892,2025-09-08 15:09:12.250892
pref_00000294,user_000088,food,0.3333,4,2025-09-08 15:09:04,2025-09-08 15:09:12.252664,2025-09-08 15:09:12.252665
pref_00000295,user_000088,hygiene,0.0556,1,2025-09-08 15:09:04,2025-09-08 15:09:12.254382,2025-09-08 15:09:12.254382
pref_00000296,user_000089,medical,0.8657,0,,2025-09-08 15:09:12.255708,2025-09-08 15:09:12.255709
pref_00000297,user_000089,daily,0.1343,0,,2025-09-08 15:09:12.255715,2025-09-08 15:09:12.255715
pref_00000298,user_000090,medical,0.7917,5,2025-09-08 15:08:41,2025-09-08 15:09:12.260550,2025-09-08 15:09:12.260551
pref_00000299,user_000090,education,0.2083,1,2025-09-08 15:08:41,2025-09-08 15:09:12.261405,2025-09-08 15:09:12.261406
pref_00000300,user_000091,shelter,0.1875,2,2025-09-08 15:08:51,2025-09-08 15:09:12.277669,2025-09-08 15:09:12.277671
pref_00000301,user_000091,hygiene,0.1458,3,2025-09-08 15:08:51,2025-09-08 15:09:12.282481,2025-09-08 15:09:12.282482
pref_00000302,user_000091,education,0.0833,1,2025-09-08 15:08:51,2025-09-08 15:09:12.287065,2025-09-08 15:09:12.287066
pref_00000303,user_000091,daily,0.4375,8,2025-09-08 15:08:51,2025-09-08 15:09:12.289273,2025-09-08 15:09:12.289273
pref_00000304,user_000091,medical,0.0417,1,2025-09-08 15:08:51,2025-09-08 15:09:12.291423,2025-09-08 15:09:12.291424
pref_00000305,user_000091,other,0.1042,1,2025-09-08 15:08:51,2025-09-08 15:09:12.293518,2025-09-08 15:09:12.293518
pref_00000306,user_000092,clothing,1.0,2,2025-09-08 15:09:05,2025-09-08 15:09:12.295832,2025-09-08 15:09:12.295833
pref_00000307,user_000093,food,0.093,2,2025-09-08 15:08:50,2025-09-08 15:09:12.305616,2025-09-08 15:09:12.305617
pref_00000308,user_000093,hygiene,0.4186,6,2025-09-08 15:08:50,2025-09-08 15:09:12.308770,2025-09-08 15:09:12.308771
pref_00000309,user_000093,daily,0.3721,7,2025-09-08 15:08:50,2025-09-08 15:09:12.314436,2025-09-08 15:09:12.314437
pref_00000310,user_000093,medical,0.0233,1,2025-09-08 15:08:50,2025-09-08 15:09:12.319595,2025-09-08 15:09:12.319596
pref_00000311,user_000093,education,0.093,1,2025-09-08 15:08:50,2025-09-08 15:09:12.324817,2025-09-08 15:09:12.324818
pref_00000312,user_000094,other,0.5472,10,2025-09-08 15:09:06,2025-09-08 15:09:12.335722,2025-09-08 15:09:12.335723
pref_00000313,user_000094,daily,0.1132,2,2025-09-08 15:09:06,2025-09-08 15:09:12.338226,2025-09-08 15:09:12.338226
pref_00000314,user_000094,medical,0.3019,6,2025-09-08 15:09:06,2025-09-08 15:09:12.341453,2025-09-08 15:09:12.341454
pref_00000315,user_000094,education,0.0377,1,2025-09-08 15:09:06,2025-09-08 15:09:12.343948,2025-09-08 15:09:12.343948
pref_00000316,user_000095,medical,0.3543,15,2025-09-08 15:09:05,2025-09-08 15:09:12.365243,2025-09-08 15:09:12.365244
pref_00000317,user_000095,shelter,0.2126,9,2025-09-08 15:09:05,2025-09-08 15:09:12.381336,2025-09-08 15:09:12.381338
pref_00000318,user_000095,food,0.2756,10,2025-09-08 15:09:05,2025-09-08 15:09:12.394232,2025-09-08 15:09:12.394234
pref_00000319,user_000095,daily,0.1339,4,2025-09-08 15:09:05,2025-09-08 15:09:12.406368,2025-09-08 15:09:12.406369
pref_00000320,user_000095,other,0.0079,1,2025-09-08 15:09:05,2025-09-08 15:09:12.419891,2025-09-08 15:09:12.419893
pref_00000321,user_000095,hygiene,0.0157,1,2025-09-08 15:09:05,2025-09-08 15:09:12.432287,2025-09-08 15:09:12.432290
pref_00000322,user_000096,food,0.35,3,2025-09-08 15:08:32,2025-09-08 15:09:12.438372,2025-09-08 15:09:12.438374
pref_00000323,user_000096,education,0.65,3,2025-09-08 15:08:32,2025-09-08 15:09:12.439683,2025-09-08 15:09:12.439684
pref_00000324,user_000097,shelter,0.1346,2,2025-09-08 15:09:02,2025-09-08 15:09:12.456093,2025-09-08 15:09:12.456094
pref_00000325,user_000097,hygiene,0.4231,6,2025-09-08 15:09:02,2025-09-08 15:09:12.460196,2025-09-08 15:09:12.460197
pref_00000326,user_000097,food,0.4423,5,2025-09-08 15:09:02,2025-09-08 15:09:12.464088,2025-09-08 15:09:12.464089
pref_00000327,user_000098,hygiene,0.2174,4,2025-09-08 15:09:06,2025-09-08 15:09:12.479240,2025-09-08 15:09:12.479241
pref_00000328,user_000098,shelter,0.413,5,2025-09-08 15:09:06,2025-09-08 15:09:12.481588,2025-09-08 15:09:12.481589
pref_00000329,user_000098,daily,0.1087,1,2025-09-08 15:09:06,2025-09-08 15:09:12.483512,2025-09-08 15:09:12.483513
pref_00000330,user_000098,medical,0.2609,4,2025-09-08 15:09:06,2025-09-08 15:09:12.485361,2025-09-08 15:09:12.485362
pref_00000331,user_000099,hygiene,0.4242,5,2025-09-08 15:09:01,2025-09-08 15:09:12.493009,2025-09-08 15:09:12.493010
pref_00000332,user_000099,other,0.2727,3,2025-09-08 15:09:01,2025-09-08 15:09:12.494627,2025-09-08 15:09:12.494628
pref_00000333,user_000099,medical,0.1515,3,2025-09-08 15:09:01,2025-09-08 15:09:12.496258,2025-09-08 15:09:12.496258
pref_00000334,user_000099,shelter,0.1515,1,2025-09-08 15:09:01,2025-09-08 15:09:12.497903,2025-09-08 15:09:12.497903
pref_00000335,user_000100,education,0.75,2,2025-09-08 15:08:11,2025-09-08 15:09:12.501744,2025-09-08 15:09:12.501745
pref_00000336,user_000100,daily,0.25,2,2025-09-08 15:08:11,2025-09-08 15:09:12.502341,2025-09-08 15:09:12.502341
pref_00000337,user_000101,daily,0.2196,0,,2025-09-08 15:09:12.503671,2025-09-08 15:09:12.503672
pref_00000338,user_000101,food,0.7255,0,,2025-09-08 15:09:12.503677,2025-09-08 15:09:12.503677
pref_00000339,user_000101,other,0.0549,0,,2025-09-08 15:09:12.503682,2025-09-08 15:09:12.503682
pref_00000340,user_000102,other,0.7712,31,2025-09-08 15:09:04,2025-09-08 15:09:12.525496,2025-09-08 15:09:12.525497
pref_00000341,user_000102,hygiene,0.0932,3,2025-09-08 15:09:04,2025-09-08 15:09:12.533945,2025-09-08 15:09:12.533946
pref_00000342,user_000102,shelter,0.0508,2,2025-09-08 15:09:04,2025-09-08 15:09:12.539435,2025-09-08 15:09:12.539435
pref_00000343,user_000102,daily,0.0763,3,2025-09-08 15:09:04,2025-09-08 15:09:12.545290,2025-09-08 15:09:12.545291
pref_00000344,user_000102,clothing,0.0085,1,2025-09-08 15:09:04,2025-09-08 15:09:12.550525,2025-09-08 15:09:12.550525
pref_00000345,user_000103,education,0.7647,10,2025-09-08 15:09:01,2025-09-08 15:09:12.558935,2025-09-08 15:09:12.558936
pref_00000346,user_000103,shelter,0.0882,2,2025-09-08 15:09:01,2025-09-08 15:09:12.562578,2025-09-08 15:09:12.562579
pref_00000347,user_000103,medical,0.1471,1,2025-09-08 15:09:01,2025-09-08 15:09:12.564574,2025-09-08 15:09:12.564575
pref_00000348,user_000104,shelter,0.3,2,2025-09-08 15:08:45,2025-09-08 15:09:12.569151,2025-09-08 15:09:12.569152
pref_00000349,user_000104,hygiene,0.7,2,2025-09-08 15:08:45,2025-09-08 15:09:12.570495,2025-09-08 15:09:12.570495
pref_00000350,user_000105,hygiene,0.3333,5,2025-09-08 15:08:39,2025-09-08 15:09:12.588892,2025-09-08 15:09:12.588893
pref_00000351,user_000105,medical,0.2222,4,2025-09-08 15:08:39,2025-09-08 15:09:12.593584,2025-09-08 15:09:12.593586
pref_00000352,user_000105,education,0.3333,5,2025-09-08 15:08:39,2025-09-08 15:09:12.596858,2025-09-08 15:09:12.596859
pref_00000353,user_000105,clothing,0.1111,1,2025-09-08 15:08:39,2025-09-08 15:09:12.601410,2025-09-08 15:09:12.601411
pref_00000354,user_000106,medical,0.6,5,2025-09-08 15:09:03,2025-09-08 15:09:12.614814,2025-09-08 15:09:12.614816
pref_00000355,user_000106,education,0.08,2,2025-09-08 15:09:03,2025-09-08 15:09:12.617842,2025-09-08 15:09:12.617842
pref_00000356,user_000106,daily,0.2,1,2025-09-08 15:09:03,2025-09-08 15:09:12.621101,2025-09-08 15:09:12.621102
pref_00000357,user_000106,hygiene,0.08,1,2025-09-08 15:09:03,2025-09-08 15:09:12.624164,2025-09-08 15:09:12.624165
pref_00000358,user_000106,shelter,0.04,1,2025-09-08 15:09:03,2025-09-08 15:09:12.627302,2025-09-08 15:09:12.627303
pref_00000359,user_000107,education,1.0,2,2025-09-08 15:08:39,2025-09-08 15:09:12.631911,2025-09-08 15:09:12.631911
pref_00000360,user_000108,clothing,0.3095,3,2025-09-08 15:08:49,2025-09-08 15:09:12.644672,2025-09-08 15:09:12.644673
pref_00000361,user_000108,medical,0.6905,7,2025-09-08 15:08:49,2025-09-08 15:09:12.647693,2025-09-08 15:09:12.647693
pref_00000362,user_000109,food,0.8421,32,2025-09-08 15:08:53,2025-09-08 15:09:12.683536,2025-09-08 15:09:12.683537
pref_00000363,user_000109,shelter,0.0329,1,2025-09-08 15:08:53,2025-09-08 15:09:12.693515,2025-09-08 15:09:12.693516
pref_00000364,user_000109,other,0.0461,3,2025-09-08 15:08:53,2025-09-08 15:09:12.703363,2025-09-08 15:09:12.703364
pref_00000365,user_000109,education,0.0395,2,2025-09-08 15:08:53,2025-09-08 15:09:12.708807,2025-09-08 15:09:12.708807
pref_00000366,user_000109,hygiene,0.0263,2,2025-09-08 15:08:53,2025-09-08 15:09:12.715207,2025-09-08 15:09:12.715207
pref_00000367,user_000109,clothing,0.0132,1,2025-09-08 15:08:53,2025-09-08 15:09:12.724787,2025-09-08 15:09:12.724788
pref_00000368,user_000110,daily,0.2973,13,2025-09-08 15:09:01,2025-09-08 15:09:12.748168,2025-09-08 15:09:12.748169
pref_00000369,user_000110,medical,0.1982,9,2025-09-08 15:09:01,2025-09-08 15:09:12.754287,2025-09-08 15:09:12.754288
pref_00000370,user_000110,other,0.2883,11,2025-09-08 15:09:01,2025-09-08 15:09:12.759483,2025-09-08 15:09:12.759484
pref_00000371,user_000110,clothing,0.045,1,2025-09-08 15:09:01,2025-09-08 15:09:12.764648,2025-09-08 15:09:12.764649
pref_00000372,user_000110,food,0.036,1,2025-09-08 15:09:01,2025-09-08 15:09:12.770031,2025-09-08 15:09:12.770031
pref_00000373,user_000110,hygiene,0.0811,2,2025-09-08 15:09:01,2025-09-08 15:09:12.775492,2025-09-08 15:09:12.775493
pref_00000374,user_000110,education,0.0541,2,2025-09-08 15:09:01,2025-09-08 15:09:12.781094,2025-09-08 15:09:12.781095
pref_00000375,user_000111,food,1.0,1,2025-09-08 15:06:28,2025-09-08 15:09:12.783011,2025-09-08 15:09:12.783012
pref_00000376,user_000112,hygiene,0.6786,7,2025-09-08 15:09:03,2025-09-08 15:09:12.790014,2025-09-08 15:09:12.790015
pref_00000377,user_000112,daily,0.0714,1,2025-09-08 15:09:03,2025-09-08 15:09:12.791534,2025-09-08 15:09:12.791535
pref_00000378,user_000112,food,0.0357,1,2025-09-08 15:09:03,2025-09-08 15:09:12.793292,2025-09-08 15:09:12.793292
pref_00000379,user_000112,shelter,0.0357,1,2025-09-08 15:09:03,2025-09-08 15:09:12.794790,2025-09-08 15:09:12.794790
pref_00000380,user_000112,education,0.1786,1,2025-09-08 15:09:03,2025-09-08 15:09:12.796313,2025-09-08 15:09:12.796314
pref_00000381,user_000113,medical,0.7797,13,2025-09-08 15:08:52,2025-09-08 15:09:12.805453,2025-09-08 15:09:12.805454
pref_00000382,user_000113,daily,0.0678,1,2025-09-08 15:08:52,2025-09-08 15:09:12.807616,2025-09-08 15:09:12.807617
pref_00000383,user_000113,shelter,0.0678,1,2025-09-08 15:08:52,2025-09-08 15:09:12.809768,2025-09-08 15:09:12.809768
pref_00000384,user_000113,other,0.0847,1,2025-09-08 15:08:52,2025-09-08 15:09:12.811942,2025-09-08 15:09:12.811943
pref_00000385,user_000114,medical,0.25,1,2025-09-08 15:08:53,2025-09-08 15:09:12.816809,2025-09-08 15:09:12.816810
pref_00000386,user_000114,food,0.625,4,2025-09-08 15:08:53,2025-09-08 15:09:12.817834,2025-09-08 15:09:12.817835
pref_00000387,user_000114,education,0.0625,1,2025-09-08 15:08:53,2025-09-08 15:09:12.818793,2025-09-08 15:09:12.818793
pref_00000388,user_000114,clothing,0.0625,1,2025-09-08 15:08:53,2025-09-08 15:09:12.820044,2025-09-08 15:09:12.820045
pref_00000389,user_000115,hygiene,0.0769,2,2025-09-08 15:09:05,2025-09-08 15:09:12.826291,2025-09-08 15:09:12.826291
pref_00000390,user_000115,medical,0.3846,3,2025-09-08 15:09:05,2025-09-08 15:09:12.827678,2025-09-08 15:09:12.827679
