similarity_id,user_id_1,user_id_2,similarity_score,similarity_type,feature_vector_1,feature_vector_2,calculated_at,is_valid,created_at
sim_00000105,user_000599,user_000323,0.5231,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2353,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.758460,True,2025-09-08 15:09:30.758460
sim_00000106,user_000599,user_000918,0.7476,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.758471,True,2025-09-08 15:09:30.758471
sim_00000107,user_000599,user_000021,0.2099,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.758483,True,2025-09-08 15:09:30.758483
sim_00000108,user_000599,user_000720,0.2526,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1667,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0",2025-09-08 15:09:30.758494,True,2025-09-08 15:09:30.758495
sim_00000109,user_000599,user_000726,0.6249,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.758507,True,2025-09-08 15:09:30.758507
sim_00000110,user_000599,user_000732,0.1001,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.6562,0.0,0.0,0.0,0.0,0.25,0.0625,0.0312",2025-09-08 15:09:30.758601,True,2025-09-08 15:09:30.758601
sim_00000111,user_000599,user_000445,0.841,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.758617,True,2025-09-08 15:09:30.758617
sim_00000112,user_000599,user_000518,0.6019,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.758629,True,2025-09-08 15:09:30.758629
sim_00000113,user_000599,user_000899,0.5589,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2857,0.0,0.7143,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.758641,True,2025-09-08 15:09:30.758641
sim_00000114,user_000599,user_000196,0.319,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.6154,0.0,0.3846,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.758653,True,2025-09-08 15:09:30.758653
sim_00000115,user_000599,user_000857,0.1994,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0",2025-09-08 15:09:30.758665,True,2025-09-08 15:09:30.758665
sim_00000116,user_000599,user_000968,0.2886,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1786,0.0,0.0,0.0,0.0,0.0,0.1786,0.6429",2025-09-08 15:09:30.758677,True,2025-09-08 15:09:30.758677
sim_00000117,user_000599,user_000171,0.1469,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0",2025-09-08 15:09:30.758688,True,2025-09-08 15:09:30.758688
sim_00000118,user_000599,user_000962,0.1469,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0",2025-09-08 15:09:30.758699,True,2025-09-08 15:09:30.758700
sim_00000119,user_000599,user_000852,0.3846,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.758717,True,2025-09-08 15:09:30.758718
sim_00000120,user_000599,user_000426,0.1412,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429",2025-09-08 15:09:30.758729,True,2025-09-08 15:09:30.758729
sim_00000121,user_000599,user_000747,0.409,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875",2025-09-08 15:09:30.758741,True,2025-09-08 15:09:30.758741
sim_00000122,user_000599,user_000709,0.5673,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.758753,True,2025-09-08 15:09:30.758753
sim_00000123,user_000599,user_000229,0.5254,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0",2025-09-08 15:09:30.758765,True,2025-09-08 15:09:30.758765
sim_00000124,user_000599,user_000996,0.3999,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.758786,True,2025-09-08 15:09:30.758786
sim_00000125,user_000599,user_000992,0.6228,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.9155,0.0,0.0749,0.0,0.0096,0.0",2025-09-08 15:09:30.758798,True,2025-09-08 15:09:30.758798
sim_00000126,user_000599,user_000093,0.2615,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.758810,True,2025-09-08 15:09:30.758810
sim_00000127,user_000599,user_000987,0.3509,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.758821,True,2025-09-08 15:09:30.758822
sim_00000128,user_000599,user_000251,0.5226,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.758834,True,2025-09-08 15:09:30.758834
sim_00000129,user_000599,user_000105,0.7868,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.758846,True,2025-09-08 15:09:30.758846
sim_00000130,user_000599,user_000901,0.4121,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.758859,True,2025-09-08 15:09:30.758859
sim_00000131,user_000599,user_000241,0.2055,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.758870,True,2025-09-08 15:09:30.758871
sim_00000132,user_000599,user_000086,0.2846,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.758882,True,2025-09-08 15:09:30.758882
sim_00000133,user_000599,user_000682,0.2055,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.758930,True,2025-09-08 15:09:30.758931
sim_00000134,user_000599,user_000772,0.4598,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759004,True,2025-09-08 15:09:30.759004
sim_00000135,user_000599,user_000707,0.4551,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.759089,True,2025-09-08 15:09:30.759089
sim_00000136,user_000599,user_000924,0.6854,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.759114,True,2025-09-08 15:09:30.759115
sim_00000137,user_000599,user_000784,0.1746,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759128,True,2025-09-08 15:09:30.759128
sim_00000138,user_000599,user_000054,0.4553,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759139,True,2025-09-08 15:09:30.759140
sim_00000139,user_000599,user_000214,0.1196,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.759159,True,2025-09-08 15:09:30.759159
sim_00000140,user_000599,user_000159,0.6947,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.759171,True,2025-09-08 15:09:30.759171
sim_00000141,user_000599,user_000522,0.6286,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.759183,True,2025-09-08 15:09:30.759183
sim_00000142,user_000599,user_000394,0.5544,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.759195,True,2025-09-08 15:09:30.759195
sim_00000143,user_000599,user_000367,0.2055,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.759206,True,2025-09-08 15:09:30.759206
sim_00000144,user_000599,user_000547,0.3765,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.759225,True,2025-09-08 15:09:30.759225
sim_00000145,user_000599,user_000320,0.3738,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.25,0.0,0.0,0.2083,0.0,0.0,0.5417",2025-09-08 15:09:30.759240,True,2025-09-08 15:09:30.759240
sim_00000146,user_000599,user_000596,0.1174,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.759251,True,2025-09-08 15:09:30.759252
sim_00000147,user_000599,user_000885,0.4637,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759269,True,2025-09-08 15:09:30.759269
sim_00000148,user_000599,user_000080,0.5626,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.759287,True,2025-09-08 15:09:30.759288
sim_00000149,user_000599,user_000752,0.1174,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.759299,True,2025-09-08 15:09:30.759299
sim_00000150,user_000599,user_000049,0.1617,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.759311,True,2025-09-08 15:09:30.759311
sim_00000151,user_000599,user_000770,0.2055,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.759323,True,2025-09-08 15:09:30.759323
sim_00000152,user_000599,user_000422,0.2279,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.759334,True,2025-09-08 15:09:30.759334
sim_00000153,user_000599,user_000994,0.1107,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.759346,True,2025-09-08 15:09:30.759346
sim_00000154,user_000599,user_000540,0.4663,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,0.0",2025-09-08 15:09:30.759358,True,2025-09-08 15:09:30.759358
sim_00000155,user_000599,user_000640,0.4628,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.759370,True,2025-09-08 15:09:30.759370
sim_00000156,user_000599,user_000119,0.5223,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.6667,0.0,0.0,0.0667,0.2222,0.0444,0.0",2025-09-08 15:09:30.759387,True,2025-09-08 15:09:30.759387
sim_00000157,user_000599,user_000362,0.6525,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.759400,True,2025-09-08 15:09:30.759400
sim_00000158,user_000599,user_000836,0.2316,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.759412,True,2025-09-08 15:09:30.759412
sim_00000159,user_000599,user_000029,0.6658,cosine,"0.0,0.2067,0.2733,0.04,0.0933,0.0533,0.2667,0.0667","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.759424,True,2025-09-08 15:09:30.759424
sim_00000160,user_000513,user_000773,0.3065,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0351,0.0,0.0,0.0351,0.9298,0.0,0.0",2025-09-08 15:09:30.759439,True,2025-09-08 15:09:30.759439
sim_00000161,user_000513,user_000370,0.6205,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0667,0.0,0.0,0.6667,0.2667,0.0,0.0,0.0",2025-09-08 15:09:30.759451,True,2025-09-08 15:09:30.759451
sim_00000162,user_000513,user_000738,0.3069,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.759462,True,2025-09-08 15:09:30.759462
sim_00000163,user_000513,user_000442,0.2968,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.0,0.2083,0.7917,0.0,0.0",2025-09-08 15:09:30.759473,True,2025-09-08 15:09:30.759474
sim_00000164,user_000513,user_000523,0.5179,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1,0.4,0.0,0.5,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759485,True,2025-09-08 15:09:30.759485
sim_00000165,user_000513,user_000187,0.4771,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759496,True,2025-09-08 15:09:30.759496
sim_00000166,user_000513,user_000419,0.5003,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.1818,0.0,0.4545,0.3636,0.0,0.0,0.0",2025-09-08 15:09:30.759525,True,2025-09-08 15:09:30.759526
sim_00000167,user_000513,user_000202,0.7763,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0534,0.0305,0.7023,0.1221,0.0687,0.0076,0.0,0.0153",2025-09-08 15:09:30.759537,True,2025-09-08 15:09:30.759537
sim_00000168,user_000513,user_000928,0.1801,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0333,0.0333,0.0133,0.0133,0.5667,0.3267,0.0,0.0133",2025-09-08 15:09:30.759555,True,2025-09-08 15:09:30.759555
sim_00000169,user_000513,user_000718,0.2205,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1739,0.3986,0.0145,0.029,0.0797,0.2826,0.0072,0.0145",2025-09-08 15:09:30.759580,True,2025-09-08 15:09:30.759580
sim_00000170,user_000513,user_000666,0.6008,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.5789,0.1053,0.0,0.0526,0.2632",2025-09-08 15:09:30.759604,True,2025-09-08 15:09:30.759604
sim_00000171,user_000513,user_000778,0.6277,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0",2025-09-08 15:09:30.759621,True,2025-09-08 15:09:30.759621
sim_00000172,user_000513,user_000877,0.9239,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759638,True,2025-09-08 15:09:30.759639
sim_00000173,user_000513,user_000873,0.2745,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.3333",2025-09-08 15:09:30.759650,True,2025-09-08 15:09:30.759650
sim_00000174,user_000513,user_000297,0.6747,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759668,True,2025-09-08 15:09:30.759668
sim_00000175,user_000513,user_000592,0.3069,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.759681,True,2025-09-08 15:09:30.759681
sim_00000176,user_000513,user_000428,0.5574,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,0.2857,0.25,0.4643,0.0,0.0",2025-09-08 15:09:30.759699,True,2025-09-08 15:09:30.759699
sim_00000177,user_000513,user_000865,0.948,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759711,True,2025-09-08 15:09:30.759711
sim_00000178,user_000513,user_000443,0.9236,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323",2025-09-08 15:09:30.759722,True,2025-09-08 15:09:30.759722
sim_00000179,user_000513,user_000643,0.2638,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174",2025-09-08 15:09:30.759734,True,2025-09-08 15:09:30.759734
sim_00000180,user_000513,user_000800,0.6747,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759756,True,2025-09-08 15:09:30.759757
sim_00000181,user_000513,user_000199,0.2669,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0619,0.0238,0.0286,0.0714,0.0095,0.2762,0.0429,0.4857",2025-09-08 15:09:30.759768,True,2025-09-08 15:09:30.759769
sim_00000182,user_000513,user_000474,0.1939,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.18,0.0,0.2,0.02,0.0,0.6",2025-09-08 15:09:30.759780,True,2025-09-08 15:09:30.759780
sim_00000183,user_000513,user_000323,0.1136,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.2353,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759791,True,2025-09-08 15:09:30.759791
sim_00000184,user_000513,user_000918,0.4771,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759802,True,2025-09-08 15:09:30.759803
sim_00000185,user_000513,user_000021,0.2363,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.759814,True,2025-09-08 15:09:30.759814
sim_00000186,user_000513,user_000720,0.4484,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1667,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0",2025-09-08 15:09:30.759825,True,2025-09-08 15:09:30.759825
sim_00000187,user_000513,user_000726,0.4423,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.759837,True,2025-09-08 15:09:30.759837
sim_00000188,user_000513,user_000144,0.6712,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759848,True,2025-09-08 15:09:30.759848
sim_00000189,user_000513,user_000732,0.1087,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.6562,0.0,0.0,0.0,0.0,0.25,0.0625,0.0312",2025-09-08 15:09:30.759865,True,2025-09-08 15:09:30.759865
sim_00000190,user_000513,user_000445,0.4771,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.759876,True,2025-09-08 15:09:30.759876
sim_00000191,user_000513,user_000518,0.6747,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759886,True,2025-09-08 15:09:30.759886
sim_00000192,user_000513,user_000899,0.6265,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.2857,0.0,0.7143,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759897,True,2025-09-08 15:09:30.759897
sim_00000193,user_000513,user_000196,0.3576,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.6154,0.0,0.3846,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759908,True,2025-09-08 15:09:30.759908
sim_00000194,user_000513,user_000716,0.6712,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.759949,True,2025-09-08 15:09:30.759949
sim_00000195,user_000513,user_000852,0.4771,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.759960,True,2025-09-08 15:09:30.759960
sim_00000196,user_000513,user_000426,0.2953,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429",2025-09-08 15:09:30.759971,True,2025-09-08 15:09:30.759971
sim_00000197,user_000513,user_000709,0.8246,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.759988,True,2025-09-08 15:09:30.759988
sim_00000198,user_000513,user_000996,0.3057,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.760006,True,2025-09-08 15:09:30.760006
sim_00000199,user_000513,user_000992,0.6724,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.9155,0.0,0.0749,0.0,0.0096,0.0",2025-09-08 15:09:30.760017,True,2025-09-08 15:09:30.760017
sim_00000200,user_000513,user_000093,0.6842,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.760028,True,2025-09-08 15:09:30.760028
sim_00000201,user_000513,user_000987,0.6179,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.760039,True,2025-09-08 15:09:30.760039
sim_00000202,user_000513,user_000251,0.1191,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.760053,True,2025-09-08 15:09:30.760053
sim_00000203,user_000513,user_000105,0.4734,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.760064,True,2025-09-08 15:09:30.760064
sim_00000204,user_000513,user_000901,0.5254,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.760075,True,2025-09-08 15:09:30.760076
sim_00000205,user_000513,user_000086,0.5189,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.760093,True,2025-09-08 15:09:30.760093
sim_00000206,user_000513,user_000772,0.6386,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.760115,True,2025-09-08 15:09:30.760115
sim_00000207,user_000513,user_000707,0.6067,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.760126,True,2025-09-08 15:09:30.760126
sim_00000208,user_000513,user_000924,0.6837,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.760137,True,2025-09-08 15:09:30.760138
sim_00000209,user_000513,user_000784,0.6585,cosine,"0.0,0.0,0.4082,0.4061,0.0,0.1857,0.0,0.0","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.760149,True,2025-09-08 15:09:30.760149
