inventory_id,shelter_id,item_id,current_quantity,minimum_threshold,maximum_capacity,last_updated,expiry_date
inv_001372,shelter_0070,item_00129,428,71,640,2025-08-22 12:58:06,
inv_001373,shelter_0070,item_00007,398,36,766,2025-08-14 23:50:58,
inv_001374,shelter_0070,item_00023,891,36,1134,2025-09-01 04:31:05,
inv_001375,shelter_0070,item_00179,442,100,1861,2025-08-28 01:43:55,
inv_001376,shelter_0070,item_00119,486,30,1736,2025-08-28 14:13:06,2026-07-29 15:09:03.548642
inv_001377,shelter_0070,item_00109,961,49,1703,2025-08-09 23:23:01,
inv_001378,shelter_0070,item_00006,207,74,1967,2025-08-24 00:49:56,2026-05-30 15:09:03.548710
inv_001379,shelter_0070,item_00192,282,35,515,2025-08-24 22:54:38,
inv_001380,shelter_0071,item_00169,456,18,1317,2025-08-29 21:47:40,
inv_001381,shelter_0071,item_00164,619,41,1576,2025-09-05 05:40:57,
inv_001382,shelter_0071,item_00162,336,82,1505,2025-09-07 05:29:52,
inv_001383,shelter_0071,item_00014,471,69,1679,2025-08-20 19:54:16,
inv_001384,shelter_0071,item_00096,40,21,1089,2025-09-06 15:05:25,
inv_001385,shelter_0071,item_00059,661,68,1210,2025-08-13 17:37:21,
inv_001386,shelter_0071,item_00113,717,48,1300,2025-08-14 10:10:49,
inv_001387,shelter_0071,item_00009,627,32,1350,2025-08-29 03:21:45,
inv_001388,shelter_0071,item_00130,255,32,1765,2025-08-24 16:27:46,
inv_001389,shelter_0071,item_00173,750,65,1437,2025-08-27 14:54:41,
inv_001390,shelter_0071,item_00157,393,94,875,2025-08-30 23:59:14,
inv_001391,shelter_0071,item_00120,715,82,695,2025-08-29 01:58:01,
inv_001392,shelter_0071,item_00030,402,99,589,2025-09-02 11:50:53,
inv_001393,shelter_0071,item_00003,245,30,1060,2025-08-31 11:34:41,2026-08-25 15:09:03.549564
inv_001394,shelter_0072,item_00029,298,95,636,2025-08-29 00:36:01,
inv_001395,shelter_0072,item_00010,714,37,1510,2025-08-27 17:04:41,
inv_001396,shelter_0072,item_00185,421,80,748,2025-09-01 15:12:27,
inv_001397,shelter_0072,item_00095,377,19,715,2025-08-30 15:39:35,
inv_001398,shelter_0072,item_00039,516,51,1339,2025-08-28 07:33:11,
inv_001399,shelter_0072,item_00143,461,31,1017,2025-08-29 02:11:56,
inv_001400,shelter_0072,item_00126,212,74,591,2025-08-21 20:24:42,
inv_001401,shelter_0072,item_00182,473,13,649,2025-09-01 23:09:28,
inv_001402,shelter_0072,item_00064,654,98,1883,2025-08-28 18:15:03,
inv_001403,shelter_0072,item_00046,767,69,1280,2025-08-11 21:45:25,
inv_001404,shelter_0072,item_00063,351,61,898,2025-09-05 22:05:23,
inv_001405,shelter_0072,item_00171,406,14,521,2025-08-26 18:10:45,
inv_001406,shelter_0072,item_00091,256,24,1952,2025-08-15 17:37:40,
inv_001407,shelter_0072,item_00035,939,27,1169,2025-08-10 00:57:41,
inv_001408,shelter_0072,item_00097,686,69,1492,2025-09-02 21:50:56,
inv_001409,shelter_0072,item_00152,472,18,669,2025-08-26 05:38:11,
inv_001410,shelter_0072,item_00093,561,94,996,2025-08-16 09:53:16,
inv_001411,shelter_0072,item_00068,730,66,787,2025-09-07 02:01:29,2026-06-06 15:09:03.551063
inv_001412,shelter_0072,item_00073,840,45,830,2025-08-30 18:53:00,
inv_001413,shelter_0072,item_00050,174,12,1743,2025-08-24 17:19:07,
inv_001414,shelter_0072,item_00005,102,32,1102,2025-08-25 15:05:01,2025-12-10 15:09:03.551237
inv_001415,shelter_0072,item_00003,547,60,844,2025-08-25 04:44:28,2025-11-16 15:09:03.551286
inv_001416,shelter_0072,item_00090,687,11,1887,2025-08-18 14:44:39,
inv_001417,shelter_0072,item_00110,279,29,1402,2025-08-13 01:25:01,
inv_001418,shelter_0072,item_00148,366,32,943,2025-09-02 11:13:14,
inv_001419,shelter_0072,item_00163,731,14,1882,2025-08-27 06:57:29,
inv_001420,shelter_0072,item_00131,545,37,1405,2025-08-12 15:24:46,
inv_001421,shelter_0073,item_00065,856,91,1570,2025-08-23 14:08:01,
inv_001422,shelter_0073,item_00042,656,94,1967,2025-09-06 11:00:28,
inv_001423,shelter_0073,item_00129,675,23,1299,2025-09-04 17:08:05,
inv_001424,shelter_0073,item_00164,706,49,1409,2025-09-03 20:18:15,
inv_001425,shelter_0073,item_00105,53,86,509,2025-09-02 15:59:36,
inv_001426,shelter_0073,item_00119,49,58,913,2025-09-04 07:44:11,2026-02-12 15:09:03.552449
inv_001427,shelter_0073,item_00090,383,40,909,2025-08-16 03:41:28,
inv_001428,shelter_0073,item_00158,93,12,1363,2025-09-07 10:22:39,
inv_001429,shelter_0073,item_00141,28,11,1190,2025-09-05 17:37:51,
inv_001430,shelter_0073,item_00001,840,34,1892,2025-09-02 23:11:00,2025-11-09 15:09:03.552679
inv_001431,shelter_0073,item_00084,225,22,1860,2025-09-02 07:18:17,
inv_001432,shelter_0074,item_00162,741,31,590,2025-08-16 14:26:48,
inv_001433,shelter_0074,item_00080,425,75,720,2025-09-01 08:25:59,
inv_001434,shelter_0074,item_00170,835,51,1160,2025-08-27 03:16:18,
inv_001435,shelter_0074,item_00132,575,90,888,2025-08-24 03:36:41,
inv_001436,shelter_0074,item_00171,639,36,1609,2025-08-23 00:34:02,
inv_001437,shelter_0074,item_00121,404,64,747,2025-08-16 12:17:37,
inv_001438,shelter_0074,item_00172,237,37,716,2025-08-17 17:16:01,
inv_001439,shelter_0074,item_00184,365,51,855,2025-08-09 20:54:51,
inv_001440,shelter_0074,item_00089,15,61,1839,2025-08-30 13:26:51,
inv_001441,shelter_0074,item_00011,323,11,1297,2025-08-13 08:52:05,
inv_001442,shelter_0074,item_00123,217,68,950,2025-09-05 12:37:11,
inv_001443,shelter_0074,item_00082,67,94,1070,2025-08-27 04:41:46,
inv_001444,shelter_0074,item_00160,665,89,1255,2025-08-11 14:26:39,
inv_001445,shelter_0074,item_00133,44,18,947,2025-08-29 17:40:31,
inv_001446,shelter_0074,item_00061,420,48,1726,2025-09-08 02:44:05,
inv_001447,shelter_0075,item_00153,104,78,1665,2025-08-17 21:24:38,
inv_001448,shelter_0075,item_00145,175,42,694,2025-09-07 12:16:23,
inv_001449,shelter_0075,item_00111,614,51,1792,2025-09-04 15:52:49,2026-04-24 15:09:03.554433
inv_001450,shelter_0075,item_00126,694,98,772,2025-09-01 07:43:36,
inv_001451,shelter_0075,item_00038,340,32,1801,2025-08-20 21:38:10,
inv_001452,shelter_0075,item_00172,779,98,1151,2025-09-04 04:12:09,
inv_001453,shelter_0075,item_00028,871,95,1487,2025-08-30 14:13:40,
inv_001454,shelter_0075,item_00124,69,52,536,2025-08-23 00:16:55,
inv_001455,shelter_0075,item_00072,623,84,1419,2025-08-11 07:34:49,
inv_001456,shelter_0075,item_00191,391,75,1811,2025-08-12 15:02:26,2026-02-04 15:09:03.554825
inv_001457,shelter_0075,item_00151,515,85,1943,2025-08-28 01:46:13,
inv_001458,shelter_0075,item_00104,13,39,543,2025-09-01 21:10:16,
inv_001459,shelter_0075,item_00185,631,25,1132,2025-08-16 09:54:16,
inv_001460,shelter_0075,item_00195,242,64,998,2025-08-24 10:50:21,
inv_001461,shelter_0075,item_00050,634,20,622,2025-08-29 18:31:39,
inv_001462,shelter_0075,item_00018,140,57,1521,2025-08-30 14:13:31,
inv_001463,shelter_0075,item_00067,303,35,810,2025-08-19 10:41:42,
inv_001464,shelter_0075,item_00121,384,36,1814,2025-09-06 23:44:31,
inv_001465,shelter_0075,item_00150,38,40,1985,2025-08-11 10:45:06,
inv_001466,shelter_0075,item_00108,612,66,1173,2025-08-21 13:28:29,
inv_001467,shelter_0075,item_00095,137,45,1150,2025-08-17 12:09:32,
inv_001468,shelter_0075,item_00155,659,15,1566,2025-08-13 21:21:07,2026-05-08 15:09:03.555252
inv_001469,shelter_0075,item_00039,663,46,548,2025-08-22 02:30:40,
inv_001470,shelter_0075,item_00119,234,52,1201,2025-08-21 15:07:36,2026-02-09 15:09:03.555330
inv_001471,shelter_0075,item_00143,210,79,610,2025-08-12 07:56:27,
inv_001472,shelter_0076,item_00197,820,97,1925,2025-08-19 01:09:16,2026-01-29 15:09:03.555664
inv_001473,shelter_0076,item_00043,622,58,1567,2025-08-13 22:47:56,
inv_001474,shelter_0076,item_00028,329,33,1405,2025-09-05 00:56:24,
inv_001475,shelter_0076,item_00194,644,10,632,2025-08-18 20:25:18,
inv_001476,shelter_0076,item_00123,890,72,643,2025-09-06 03:22:11,
inv_001477,shelter_0076,item_00198,976,34,606,2025-08-21 05:40:55,
inv_001478,shelter_0076,item_00162,649,28,918,2025-08-21 08:53:06,
inv_001479,shelter_0076,item_00024,128,21,855,2025-08-10 14:14:26,
inv_001480,shelter_0076,item_00026,606,80,918,2025-08-13 11:10:08,
inv_001481,shelter_0076,item_00021,241,74,660,2025-08-14 21:33:20,
inv_001482,shelter_0076,item_00054,436,69,1137,2025-08-15 01:41:05,
inv_001483,shelter_0076,item_00173,168,35,1001,2025-09-03 07:22:30,
inv_001484,shelter_0076,item_00109,434,32,1740,2025-08-22 09:23:15,
inv_001485,shelter_0076,item_00116,254,48,1084,2025-08-10 16:08:40,
inv_001486,shelter_0076,item_00189,590,67,1801,2025-08-29 01:44:53,
inv_001487,shelter_0076,item_00027,206,44,1485,2025-08-26 19:10:23,
inv_001488,shelter_0076,item_00032,81,56,1315,2025-08-21 20:16:36,
inv_001489,shelter_0077,item_00001,171,70,1403,2025-09-02 23:45:08,2026-05-12 15:09:03.556501
inv_001490,shelter_0077,item_00104,517,88,1387,2025-09-04 10:42:57,
inv_001491,shelter_0077,item_00016,778,29,1487,2025-08-25 07:55:10,
inv_001492,shelter_0077,item_00082,20,58,1375,2025-08-26 06:56:08,
inv_001493,shelter_0077,item_00011,874,20,1114,2025-09-04 00:34:18,
inv_001494,shelter_0077,item_00106,609,78,812,2025-09-02 19:32:26,
inv_001495,shelter_0077,item_00046,566,32,1026,2025-08-25 03:43:28,
inv_001496,shelter_0077,item_00132,389,69,1126,2025-08-27 16:00:55,
inv_001497,shelter_0077,item_00054,464,46,1268,2025-08-16 02:36:27,
inv_001498,shelter_0077,item_00006,575,87,1484,2025-08-23 16:30:02,2025-11-13 15:09:03.556848
inv_001499,shelter_0077,item_00071,341,27,1964,2025-08-26 21:18:50,
inv_001500,shelter_0077,item_00051,480,35,816,2025-08-17 01:58:03,
inv_001501,shelter_0077,item_00066,938,34,508,2025-09-06 06:40:54,
inv_001502,shelter_0077,item_00056,13,74,1995,2025-08-28 16:40:26,
inv_001503,shelter_0077,item_00173,742,57,1506,2025-08-14 16:43:04,
inv_001504,shelter_0077,item_00043,414,63,1308,2025-08-26 07:28:37,
inv_001505,shelter_0077,item_00125,993,57,1286,2025-08-13 06:19:19,
inv_001506,shelter_0077,item_00035,501,49,1812,2025-08-23 01:16:24,
inv_001507,shelter_0077,item_00109,602,19,1337,2025-08-18 23:50:45,
inv_001508,shelter_0077,item_00108,906,14,754,2025-08-29 15:14:42,
inv_001509,shelter_0077,item_00146,394,82,832,2025-09-08 04:14:10,2026-01-15 15:09:03.557224
inv_001510,shelter_0077,item_00120,781,65,1022,2025-08-31 20:07:45,
inv_001511,shelter_0078,item_00062,521,100,1500,2025-08-21 21:51:38,
inv_001512,shelter_0078,item_00200,650,98,1254,2025-08-26 10:47:06,
inv_001513,shelter_0078,item_00136,713,17,1833,2025-08-31 17:03:27,2026-04-23 15:09:03.557638
inv_001514,shelter_0078,item_00041,948,64,1005,2025-09-04 00:49:08,
inv_001515,shelter_0078,item_00026,248,71,570,2025-08-19 21:07:28,
inv_001516,shelter_0078,item_00092,943,56,1792,2025-08-25 00:55:36,
inv_001517,shelter_0078,item_00164,723,96,557,2025-08-13 04:02:11,
inv_001518,shelter_0078,item_00035,714,95,1821,2025-08-31 15:00:42,
inv_001519,shelter_0078,item_00116,151,43,1739,2025-09-06 09:25:40,
inv_001520,shelter_0078,item_00171,466,97,801,2025-09-05 03:31:41,
inv_001521,shelter_0078,item_00127,260,41,1733,2025-08-19 07:50:24,
inv_001522,shelter_0078,item_00023,592,94,830,2025-09-02 23:38:24,
inv_001523,shelter_0078,item_00091,12,24,689,2025-08-31 18:45:05,
inv_001524,shelter_0078,item_00168,659,59,1314,2025-08-13 22:50:03,
inv_001525,shelter_0078,item_00082,723,85,664,2025-08-21 08:33:37,
inv_001526,shelter_0078,item_00089,530,34,1366,2025-08-25 13:30:23,
inv_001527,shelter_0078,item_00088,169,64,1017,2025-08-26 13:52:44,2026-03-11 15:09:03.558305
inv_001528,shelter_0078,item_00032,512,78,1848,2025-08-28 22:10:29,
inv_001529,shelter_0078,item_00169,907,58,1700,2025-08-30 05:23:45,
inv_001530,shelter_0078,item_00017,315,62,1990,2025-09-08 14:44:22,
inv_001531,shelter_0078,item_00189,890,21,723,2025-08-30 14:29:52,
inv_001532,shelter_0079,item_00107,586,54,792,2025-08-21 15:26:33,
inv_001533,shelter_0079,item_00152,275,36,1315,2025-08-19 12:03:06,
inv_001534,shelter_0079,item_00095,715,49,513,2025-09-04 23:20:10,
inv_001535,shelter_0079,item_00142,172,72,503,2025-09-06 13:16:11,
inv_001536,shelter_0079,item_00025,99,18,1926,2025-08-26 21:13:23,
inv_001537,shelter_0079,item_00138,427,77,1353,2025-09-04 17:01:55,
inv_001538,shelter_0079,item_00097,670,46,1382,2025-08-30 20:42:56,
inv_001539,shelter_0079,item_00099,174,32,1267,2025-08-21 18:48:48,
inv_001540,shelter_0079,item_00074,190,100,775,2025-08-12 22:42:59,
inv_001541,shelter_0079,item_00037,202,72,872,2025-09-01 03:43:16,
inv_001542,shelter_0079,item_00005,514,24,1422,2025-09-04 13:10:17,2026-07-25 15:09:03.559550
inv_001543,shelter_0079,item_00146,833,37,880,2025-08-16 11:16:19,2026-01-18 15:09:03.559614
inv_001544,shelter_0079,item_00143,60,33,892,2025-08-25 12:09:27,
inv_001545,shelter_0079,item_00183,265,62,1402,2025-08-28 10:07:31,
inv_001546,shelter_0079,item_00129,641,89,723,2025-08-11 20:38:24,
inv_001547,shelter_0079,item_00154,889,91,840,2025-08-15 14:04:05,
inv_001548,shelter_0079,item_00076,81,47,675,2025-09-07 18:12:29,
inv_001549,shelter_0079,item_00042,386,25,1066,2025-09-08 11:21:38,
inv_001550,shelter_0079,item_00024,65,53,560,2025-09-06 22:34:29,
inv_001551,shelter_0079,item_00070,599,40,1478,2025-08-15 00:17:22,
inv_001552,shelter_0079,item_00080,496,96,706,2025-08-30 14:39:34,
inv_001553,shelter_0079,item_00102,9,17,1044,2025-08-15 21:20:26,
inv_001554,shelter_0079,item_00057,769,10,1862,2025-08-22 10:25:36,2026-08-02 15:09:03.560156
inv_001555,shelter_0079,item_00169,808,15,698,2025-08-30 05:48:31,
inv_001556,shelter_0079,item_00108,216,76,514,2025-09-07 21:24:50,
inv_001557,shelter_0079,item_00163,384,87,1565,2025-08-24 12:16:16,
inv_001558,shelter_0079,item_00167,985,44,1495,2025-09-01 11:21:16,
inv_001559,shelter_0079,item_00106,484,53,1737,2025-08-30 01:32:27,
inv_001560,shelter_0079,item_00184,439,53,1259,2025-08-17 19:01:32,
inv_001561,shelter_0079,item_00157,698,53,1145,2025-09-07 08:46:38,
inv_001562,shelter_0080,item_00136,963,56,1862,2025-08-19 03:25:17,2026-04-30 15:09:03.560717
inv_001563,shelter_0080,item_00118,387,88,617,2025-08-28 17:25:06,
inv_001564,shelter_0080,item_00043,998,55,1176,2025-09-04 16:25:43,
inv_001565,shelter_0080,item_00051,825,22,506,2025-08-23 09:59:06,
inv_001566,shelter_0080,item_00072,467,99,1322,2025-08-16 07:13:10,
inv_001567,shelter_0080,item_00008,742,27,552,2025-08-30 14:01:04,
inv_001568,shelter_0080,item_00190,616,25,1586,2025-09-04 03:03:56,
inv_001569,shelter_0080,item_00185,286,99,1009,2025-08-27 04:46:49,
inv_001570,shelter_0080,item_00075,377,67,1766,2025-08-15 07:22:32,
inv_001571,shelter_0080,item_00102,702,94,1473,2025-09-02 04:30:13,
inv_001572,shelter_0080,item_00127,527,62,1852,2025-09-07 06:22:53,
inv_001573,shelter_0080,item_00093,192,10,1806,2025-08-31 20:15:48,
inv_001574,shelter_0080,item_00047,980,51,534,2025-08-18 21:57:38,
inv_001575,shelter_0080,item_00199,648,56,593,2025-08-30 16:55:20,
inv_001576,shelter_0080,item_00100,992,51,1888,2025-09-02 00:00:24,
inv_001577,shelter_0080,item_00111,454,39,1742,2025-09-06 00:56:42,2026-06-13 15:09:03.561271
inv_001578,shelter_0080,item_00076,409,88,666,2025-09-08 01:25:42,
inv_001579,shelter_0081,item_00065,438,70,1848,2025-08-11 23:47:14,
inv_001580,shelter_0081,item_00005,877,99,705,2025-08-14 00:32:22,2026-04-23 15:09:03.561628
inv_001581,shelter_0081,item_00074,300,87,899,2025-08-09 19:43:23,
inv_001582,shelter_0081,item_00092,729,28,1565,2025-08-15 23:54:44,
inv_001583,shelter_0081,item_00107,897,83,1967,2025-09-02 15:13:50,
inv_001584,shelter_0081,item_00080,516,14,761,2025-08-13 08:57:12,
inv_001585,shelter_0081,item_00196,509,21,1117,2025-09-08 02:01:40,
inv_001586,shelter_0081,item_00149,852,96,1623,2025-08-12 10:52:30,
inv_001587,shelter_0081,item_00098,895,69,844,2025-08-24 19:35:54,
inv_001588,shelter_0081,item_00091,917,67,736,2025-08-15 19:21:27,
inv_001589,shelter_0081,item_00044,493,94,1607,2025-08-10 01:40:10,
inv_001590,shelter_0081,item_00019,246,41,933,2025-08-18 18:02:18,
inv_001591,shelter_0081,item_00079,174,94,1933,2025-09-04 20:19:38,
inv_001592,shelter_0081,item_00174,91,23,1390,2025-08-31 16:19:41,
inv_001593,shelter_0081,item_00087,732,13,828,2025-08-17 08:13:09,
inv_001594,shelter_0081,item_00190,951,51,1285,2025-08-14 12:39:37,
inv_001595,shelter_0081,item_00139,784,45,951,2025-08-15 20:59:16,
inv_001596,shelter_0081,item_00017,736,42,1863,2025-08-15 15:51:15,
inv_001597,shelter_0081,item_00186,487,95,752,2025-08-27 08:47:30,
inv_001598,shelter_0081,item_00193,681,27,1594,2025-08-13 06:48:06,
inv_001599,shelter_0081,item_00160,648,72,685,2025-09-06 09:43:55,
inv_001600,shelter_0082,item_00073,892,38,1679,2025-08-11 15:27:42,
inv_001601,shelter_0082,item_00165,784,86,632,2025-08-22 22:24:10,
inv_001602,shelter_0082,item_00069,659,53,1272,2025-08-26 17:04:39,
inv_001603,shelter_0082,item_00128,932,58,1839,2025-08-28 05:01:04,
inv_001604,shelter_0082,item_00182,657,81,1394,2025-08-17 22:59:17,
inv_001605,shelter_0082,item_00106,827,39,957,2025-08-24 10:12:20,
inv_001606,shelter_0082,item_00012,265,24,1095,2025-08-22 18:29:41,
inv_001607,shelter_0082,item_00162,89,24,682,2025-08-29 21:04:31,
inv_001608,shelter_0082,item_00047,348,85,885,2025-08-18 12:12:44,
inv_001609,shelter_0082,item_00042,762,24,1673,2025-08-16 22:30:04,
inv_001610,shelter_0082,item_00187,376,26,1141,2025-08-11 08:41:15,
inv_001611,shelter_0082,item_00154,976,58,1681,2025-08-14 04:29:40,
inv_001612,shelter_0082,item_00111,754,10,1136,2025-08-28 14:19:59,2025-11-08 15:09:03.563308
inv_001613,shelter_0082,item_00101,604,78,888,2025-08-25 23:17:48,
inv_001614,shelter_0082,item_00062,867,59,1367,2025-08-30 06:20:18,
inv_001615,shelter_0082,item_00141,327,56,1891,2025-08-29 10:32:42,
inv_001616,shelter_0082,item_00024,956,26,1564,2025-08-20 04:03:04,
inv_001617,shelter_0082,item_00104,679,87,1709,2025-08-21 01:54:11,
inv_001618,shelter_0082,item_00196,227,23,1309,2025-09-07 20:05:43,
inv_001619,shelter_0082,item_00036,9,78,1443,2025-08-19 22:18:32,
inv_001620,shelter_0083,item_00057,148,47,948,2025-08-26 18:12:03,2026-06-20 15:09:03.563882
inv_001621,shelter_0083,item_00076,696,68,801,2025-08-11 09:38:27,
inv_001622,shelter_0083,item_00113,615,46,798,2025-09-03 23:14:09,
inv_001623,shelter_0083,item_00149,764,95,1939,2025-08-17 04:30:23,
inv_001624,shelter_0083,item_00037,35,86,1155,2025-08-23 14:38:08,
inv_001625,shelter_0083,item_00118,316,74,1910,2025-08-18 18:53:53,
inv_001626,shelter_0083,item_00043,126,45,1946,2025-08-16 00:19:55,
inv_001627,shelter_0083,item_00128,587,71,1792,2025-08-28 05:40:55,
inv_001628,shelter_0083,item_00081,848,37,1513,2025-08-15 20:32:44,
inv_001629,shelter_0083,item_00105,298,100,1271,2025-08-25 07:30:40,
inv_001630,shelter_0083,item_00050,60,52,812,2025-08-21 07:26:58,
inv_001631,shelter_0083,item_00129,847,36,2000,2025-09-04 18:30:07,
inv_001632,shelter_0083,item_00200,956,38,1934,2025-08-14 01:34:26,
inv_001633,shelter_0083,item_00055,753,16,866,2025-08-23 01:18:52,
inv_001634,shelter_0083,item_00177,877,72,1989,2025-08-10 08:02:13,
inv_001635,shelter_0083,item_00139,401,48,1850,2025-08-21 00:57:58,
inv_001636,shelter_0083,item_00172,934,30,544,2025-08-12 05:39:45,
inv_001637,shelter_0083,item_00031,561,60,1191,2025-09-02 15:18:13,
inv_001638,shelter_0083,item_00194,432,96,1469,2025-08-24 20:50:46,
inv_001639,shelter_0083,item_00107,356,60,1300,2025-08-24 20:15:08,
inv_001640,shelter_0084,item_00127,540,46,1078,2025-09-07 12:43:33,
inv_001641,shelter_0084,item_00029,713,34,1935,2025-09-04 05:12:42,
inv_001642,shelter_0084,item_00094,876,80,1306,2025-08-23 09:49:21,
inv_001643,shelter_0084,item_00124,99,26,1162,2025-08-12 19:31:01,
inv_001644,shelter_0084,item_00089,770,84,610,2025-08-22 21:58:52,
inv_001645,shelter_0084,item_00163,870,100,1122,2025-08-17 09:07:38,
inv_001646,shelter_0084,item_00021,468,93,835,2025-08-12 14:33:24,
inv_001647,shelter_0084,item_00129,591,27,1404,2025-08-16 11:35:41,
inv_001648,shelter_0084,item_00157,712,71,1096,2025-08-23 08:57:56,
inv_001649,shelter_0084,item_00186,918,28,929,2025-09-04 07:44:10,
inv_001650,shelter_0084,item_00123,223,35,1833,2025-08-24 01:47:36,
inv_001651,shelter_0084,item_00075,9,56,1986,2025-08-18 20:04:53,
inv_001652,shelter_0085,item_00154,104,96,802,2025-08-26 10:52:54,
inv_001653,shelter_0085,item_00169,385,64,1891,2025-08-12 00:33:17,
inv_001654,shelter_0085,item_00188,861,31,615,2025-09-02 07:32:52,
inv_001655,shelter_0085,item_00180,98,55,1470,2025-08-23 05:23:51,2026-01-07 15:09:03.565621
inv_001656,shelter_0085,item_00102,967,16,740,2025-08-27 13:09:05,
inv_001657,shelter_0085,item_00159,527,93,1193,2025-08-10 08:01:27,2026-08-07 15:09:03.565690
inv_001658,shelter_0085,item_00078,444,29,1784,2025-09-07 18:29:29,
inv_001659,shelter_0085,item_00177,739,61,1001,2025-08-19 22:33:57,
inv_001660,shelter_0085,item_00015,34,25,993,2025-08-21 14:38:15,
inv_001661,shelter_0085,item_00109,406,72,1119,2025-08-18 13:38:19,
inv_001662,shelter_0085,item_00122,704,86,853,2025-09-03 15:44:30,
inv_001663,shelter_0085,item_00020,668,58,1916,2025-08-12 06:11:28,
inv_001664,shelter_0085,item_00198,814,95,1848,2025-09-06 23:51:36,
inv_001665,shelter_0085,item_00155,91,69,1831,2025-09-06 01:25:48,2026-04-21 15:09:03.565988
inv_001666,shelter_0085,item_00076,281,90,1837,2025-09-08 03:38:25,
inv_001667,shelter_0085,item_00030,455,57,523,2025-09-01 05:38:59,
inv_001668,shelter_0085,item_00080,122,24,669,2025-08-10 19:37:46,
inv_001669,shelter_0085,item_00011,124,72,1813,2025-08-16 09:55:45,
inv_001670,shelter_0085,item_00031,684,75,960,2025-08-22 11:53:46,
inv_001671,shelter_0085,item_00043,23,85,1673,2025-08-22 17:31:31,
inv_001672,shelter_0085,item_00168,586,71,1060,2025-08-09 19:42:20,
inv_001673,shelter_0085,item_00106,710,22,1714,2025-08-24 07:19:56,
inv_001674,shelter_0085,item_00059,185,59,1491,2025-08-19 10:44:40,
inv_001675,shelter_0085,item_00150,660,99,1388,2025-08-13 19:23:36,
inv_001676,shelter_0085,item_00091,305,83,756,2025-08-10 19:10:09,
inv_001677,shelter_0085,item_00189,101,51,630,2025-08-10 05:09:37,
inv_001678,shelter_0085,item_00148,730,78,878,2025-09-01 08:28:37,
inv_001679,shelter_0085,item_00087,415,99,540,2025-09-02 03:18:14,
inv_001680,shelter_0086,item_00130,569,78,1585,2025-08-14 07:13:24,
inv_001681,shelter_0086,item_00088,500,18,1562,2025-09-05 16:24:30,2026-08-03 15:09:03.566917
inv_001682,shelter_0086,item_00045,551,93,754,2025-08-18 01:44:51,
inv_001683,shelter_0086,item_00111,771,36,1848,2025-08-21 01:39:21,2025-12-07 15:09:03.567003
inv_001684,shelter_0086,item_00118,185,86,1923,2025-08-25 13:56:02,
inv_001685,shelter_0086,item_00131,184,10,1636,2025-08-21 08:32:57,
inv_001686,shelter_0086,item_00163,457,50,751,2025-08-15 21:42:05,
inv_001687,shelter_0086,item_00094,40,26,1677,2025-09-02 08:50:03,
inv_001688,shelter_0086,item_00062,211,93,830,2025-09-01 16:14:02,
inv_001689,shelter_0086,item_00187,89,81,1025,2025-08-20 08:10:55,
inv_001690,shelter_0086,item_00011,871,14,673,2025-09-02 09:28:53,
inv_001691,shelter_0086,item_00034,127,74,1111,2025-08-30 19:19:12,
inv_001692,shelter_0086,item_00173,372,79,851,2025-08-26 20:17:18,
inv_001693,shelter_0086,item_00128,433,94,500,2025-08-26 06:56:48,
inv_001694,shelter_0086,item_00012,254,48,594,2025-08-22 02:52:29,
inv_001695,shelter_0086,item_00167,968,76,1100,2025-08-31 00:45:43,
inv_001696,shelter_0086,item_00098,674,78,1411,2025-08-28 22:39:52,
inv_001697,shelter_0086,item_00020,143,83,1504,2025-08-12 18:43:54,
inv_001698,shelter_0086,item_00037,711,50,1570,2025-08-30 20:57:29,
inv_001699,shelter_0086,item_00052,932,55,1741,2025-08-15 19:26:07,
inv_001700,shelter_0086,item_00168,551,75,929,2025-08-31 04:13:50,
inv_001701,shelter_0086,item_00077,704,22,1857,2025-08-26 23:02:54,
inv_001702,shelter_0087,item_00101,242,14,885,2025-09-01 17:30:56,
inv_001703,shelter_0087,item_00147,145,48,940,2025-08-20 13:34:36,
inv_001704,shelter_0087,item_00122,980,27,1733,2025-08-26 00:25:43,
inv_001705,shelter_0087,item_00103,565,37,1711,2025-08-25 04:32:58,
inv_001706,shelter_0087,item_00135,367,45,763,2025-08-24 16:18:32,2026-08-22 15:09:03.568152
inv_001707,shelter_0087,item_00086,432,19,1626,2025-09-05 16:35:16,2026-02-15 15:09:03.568186
inv_001708,shelter_0087,item_00090,266,58,1830,2025-08-14 19:30:40,
inv_001709,shelter_0087,item_00134,925,30,1319,2025-08-23 14:48:44,
inv_001710,shelter_0087,item_00142,467,20,1020,2025-09-01 08:35:17,
inv_001711,shelter_0087,item_00098,692,64,1922,2025-08-14 08:32:29,
inv_001712,shelter_0087,item_00017,146,78,917,2025-08-18 08:32:42,
inv_001713,shelter_0088,item_00185,644,44,1796,2025-08-28 13:06:25,
inv_001714,shelter_0088,item_00066,713,92,894,2025-08-29 08:30:32,
inv_001715,shelter_0088,item_00109,731,57,1654,2025-08-30 09:47:46,
inv_001716,shelter_0088,item_00107,673,92,1547,2025-08-14 18:21:42,
inv_001717,shelter_0088,item_00129,619,30,1359,2025-08-26 02:47:48,
inv_001718,shelter_0088,item_00046,841,29,1147,2025-08-21 15:00:00,
inv_001719,shelter_0088,item_00194,806,65,1276,2025-09-06 19:00:49,
