시설구분코드|시설코드|시설명|시설규모|대피가능인원수|관리기관명|관리기관전화번호|시설주소도로명|경도|위도|개방여부|지상지하구분
지진|S200500005|우방오성타운 전체동의 지하주차장 지하1~2층|2461|2983|대구광역시 수성구청|053-666-2960|대구광역시 수성구 신천동로 380, 지하1층 (수성동1가, 우방오성타운)|128.60861111111112|35.85888888888889|Y|1
지진|S201000017|수성태영데시앙 전체 동의 지하주차장 지하1~2층|41258|50009|대구광역시 수성구청|053-666-2960|대구광역시 수성구 들안로 360, 지하주차장지하1~2층 (수성동4가, 수성 태영 데시앙)|128.61944444444444|35.86277777777778|Y|1
지진|S200500010|신세계타운 전체동의 지하주차장 1층(입구 2동 옆)|8946|10843|대구광역시 수성구청|053-666-2960|대구광역시 수성구 신천동로 320, 2동 지하1층 (수성동1가, 신세계타운)|128.61111111111111|35.85388888888889|Y|1
지진|S200500013|우방한가람타운 지하주차장 지하1~2층|16500|20000|대구광역시 수성구청|053-666-2960|대구광역시 수성구 명덕로 368, 지하1~3층 (수성동1가, 우방한가람타운)|128.61055555555555|35.85444444444445|Y|1
지진|S200600054|용산세광태왕아파트 지하주차장 1층|9223|11179|대구광역시 달서구청|053-667-2890|대구광역시 달서구 용산서로 9 (용산동, 용산세광태왕2차아파트)|128.52916666666667|35.85666666666667|Y|1
지진|S200600055|용산미진태왕아파트 지하주차장 1층|8754|10610|대구광역시 달서구청|053-667-2890|대구광역시 달서구 용산서로 21 (용산동, 용산미진태왕아파트)|128.5275|35.85611111111111|Y|1
지진|E202200002|용산역|708|708|대구광역시 달서구청|053-667-2890|대구광역시 달서구 달구벌대로 지하1476, 대구지하철2호선 용산역 (용산동)|128.52833333333334|35.848888888888894|N|1
한파|E198800006|성서산업단지|75|75|대구광역시 달서구청||대구광역시 달서구 성서공단북로65길 57 (갈산동)|128.50833333333333|35.848888888888894|Y|0
무더위|E200000002|이곡생수공원|400|400|대구광역시 달서구청|053-667-2890|대구광역시 달서구 이곡공원로 68 (이곡동)|128.51472222222222|35.85444444444445|Y|0
지진|S202400001|동대구더센트로데시앙아파트지하 1층|38530|46703|대구광역시 동구청|053-662-3620|대구광역시 동구 신암로20길 63 (신암동, 동대구더센트로데시앙)|128.61333333333332|35.8775|Y|1
지진|S202400001|M플라자 지하주차장 1~2층|3148|3815|대구광역시 서구청||대구광역시 서구 달구벌대로 1691, M플라자 (내당동)|128.55083333333334|35.85583333333334|Y|1
지진|S200400013|대구서남노회회관 지하1층|350|424|대구광역시 남구청|053-664-3950|대구광역시 남구 앞산순환로 329 (대명동)|128.56305555555556|35.82972222222222|Y|1
지진|S198900017|동아대덕아파트 지하1층|1842|2232|대구광역시 남구청|053-664-3790|대구광역시 남구 현충서길 29 (대명동, 동아대덕아파트)|128.57777777777778|35.844722222222224|Y|1
지진|S198400013|서동해피플러스 지하1층|657|796|대구광역시 남구청|053-664-3790|대구광역시 남구 현충로 127 (대명동, 서동해피플러스)|128.57972222222222|35.844166666666666|Y|1
지진|S201100023|월성e편한세상아파트 지하1층 지하주차장|5701|6910|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로 10 (월성동, 월성e-편한세상)|128.53166666666667|35.82277777777778|Y|1
지진|S202300002|e편한세상월배 지하주차장|39055|47339|대구광역시 달서구청|053-667-2890|대구광역시 달서구 월성로 132 (월성동, e편한세상 월배)|128.5227777777778|35.827222222222225|Y|1
지진|S199800005|월성화성타운 지하1층 지하주차장|2277|2760|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로2길 27 (월성동, 월성화성타운)|128.53305555555556|35.825|Y|1
지진|S199800006|월성영남맨션 지하1층 지하주차장|1706|2067|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산로2길 39 (월성동, 월성영남맨션)|128.5338888888889|35.82416666666667|Y|1
지진|S201100017|월성푸르지오아파트 지하1층 지하주차장|5210|6315|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암로6길 20 (월성동, 월성푸르지오)|128.52583333333334|35.82666666666667|Y|1
지진|S201100022|월성월드메르디앙아파트 지하1층 지하주차장|5467|6626|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암로6길 19 (월성동, 월성월드메르디앙)|128.52555555555557|35.82638888888889|Y|1
지진|S200300026|보람타운 101동 앞 지하주차장|2500|3030|대구광역시 달서구청|053-667-2890|대구광역시 달서구 새동네로 34 (용산동, 성서보람타운)|128.51944444444445|35.852222222222224|Y|1
지진|S200300027|보람타운 102동 앞 지하주차장|6156|7461|대구광역시 달서구청|053-667-2890|대구광역시 달서구 새동네로 34 (용산동, 성서보람타운)|128.51944444444445|35.852222222222224|Y|1
지진|S200300028|보람타운 203동 앞 지하주차장|3627|4396|대구광역시 달서구청|053-667-2890|대구광역시 달서구 새동네로 34 (용산동, 성서보람타운)|128.51944444444445|35.852222222222224|Y|1
지진|S200300029|한마음타운 102동 앞 지하주차장|4107|4978|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원남로 151 (용산동, 한마음아파트)|128.51694444444445|35.85722222222223|Y|1
지진|S200300030|한마음타운 105동 앞 지하주차장|3791|4595|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원남로 151 (용산동, 한마음아파트)|128.51694444444445|35.85722222222223|Y|1
지진|S200300033|성서2차보성 108동 앞 지하주차장|3676|4455|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)|128.51916666666668|35.85916666666667|Y|1
지진|S200300038|성서2차보성 101동 앞 지하주차장|5716|6928|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)|128.51916666666668|35.85916666666667|Y|1
지진|S200300039|한마음타운 101동 앞 지하주차장|4107|4978|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원남로 151 (용산동, 한마음아파트)|128.51694444444445|35.85722222222223|Y|1
지진해일|E201000007|성서2차보성타운|244|244|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)|128.51916666666668|35.85916666666667|Y|1
지진|S200300031|성서2차보성 103동 앞 지하주차장|5426|6576|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)|128.51916666666668|35.85916666666667|Y|1
지진|S200300034|성서6주공 601동 앞 지하주차장|4445|5387|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성지로 35 (용산동, 성서6주공아파트)|128.51944444444445|35.85388888888889|Y|1
지진|S200300035|성서6주공 603동 앞 지하주차장|3440|4169|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성지로 35 (용산동, 성서6주공아파트)|128.51944444444445|35.85388888888889|Y|1
지진|S201100019|월성동삼성래미안아파트 지하1층 지하주차장|3767|4566|대구광역시 달서구청|053-667-2890|대구광역시 달서구 상원로 143 (월성동, 월성동삼성래미안아파트)|128.52944444444447|35.82083333333334|Y|1
지진|S201100020|월성동코오롱하늘채1단지 지하1층 지하주차장|4166|5049|대구광역시 달서구청|053-667-2890|대구광역시 달서구 조암남로16길 19 (월성동, 월성코오롱하늘채아파트 1단지)|128.52333333333334|35.82166666666667|Y|1
지진|S202400005|서대구KTX영무예다음 지하주차장 1,2층|63000|76363|대구광역시 서구청|053-663-2710|대구광역시 서구 당산로 446 (평리동, 서대구영무예다음)|128.54722222222222|35.87638888888889|Y|1
지진|S202400006|서대구센트럴자이 지하주차장 1,2층|74476|90273|대구광역시 서구청|053-663-2710|대구광역시 서구 고성로 33 (원대동3가, 서대구센트럴자이)|128.5725|35.88611111111111|Y|1
지진|S202400002|서대구역 서한이다음더퍼스트 지하주차장 1,2층|33375|40454|대구광역시 서구청|053-663-2910|대구광역시 서구 국채보상로37길 38 (평리동, 서대구역서한이다음더퍼스트)|128.5513888888889|35.873333333333335|Y|1
지진|S202400003|서대구역 화성파크드림 지하주차장 1,2층|65053|78852|대구광역시 서구청|053-663-2910|대구광역시 서구 서대구로29길 30 (평리동, 서대구역화성파크드림)|128.54916666666668|35.87111111111111|Y|1
지진|S202400004|e편한세상두류역 지하주차장 1~3층|44677|54153|대구광역시 서구청|053-663-2710|대구광역시 서구 달구벌대로361길 41 (내당동, e편한세상두류역)|128.56083333333333|35.863055555555555|Y|1
지진해일|E201200001|달구벌신협스포랜드|550|550|대구광역시 수성구청|053-666-2960|대구광역시 수성구 천을로 173, 달구벌신협스포랜드 (매호동)|128.70944444444444|35.843333333333334|Y|0
한파|E199600004|청소년수련관|300|300|대구광역시 수성구청|053-666-2960|대구광역시 수성구 청수로45길 100 (황금동, 청소년 수련관)|128.63111111111112|35.844722222222224|Y|0
지진|E201400001|국립대구박물관|63|63|대구광역시 수성구청|053-666-2960|대구광역시 수성구 청호로 321 (황금동, 국립대구박물관)|128.63833333333332|35.845555555555556|Y|0
지진|S200400001|황금미진아파트 지하주차장 지하1층|2567|3111|대구광역시 수성구청|053-666-2960|대구광역시 수성구 청솔로12길 40 (황금동, 황금미진아파트)|128.62305555555557|35.85|Y|1
지진|S200400002|코아시스프라자 지하주차장 지하1~3층|7679|9307|대구광역시 수성구청|053-666-2960|대구광역시 수성구 동대구로 149, 코아시스아파트 지하주차장 지하1~3층 (황금동)|128.6238888888889|35.843611111111116|Y|1
지진|S201000007|두산위브더제니스 지하주차장 지하3층~지하5층|9389|11380|대구광역시 수성구청|053-666-2960|대구광역시 수성구 달구벌대로 2435, 지하주차장 지하3층 (범어동, 두산위브더제니스)|128.62916666666666|35.85944444444445|Y|1
지진|S201700004|범어숲화성파크드림S 103동 근처 지하주차장 1층|1092|1323|대구광역시 수성구청|053-666-2960|대구광역시 수성구 동대구로 376, 103동 지하주차장 지하1층 (범어동, 범어숲 화성파크드림S)|128.62833333333333|35.864444444444445|Y|1
지진|S202200001|브라운스톤 범어 지하주차장 지하1층|1610|1951|대구광역시 수성구청|053-666-2960|대구광역시 수성구 동대구로 354, 지하주차장 지하1층 (범어동, 브라운스톤 범어)|128.6275|35.861666666666665|Y|1
지진|S202200002|범어 서한포레스트 지하주차장 지하1층|2486|3013|대구광역시 수성구청|053-666-2960|대구광역시 수성구 동대구로 346, 지하주차장 지하1층 (범어동, 범어서한포레스트)|128.6275|35.86138888888889|Y|1
한파|E198200003|대구검찰청|700|700|대구광역시 수성구청|053-666-3511|대구광역시 수성구 동대구로 364 (범어동, 대구고등검찰청)|128.62916666666666|35.86333333333334|Y|0
무더위|E198300001|범어배수지|700|700|대구광역시 수성구청|053-666-2960|대구광역시 수성구 달구벌대로 2443-10 (범어동)|128.62944444444446|35.86138888888889|Y|0
지진|S199700007|만촌2차우방타운 전체동의 지하주차장 지하1층|4483|5433|대구광역시 수성구청|053-666-2960|대구광역시 수성구 교학로11길 91, 전체동 지하주차장1층 (만촌동, 만촌2차우방타운)|128.65722222222223|35.85|Y|1
지진|S199700008|만촌1차우방타운 전체동의 지하주차장 지하1~2층|21981|26643|대구광역시 수성구청|053-666-2960|대구광역시 수성구 교학로11길 46, 전체동 지하주차장1~2층 (만촌동, 만촌1차우방타운)|128.6538888888889|35.85027777777778|Y|1
지진|S198600010|산장맨션 전체동의 지하주차장 지하1층|1166|1413|대구광역시 수성구청|053-666-2960|대구광역시 수성구 교학로 111, 전체동 주차장지하1층 (만촌동, 산장맨션)|128.65027777777777|35.847500000000004|Y|1
지진|S200600045|담티역 지하1~2층|2930|3551|대구광역시 수성구청|053-666-2960|대구광역시 수성구 달구벌대로 지하2672, 담티역 (만촌동)|128.6536111111111|35.855000000000004|Y|1
지진|S200300036|성서6주공 610동 앞 지하주차장|9220|11175|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성지로 35 (용산동, 성서6주공아파트)|128.51944444444445|35.85388888888889|Y|1
지진|S200300032|성서2차보성 106동 앞 지하주차장|4356|5280|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 241 (용산동, 성서2차보성타운)|128.51916666666668|35.85916666666667|Y|1
지진|S200300003|성서4주공아파트 지하주차장 1층|3564|4320|대구광역시 달서구청|053-667-2890|대구광역시 달서구 성서동로 355-27 (이곡동, 성서4주공아파트)|128.51222222222222|35.85166666666667|Y|1
지진|S200300004|성서3차동서타운 지하주차장 1층|3234|3920|대구광역시 달서구청|053-667-2890|대구광역시 달서구 이곡공원로 49 (이곡동, 성서3차동서타운)|128.51361111111112|35.85583333333334|Y|1
지진|S200300005|성서무지개타운 지하주차장 1층|9923|12027|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 171 (이곡동, 성서무지개타운)|128.5113888888889|35.86|Y|1
지진|S200300014|한샘아파트 지하주차장 1층|4686|5680|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원남로 77 (이곡동, 한샘아파트)|128.5088888888889|35.8575|Y|1
지진해일|E200300003|성서푸른마을|150|150|대구광역시 달서구청|053-667-2890|대구광역시 달서구 선원로 137 (이곡동, 성서푸른마을)|128.50805555555556|35.85944444444445|Y|1
