shelter_id,manager_id,shelter_name,disaster_type,status,address,latitude,longitude,total_capacity,current_occupancy,occupancy_rate,has_disabled_facility,has_pet_zone,amenities,contact_person,contact_phone,contact_email,total_requests,fulfilled_requests,pending_requests,created_at,updated_at
SH_000091,user_000000,대구광역시 수목원관리사무소,해일,운영중,"대구광역시 달서구 화암로 342 (대곡동, 대구수목원관리사무소)",35.800555555555555,128.52083333333334,330,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000092,user_000000,대곡우방타운 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 비슬로538길 22 (대곡동, 대곡우방타운)",35.80638888888888,128.50916666666666,8607,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000093,user_000000,월배시장 주차장,지진,운영중,"대구광역시 달서구 월배로24길 13 (진천동, 월배시장)",35.81388888888888,128.5275,2400,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000094,user_000000,범어SK뷰 전체 동의 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 범어로 73, 지하1층 (범어동, 범어 SK VIEW)",35.855555555555554,128.635,2130,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000095,user_000000,효성백년가약 궁 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 청호로 466, 지하 1층 (범어동, 효성백년가약 궁)",35.85666666666667,128.64333333333332,5597,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000096,user_000000,우방청솔맨션 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 청호로 422, 지하1층 (범어동, 우방청솔맨션)",35.85416666666667,128.64027777777778,5600,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000097,user_000000,수성구청역 지하1~4층,지진,운영중,"대구광역시 수성구 달구벌대로 지하2500, 수성구청역 지하1-4층 (범어동)",35.85861111111111,128.63583333333332,11273,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000098,user_000000,선스포츠프라자,해일,운영중,대구광역시 수성구 범어로 9 (범어동),35.85055555555556,128.63722222222222,640,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000099,user_000000,수성화성파크드림 전체동의 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 용학로28길 8, 지하1~2층 (두산동, 수성화성파크드림)",35.822500000000005,128.62472222222223,19136,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000100,user_000000,대우트럼프월드수성 전체동의 지하주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 동대구로 59, 지하1~2층 (두산동, 대우트럼프월드수성아파트)",35.83694444444445,128.62305555555557,37333,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000101,user_000000,홈플러스 대구수성점 지하주차장 지하 2~3층,지진,운영중,"대구광역시 수성구 동대구로 95, 지하주차장2~3층 (두산동, 수성 SK리더스뷰)",35.83916666666667,128.62361111111113,4641,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000102,user_000000,마산어린이공원,한파,운영중,대구광역시 수성구 범안로 103 (범물동),35.81888888888889,128.64888888888888,200,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000103,user_000000,범물보성맨션 전체동의 지하1층 주차장,지진,운영중,"대구광역시 수성구 용학로 316, 지하주차장지하층 (범물동, 범물영남보성아파트)",35.822500000000005,128.64333333333332,4151,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000104,user_000000,범물하이츠 전체동의 지하1층 주차장,지진,운영중,"대구광역시 수성구 용학로 336, 지하주차장 지하1층 (범물동, 범물 하이츠)",35.824444444444445,128.6436111111111,5151,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000105,user_000000,범물용지아파트 전체동의 지하 1층 주차장,지진,운영중,"대구광역시 수성구 범안로 77, 지하주차장 지하1층 (범물동, 범물용지아파트)",35.81861111111112,128.64583333333331,9375,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000106,user_000000,수성3가롯데캐슬 전체동의 지하주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 명덕로 455, 지하주차장 1~2층 (수성동3가, 수성3가롯데캐슬아파트)",35.85583333333334,128.61944444444444,3849,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000107,user_000000,청소년어린이공원,한파,운영중,대구광역시 수성구 수성로32길 99 (상동),35.83638888888889,128.6136111111111,600,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000108,user_000000,수성동일하이빌레이크시티아파트 지하주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 수성로 71, 지하주차장 지하1층 (상동, 수성동일하이빌레이크시티아파트)",35.8325,128.61083333333332,101458,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000109,user_000000,대구은행역 지하 1~3층,지진,운영중,"대구광역시 수성구 달구벌대로 지하2300, 대구은행역 지하1~3층 (수성동4가)",35.86,128.61416666666665,11579,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000110,user_000000,태왕아너스 주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 청호로 345, 주차장 지하 1~2층 (황금동, 태왕아너스아파트)",35.848333333333336,128.6375,10814,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000111,user_000000,캐슬골드파크2단지 주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 청수로 235, 주차장 지하 1~2층 (황금동, 캐슬골드파크 2단지)",35.84166666666667,128.6338888888889,13315,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000112,user_000000,앞산클래식명가 지하1층,지진,운영중,"대구광역시 남구 현충로 107 (대명동, 앞산클래식명가)",35.8425,128.57972222222222,1705,0,0,False,False,,최고관리자,053-664-3790,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000113,user_000000,지하철 서부정류장역 지하1층,지진,운영중,대구광역시 남구 월배로 지하 501 (대명동),35.83722222222222,128.55694444444447,4636,0,0,False,False,,최고관리자,053-664-3950,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000114,user_000000,현대요양병원 지하1층,지진,운영중,대구광역시 남구 대명로 24 (대명동),35.838055555555556,128.56,392,0,0,False,False,,최고관리자,053-664-3950,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000115,user_000000,캐슬골드파크4단지 주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 청수로 261, 주차장 지하 1~2층 (황금동, 캐슬골드파크 4단지)",35.84111111111111,128.63666666666666,62143,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000116,user_000000,캐슬골드파크5단지 주차장 지하 1~2층,지진,운영중,"대구광역시 수성구 청수로 214, 주차장 지하 1~2층 (황금동, 캐슬골드파크5단지)",35.839444444444446,128.6313888888889,51609,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000117,user_000000,제림은세계 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 달구벌대로 3081, 지하주차장 지하 1층 (시지동, 제림은세계아파트)",35.844166666666666,128.69416666666666,3141,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000118,user_000000,대구농업마이스터고등학교,지진,운영중,"대구광역시 수성구 달구벌대로 3170, 대구농업마이스터고등학교 (노변동)",35.84027777777778,128.70333333333332,63,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000119,user_000000,고산노변타운,해일,운영중,"대구광역시 수성구 시지로 55 (시지동, 노변타운)",35.839444444444446,128.695,84,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000120,user_000000,대륜고등학교,지진,운영중,"대구광역시 수성구 달구벌대로 2700 (만촌동, 대륜고등학교)",35.852222222222224,128.65555555555557,250,0,0,False,False,,최고관리자,053-666-3511,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000121,user_000000,대구혜화여자고등학교,지진,운영중,"대구광역시 수성구 교학로12길 62 (만촌동, 혜화여자고등학교)",35.85,128.6486111111111,160,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000122,user_000000,월성자이아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 조암남로10길 21 (월성동, 월성자이아파트)",35.82222222222222,128.52694444444447,1467,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000123,user_000000,대곡역 동화타운 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상화로 24 (대곡동, 대곡역동화타운)",35.809444444444445,128.51666666666668,3690,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000124,user_000000,삼성래미안2차아파트,지진,운영중,"대구광역시 달서구 상화로 86 (대곡동, 삼성래미안2차아파트)",35.80694444444444,128.52333333333334,2847,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000125,user_000000,코리아사우나,지진,운영중,대구광역시 수성구 신천동로 454 (수성동4가),35.86388888888889,128.61333333333332,325,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000126,user_000000,수성대림e편한세상 전체 동의 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 들안로73길 50-7, 지하주차장지하1~2층 (수성동4가, 수성대림 e-편한세상)",35.86472222222223,128.6147222222222,33951,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000127,user_000000,남산고등학교,지진,운영중,"대구광역시 수성구 신천동로 364, 남산고등학교 (수성동1가)",35.85722222222223,128.60916666666665,90,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000128,user_000000,정화우방팔레스 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 수성로 135, 지하주차장 지하1층 (상동, 정화우방팔레스)",35.83833333333334,128.61111111111111,17369,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000129,user_000000,신세계스포렉스,해일,운영중,"대구광역시 수성구 신천동로 350 (수성동1가, 신세계스포렉스)",35.85638888888889,128.60888888888888,420,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000130,user_000000,한샘목욕탕,해일,운영중,"대구광역시 수성구 수성로53길 34, 한샘목욕탕 (수성동1가)",35.85027777777778,128.61111111111111,173,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000131,user_000000,우방오성타운 전체동의 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 신천동로 380, 지하1층 (수성동1가, 우방오성타운)",35.85888888888889,128.60861111111112,2983,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000132,user_000000,수성태영데시앙 전체 동의 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 들안로 360, 지하주차장지하1~2층 (수성동4가, 수성 태영 데시앙)",35.86277777777778,128.61944444444444,50009,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000133,user_000000,신세계타운 전체동의 지하주차장 1층(입구 2동 옆),지진,운영중,"대구광역시 수성구 신천동로 320, 2동 지하1층 (수성동1가, 신세계타운)",35.85388888888889,128.61111111111111,10843,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000134,user_000000,우방한가람타운 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 명덕로 368, 지하1~3층 (수성동1가, 우방한가람타운)",35.85444444444445,128.61055555555555,20000,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000135,user_000000,용산세광태왕아파트 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산서로 9 (용산동, 용산세광태왕2차아파트)",35.85666666666667,128.52916666666667,11179,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000136,user_000000,용산미진태왕아파트 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산서로 21 (용산동, 용산미진태왕아파트)",35.85611111111111,128.5275,10610,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000137,user_000000,용산역,지진,폐쇄,"대구광역시 달서구 달구벌대로 지하1476, 대구지하철2호선 용산역 (용산동)",35.848888888888894,128.52833333333334,708,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000138,user_000000,성서산업단지,한파,운영중,대구광역시 달서구 성서공단북로65길 57 (갈산동),35.848888888888894,128.50833333333333,75,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000139,user_000000,이곡생수공원,폭염,운영중,대구광역시 달서구 이곡공원로 68 (이곡동),35.85444444444445,128.51472222222222,400,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000140,user_000000,동대구더센트로데시앙아파트지하 1층,지진,운영중,"대구광역시 동구 신암로20길 63 (신암동, 동대구더센트로데시앙)",35.8775,128.61333333333332,46703,0,0,False,False,,최고관리자,053-662-3620,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000141,user_000000,M플라자 지하주차장 1~2층,지진,운영중,"대구광역시 서구 달구벌대로 1691, M플라자 (내당동)",35.85583333333334,128.55083333333334,3815,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000142,user_000000,대구서남노회회관 지하1층,지진,운영중,대구광역시 남구 앞산순환로 329 (대명동),35.82972222222222,128.56305555555556,424,0,0,False,False,,최고관리자,053-664-3950,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000143,user_000000,동아대덕아파트 지하1층,지진,운영중,"대구광역시 남구 현충서길 29 (대명동, 동아대덕아파트)",35.844722222222224,128.57777777777778,2232,0,0,False,False,,최고관리자,053-664-3790,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
